attempt,edge_rank,fill_date,fill_idx,pattern_stop,pivot,positive_relative_ma_slope,relative_ma_missing_reason,relative_ma_period,relative_ma_signal_date,relative_ma_slope_pct,relative_ma_slope_sessions,sector,signal_date,spy_ma_20_sessions_ago,spy_ma_slope_pct,spy_ma_value,stock_ma_20_sessions_ago,stock_ma_slope_pct,stock_ma_value,stock_signal_close,symbol
1,30.0,2016-10-12,575,12.51,13.35,True,,170,2016-10-11,1.922496778179772,20,Unknown,2016-10-11,174.78754764705883,1.64143305793647,177.65656823529412,11.553488823529412,3.563929836116242,11.96524705882353,13.1611,AVGO
1,30.0,2016-10-14,577,58.04,62.73,True,,170,2016-10-13,0.7589094510985106,20,Unknown,2016-10-13,175.03743529411764,1.6810501444329606,177.97990235294117,54.51814,2.4399595955314712,55.84836058823529,62.347,SWKS
1,30.0,2016-10-14,577,58.27,62.73,True,,170,2016-10-13,0.7589094510985106,20,Unknown,2016-10-13,175.03743529411764,1.6810501444329606,177.97990235294117,54.51814,2.4399595955314712,55.84836058823529,62.347,SWKS
1,30.0,2016-11-30,609,48.0,49.88,True,,170,2016-11-29,0.20684726750499483,20,Unknown,2016-11-29,179.39881235294118,0.9437976441977858,181.09197411764706,47.00734705882353,1.1506449117027806,47.54823470588235,48.4857,DOV
1,30.0,2017-02-27,541,52.82,56.97,True,,170,2017-02-24,1.1137647716832566,20,Unknown,2017-02-24,185.3846211764706,1.384335592581154,187.95096647058824,55.583411764705886,2.4981003642644106,56.97194117647059,66.19,QRVO
1,30.0,2017-02-27,668,248.55,273.99,True,,170,2017-02-24,0.36785905789660234,20,Unknown,2017-02-24,185.3846211764706,1.384335592581154,187.95096647058824,250.2609411764706,1.7521946504777564,254.646,276.33,ULTA
1,30.0,2017-03-09,676,38.34,41.75,True,,170,2017-03-08,0.8552696767770263,20,Unknown,2017-03-08,186.25591235294118,1.638755716908924,189.30819176470587,37.83562117647059,2.49402539368595,38.77925117647059,40.9344,GRMN
1,30.0,2017-05-23,728,192.34,209.81,True,,170,2017-05-22,1.3404899427997607,20,Unknown,2017-05-22,192.92601764705884,1.321759639469211,195.47603588235293,193.90432411764704,2.662249582268972,199.06654117647057,216.5489,MLM
1,30.0,2017-06-05,736,62.95,67.52,True,,170,2017-06-02,1.6884778728284866,20,Unknown,2017-06-02,193.89015705882352,1.4210238084864546,196.64538235294117,60.78505647058824,3.109501681314941,62.67516882352942,68.232,ADI
1,30.0,2017-07-24,770,30.58,33.4,True,,170,2017-07-21,0.3694561268414498,20,Unknown,2017-07-21,198.89985352941179,1.7056508582706797,202.29239058823532,30.503969411764704,2.0751069851121295,31.136959411764703,32.7031,GT
1,30.0,2017-09-11,677,64.7,70.27,True,,170,2017-09-08,1.8351130624327139,20,Unknown,2017-09-08,204.44949176470587,1.1140781222605867,206.72721882352943,66.54067647058824,2.9491911846933005,68.50308823529411,71.61,QRVO
1,30.0,2017-11-02,842,120.78,126.06,True,,170,2017-11-01,0.2452798196805439,20,Unknown,2017-11-01,209.12689529411767,1.240391275860353,211.7208870588235,120.59232352941176,1.485671095540897,122.3839288235294,130.3881,CB
1,100.0,2017-11-14,850,82.36,88.27,True,,170,2017-11-13,0.48062718125152504,20,Unknown,2017-11-13,210.27907117647058,1.16212986327211,212.72278705882354,82.88992,1.642757044523635,84.25160000000001,89.9712,SWKS
1,30.0,2018-02-05,905,74.37,77.64,True,,170,2018-02-02,1.329381607419755,20,Unknown,2018-02-02,218.3704411764706,2.0445834419251296,222.83520705882356,70.65305588235294,3.3739650493448847,73.03686529411765,83.0515,STT
1,70.0,2018-02-27,920,224.22,243.22,True,,170,2018-02-26,0.40759701349770694,20,Unknown,2018-02-26,221.73262000000003,1.4880171495581962,225.0320394117647,228.45754235294118,1.8956141630559031,232.78821588235297,254.8206,HUM
1,70.0,2018-03-15,931,72.51,80.5,True,,170,2018-03-14,0.708706355008415,20,Unknown,2018-03-14,223.68865,1.526549093493812,227.10336705882352,65.76955882352942,2.235255448502227,67.23967647058824,76.7,ESRX
1,30.0,2018-04-26,693,31.95,34.48,True,,170,2018-04-25,0.23162382777415225,20,Unknown,2018-04-25,228.30039,0.9824267569788603,230.54327411764706,31.77651294117647,1.2140505847530125,32.16229588235294,33.9644,MGM
1,30.0,2018-05-24,852,189.42,202.26,True,,170,2018-05-23,2.0633078499896484,20,Unknown,2018-05-23,230.54327411764706,1.1302930939345535,233.1490888235294,170.7016470588235,3.193600943924202,176.15317647058825,204.16,IDXX
1,100.0,2018-05-30,984,37.32,41.06,True,,170,2018-05-29,2.3650360417297067,20,Unknown,2018-05-29,230.9250205882353,1.1244571656038094,233.52167352941177,36.043629411764705,3.489493207333516,37.3013694117647,41.5862,CTAS
