attempt,edge_rank,fill_date,fill_idx,pattern_stop,pivot,positive_relative_ma_slope,relative_ma_missing_reason,relative_ma_period,relative_ma_signal_date,relative_ma_slope_pct,relative_ma_slope_sessions,sector,signal_date,spy_ma_20_sessions_ago,spy_ma_slope_pct,spy_ma_value,stock_ma_20_sessions_ago,stock_ma_slope_pct,stock_ma_value,stock_signal_close,symbol
1,30.0,2016-10-12,575,12.51,13.35,True,,90,2016-10-11,2.306717541010439,20,Unknown,2016-10-11,180.85769333333334,1.0216239749061495,182.7053788888889,12.286032222222222,3.3283415159165886,12.694953333333334,13.1611,AVGO
1,30.0,2016-10-14,577,58.04,62.73,True,,90,2016-10-13,2.9491572185671,20,Unknown,2016-10-13,181.0370411111111,0.9635474414913858,182.7814188888889,53.82591,3.912704660058486,55.931958888888886,62.347,SWKS
1,30.0,2016-10-14,577,58.27,62.73,True,,90,2016-10-13,2.9491572185671,20,Unknown,2016-10-13,181.0370411111111,0.9635474414913858,182.7814188888889,53.82591,3.912704660058486,55.931958888888886,62.347,SWKS
1,30.0,2016-12-23,626,45.47,49.68,True,,90,2016-12-22,2.2082099285607004,20,Unknown,2016-12-22,184.47715111111108,0.8204388527827122,185.99067333333332,48.82844888888889,3.0286487813434126,50.30729111111111,55.083,EMN
1,30.0,2017-02-27,541,52.82,56.97,True,,90,2017-02-24,2.520306284290852,20,Unknown,2017-02-24,188.43610333333334,1.8318458235058843,191.88796222222223,55.16555555555555,4.352152107796736,57.56644444444444,66.19,QRVO
1,30.0,2017-02-27,668,248.55,273.99,True,,90,2017-02-24,0.9824820498712583,20,Unknown,2017-02-24,188.43610333333334,1.8318458235058843,191.88796222222223,251.2026666666667,2.8143278733771426,258.27233333333334,276.33,ULTA
1,30.0,2017-06-05,736,62.95,67.52,True,,90,2017-06-02,0.9439494186853858,20,Unknown,2017-06-02,200.90247666666667,1.4318340160498932,203.7790666666667,65.73546222222222,2.375783434735279,67.29719444444444,68.232,ADI
1,30.0,2017-10-02,819,59.17,62.07,True,,90,2017-09-29,2.280359304614743,20,Unknown,2017-09-29,210.95678666666666,1.1002511372681933,213.27784111111112,57.31643999999999,3.3806104418829364,59.254085555555555,65.8165,PRGO
1,100.0,2017-11-14,850,82.36,88.27,True,,90,2017-11-13,0.43074628441117646,20,Unknown,2017-11-13,214.75997666666666,1.4300021213863756,217.8310488888889,84.30669888888889,1.860748405797552,85.87543444444444,89.9712,SWKS
1,70.0,2017-11-20,854,39.67,42.03,True,,90,2017-11-17,0.32343028983248256,20,Unknown,2017-11-17,215.32342888888888,1.4461196631097906,218.43726333333333,41.53410111111111,1.7695499529422731,42.26906777777778,43.7719,SYY
1,100.0,2018-01-05,885,71.19,75.1,True,,90,2018-01-04,0.008650591375602978,20,Unknown,2018-01-04,220.19307333333333,2.0762687630410115,224.76487333333333,71.1146611111111,2.0849193544166145,72.59734444444445,77.2976,PRU
1,30.0,2018-02-05,905,74.37,77.64,True,,90,2018-02-02,0.49267641884562785,20,Unknown,2018-02-02,224.76487333333333,2.900050327160164,231.2831677777778,73.20296777777777,3.392726746005792,75.68654444444444,83.0515,STT
1,30.0,2018-02-06,777,154.88,165.77,True,,90,2018-02-05,0.4027327803869829,20,Unknown,2018-02-05,225.07014555555554,2.830331942292097,231.44037777777777,157.477,3.23306472267908,162.56833333333333,180.36,IDXX
1,70.0,2018-02-27,920,224.22,243.22,True,,90,2018-02-26,0.9260655602031154,20,Unknown,2018-02-26,229.68415777777776,1.7755198343820444,233.76224555555555,232.61345444444441,2.70158539458516,238.89770555555555,254.8206,HUM
1,70.0,2018-03-15,931,72.51,80.5,True,,90,2018-03-14,3.802926067733381,20,Unknown,2018-03-14,232.26930444444443,1.5796888146706545,235.93843666666666,68.63661111111111,5.382614882404035,72.33105555555555,76.7,ESRX
1,30.0,2018-04-26,693,31.95,34.48,True,,90,2018-04-25,0.7651794527228972,20,Unknown,2018-04-25,236.95171888888888,0.3662949677226024,237.8196611111111,33.082497777777775,1.1314744204454996,33.45681777777778,33.9644,MGM
1,30.0,2018-05-24,852,189.42,202.26,True,,90,2018-05-23,4.999565683511253,20,Unknown,2018-05-23,237.8196611111111,0.018554208407084438,237.86378666666667,182.94811111111113,5.018119891918338,192.12866666666665,204.16,IDXX
1,100.0,2018-05-30,984,37.32,41.06,True,,90,2018-05-29,2.7484219347914007,20,Unknown,2018-05-29,237.83482666666666,-0.06365715694828245,237.68342777777778,38.316992222222225,2.6847647778431183,39.345713333333336,41.5862,CTAS
