attempt,edge_rank,fill_date,fill_idx,pattern_stop,pivot,positive_relative_ma_slope,relative_ma_missing_reason,relative_ma_period,relative_ma_signal_date,relative_ma_slope_pct,relative_ma_slope_sessions,sector,signal_date,spy_ma_20_sessions_ago,spy_ma_slope_pct,spy_ma_value,stock_ma_20_sessions_ago,stock_ma_slope_pct,stock_ma_value,stock_signal_close,symbol
1,30.0,2016-10-12,575,12.51,13.35,True,,160,2016-10-11,1.9655235693107898,20,Unknown,2016-10-11,175.74792875,1.7020524203475107,178.739250625,11.685204375,3.6675759896583005,12.113768125,13.1611,AVGO
1,30.0,2016-10-14,577,58.04,62.73,True,,160,2016-10-13,0.9668884472126216,20,Unknown,2016-10-13,176.0410975,1.660487972133895,178.96423875,54.76496875,2.6273764193465166,56.203850624999994,62.347,SWKS
1,30.0,2016-10-14,577,58.27,62.73,True,,160,2016-10-13,0.9668884472126216,20,Unknown,2016-10-13,176.0410975,1.660487972133895,178.96423875,54.76496875,2.6273764193465166,56.203850624999994,62.347,SWKS
1,30.0,2016-11-30,609,48.0,49.88,True,,160,2016-11-29,0.29569920016374596,20,Unknown,2016-11-29,180.04903625,0.8184749447666118,181.5226925,47.275206250000004,1.1141741449303577,47.801934375,48.4857,DOV
1,30.0,2017-02-27,541,52.82,56.97,True,,160,2017-02-24,0.9803970088372749,20,Unknown,2017-02-24,185.81950375,1.536624892638594,188.6748525,55.755375,2.517021901475869,57.15875,66.19,QRVO
1,30.0,2017-02-27,668,248.55,273.99,True,,160,2017-02-24,0.059474685162030916,20,Unknown,2017-02-24,185.81950375,1.536624892638594,188.6748525,251.4215,1.5960995778006248,255.4344375,276.33,ULTA
1,30.0,2017-03-01,670,28.9,31.13,True,,160,2017-02-28,0.41945179778102304,20,Unknown,2017-02-28,186.040786875,1.5667417876266132,188.95556562500002,28.75475,1.9861935854076362,29.325875000000003,31.1,TDC
1,30.0,2017-03-09,676,38.34,41.75,True,,160,2017-03-08,0.803697470175968,20,Unknown,2017-03-08,186.79940625,1.5788898552775876,189.748763125,38.165705,2.3825873254535557,39.07503625,40.9344,GRMN
1,30.0,2017-05-23,728,192.34,209.81,True,,160,2017-05-22,1.648962575181856,20,Unknown,2017-05-22,193.377885,1.444815548582512,196.17183875,194.97384375,3.093778123764368,201.005901875,216.5489,MLM
1,30.0,2017-06-05,736,62.95,67.52,True,,160,2017-06-02,1.5787385393674302,20,Unknown,2017-06-02,194.47852125,1.5152161694051314,197.42529125000001,61.372343125,3.0939547087725616,63.271175625,68.232,ADI
1,30.0,2017-07-24,770,30.58,33.4,True,,160,2017-07-21,0.5481809437688723,20,Unknown,2017-07-21,199.9115225,1.6267793543516262,203.163641875,30.658576875,2.1749602981204985,31.325388750000002,32.7031,GT
1,30.0,2017-09-11,677,64.7,70.27,True,,160,2017-09-08,1.7817349119930048,20,Unknown,2017-09-08,205.113970625,1.1383985049311818,207.448985,67.24221874999999,2.9201334169241866,69.20578125,71.61,QRVO
1,30.0,2017-10-02,819,59.17,62.07,True,,160,2017-09-29,0.2555123216319899,20,Unknown,2017-09-29,206.84098,1.2429258457390846,209.41186,57.00714875,1.4984381673710745,57.861365625,65.8165,PRGO
1,30.0,2017-11-02,842,120.78,126.06,True,,160,2017-11-01,0.19383442479652402,20,Unknown,2017-11-01,209.77657,1.137672333950368,212.16314000000003,121.115138125,1.331506758746892,122.727794375,130.3881,CB
1,100.0,2017-11-14,850,82.36,88.27,True,,160,2017-11-13,0.3504106314774047,20,Unknown,2017-11-13,210.73035312500002,1.2160703652785765,213.29298250000002,83.273791875,1.5664809967559812,84.57826,89.9712,SWKS
1,30.0,2018-02-05,905,74.37,77.64,True,,160,2018-02-02,1.2991686224815613,20,Unknown,2018-02-02,219.08826625,2.051383822112829,223.5826075,71.118048125,3.35055244459439,73.500895625,83.0515,STT
1,70.0,2018-02-27,920,224.22,243.22,True,,160,2018-02-26,0.2820750246862902,20,Unknown,2018-02-26,222.46278750000002,1.5630445608796562,225.93998000000002,229.308375625,1.8451195855659464,233.539389375,254.8206,HUM
1,70.0,2018-03-15,931,72.51,80.5,True,,160,2018-03-14,0.9408239308796418,20,Unknown,2018-03-14,224.467086875,1.5564483967957177,227.96080124999997,65.90440625,2.4972723276753594,67.55021875,76.7,ESRX
1,30.0,2018-04-26,693,31.95,34.48,True,,160,2018-04-25,0.3144668095935277,20,Unknown,2018-04-25,229.13719687500003,1.0811710336805058,231.614561875,31.8161425,1.3956378432740335,32.260180625,33.9644,MGM
1,30.0,2018-05-24,852,189.42,202.26,True,,160,2018-05-23,2.2180146995073313,20,Unknown,2018-05-23,231.614561875,1.0528693577203097,234.053160625,171.8094375,3.270884057227641,177.429125,204.16,IDXX
1,100.0,2018-05-30,984,37.32,41.06,True,,160,2018-05-29,2.236283258467875,20,Unknown,2018-05-29,231.98562,1.0305846220123316,234.376428125,36.392465,3.2668678804802065,37.58135875,41.5862,CTAS
