attempt,diagnostic_exit_idx,divergence_missing_reason,divergence_signal_date,edge_rank,entry_adv_dollars,entry_date,entry_day_stop,entry_idx,entry_price,estimated_cost_drag_pct,exit_date,exit_price,exit_reason,gross_excess_vs_spy_pct,gross_return_pct,highest_close,hold_sessions,initial_stop,ma50_20_sessions_ago,ma50_missing_reason,ma50_period,ma50_signal_date,ma50_slope_pct,ma50_slope_sessions,ma50_value,matched_spy_return_pct,model_exit_idx,net_excess_vs_spy_pct,net_return_pct,pattern_stop,pivot,positive_ma50_slope,positive_relative_ma50_slope,positive_relative_ma_slope,positive_rs_divergence,relative_divergence_pct,relative_ma50_missing_reason,relative_ma50_period,relative_ma50_signal_date,relative_ma50_slope_pct,relative_ma50_slope_sessions,relative_ma_missing_reason,relative_ma_period,relative_ma_signal_date,relative_ma_slope_pct,relative_ma_slope_sessions,rs_divergence_lookback,sector,shares,signal_close,signal_date,spy_lookback_return_pct,spy_ma50_20_sessions_ago,spy_ma50_slope_pct,spy_ma50_value,spy_ma_20_sessions_ago,spy_ma_slope_pct,spy_ma_value,stock_lookback_return_pct,stock_ma50_20_sessions_ago,stock_ma50_slope_pct,stock_ma50_value,stock_ma_20_sessions_ago,stock_ma_slope_pct,stock_ma_value,stock_signal_close,stop,symbol
1,,,,30.0,379166119.51,2016-10-12,False,575,13.142,0.1862579517578693,2016-12-01,12.4975,stop,-7.45575316976228,-4.713742048242131,13.1073,35,12.51,,,,,,,,2.7420111215201493,,-7.64201112152015,-4.9,12.51,13.35,,,True,,,,,,,,,160,2016-10-11,1.9655235693107898,20,,Unknown,276,,2016-10-11,,,,,175.74792875,1.7020524203475107,178.739250625,,,,,11.685204375,3.6675759896583005,12.113768125,13.1611,12.51,AVGO
1,,,,30.0,178926902.3,2016-10-14,False,577,62.7722,0.1838376543757816,2016-12-01,57.982,stop,-10.47265539543255,-7.446162345624218,62.5242,33,58.04,,,,,,,,3.026493049808332,,-10.656493049808333,-7.63,58.04,62.73,,,True,,,,,,,,,160,2016-10-13,0.9668884472126216,20,,Unknown,57,,2016-10-13,,,,,176.0410975,1.660487972133895,178.96423875,,,,,54.76496875,2.6273764193465166,56.203850624999994,62.347,58.04,SWKS
1,,,,30.0,107004376.16,2016-11-30,False,609,50.6694,0.22218612882399924,2017-02-28,55.8233,timeout,2.458685025314611,10.392186128824,50.4521,60,48.0,,,,,,,,7.933501103509388,,2.2364988964906116,10.17,48.0,49.88,,,True,,,,,,,,,160,2016-11-29,0.29569920016374596,20,,Unknown,71,,2016-11-29,,,,,180.04903625,0.8184749447666118,181.5226925,,,,,47.275206250000004,1.1141741449303577,47.801934375,48.4857,48.0,DOV
1,,,,30.0,59793718.45,2017-03-01,False,670,31.5015,0.18200438951402553,2017-04-27,28.9524,stop,-7.848767417284875,-7.907995610485974,31.43,40,28.9814,,,,,,,,-0.05922819320109962,,-8.0307718067989,-8.09,28.9,31.13,,,True,,,,,,,,,160,2017-02-28,0.41945179778102304,20,,Unknown,115,,2017-02-28,,,,,186.040786875,1.5667417876266132,188.95556562500002,,,,,28.75475,1.9861935854076362,29.325875000000003,31.1,28.9814,TDC
1,,,,30.0,120558679.6,2017-02-27,False,541,66.3463,0.234738033499859,2017-05-23,78.1817,timeout,16.394343146578304,18.07473803349986,67.62,60,61.0386,,,,,,,,1.6803948869215546,,16.159605113078445,17.84,52.82,56.97,,,True,,,,,,,,,160,2017-02-24,0.9803970088372749,20,,Unknown,54,,2017-02-24,,,,,185.81950375,1.536624892638594,188.6748525,,,,,55.755375,2.517021901475869,57.15875,66.19,61.0386,QRVO
1,,,,30.0,140882680.15,2017-02-27,False,668,277.277,0.20999638627797346,2017-05-23,296.0936,timeout,5.319601499356419,6.9999963862779735,275.69,60,255.0948,,,,,,,,1.6803948869215546,,5.1096051130784454,6.79,248.55,273.99,,,True,,,,,,,,,160,2017-02-24,0.059474685162030916,20,,Unknown,13,,2017-02-24,,,,,185.81950375,1.536624892638594,188.6748525,,,,,251.4215,1.5960995778006248,255.4344375,276.33,255.0948,ULTA
1,,,,30.0,69520260.44,2017-03-09,False,676,40.9675,0.20673839153120488,2017-06-05,42.0332,timeout,-0.6515792740247051,2.806738391531205,41.0289,60,38.34,,,,,,,,3.45831766555591,,-0.8583176655559099,2.6,38.34,41.75,,,True,,,,,,,,,160,2017-03-08,0.803697470175968,20,,Unknown,88,,2017-03-08,,,,,186.79940625,1.5788898552775876,189.748763125,,,,,38.165705,2.3825873254535557,39.07503625,40.9344,38.34,GRMN
1,,,,30.0,67195399.24,2017-07-24,False,770,32.6989,0.18378687915440928,2017-07-28,29.3845,stop,-9.992666972227614,-9.956213120845591,32.4814,4,30.58,,,,,,,,0.036453851382023394,,-10.176453851382025,-10.14,30.58,33.4,,,True,,,,,,,,,160,2017-07-21,0.5481809437688723,20,,Unknown,111,,2017-07-21,,,,,199.9115225,1.6267793543516262,203.163641875,,,,,30.658576875,2.1749602981204985,31.325388750000002,32.7031,30.58,GT
1,,,,30.0,143371360.98,2017-05-23,False,728,217.0273,0.18197650716296465,2017-08-01,199.4654,stop,-11.438971425443189,-7.908023492837035,215.8856,48,199.6651,,,,,,,,3.5309479326061544,,-11.620947932606153,-8.09,192.34,209.81,,,True,,,,,,,,,160,2017-05-22,1.648962575181856,20,,Unknown,16,,2017-05-22,,,,,193.377885,1.444815548582512,196.17183875,,,,,194.97384375,3.093778123764368,201.005901875,216.5489,199.6651,MLM
1,,,,30.0,326839809.25,2017-06-05,False,736,68.3846,0.19496045815792096,2017-08-29,66.668,timeout,-3.156914355256346,-2.315039541842079,66.4104,60,62.95,,,,,,,,0.8418748134142673,,-3.351874813414267,-2.51,62.95,67.52,,,True,,,,,,,,,160,2017-06-02,1.5787385393674302,20,,Unknown,53,,2017-06-02,,,,,194.47852125,1.5152161694051314,197.42529125000001,,,,,61.372343125,3.0939547087725616,63.271175625,68.232,62.95,ADI
