attempt,edge_rank,fill_date,fill_idx,pattern_stop,pivot,positive_relative_ma_slope,relative_ma_missing_reason,relative_ma_period,relative_ma_signal_date,relative_ma_slope_pct,relative_ma_slope_sessions,sector,signal_date,spy_ma_20_sessions_ago,spy_ma_slope_pct,spy_ma_value,stock_ma_20_sessions_ago,stock_ma_slope_pct,stock_ma_value,stock_signal_close,symbol
1,30.0,2016-10-12,575,12.51,13.35,True,,200,2016-10-11,1.3890495812815873,20,Unknown,2016-10-11,174.291662,0.642240418821638,175.4110335,11.429658,2.0312900001032252,11.6618275,13.1611,AVGO
1,30.0,2016-11-30,609,48.0,49.88,True,,200,2016-11-29,0.6134985254813152,20,Unknown,2016-11-29,176.5555185,1.496781591678209,179.198169,45.8747155,2.1102801171595242,46.8428005,48.4857,DOV
1,30.0,2016-12-23,626,45.47,49.68,True,,200,2016-12-22,0.18107786737913134,20,Unknown,2016-12-22,178.7180165,1.5483078058892819,181.4851215,49.912926500000005,1.7293856732684132,50.7761135,55.083,EMN
1,30.0,2017-02-27,541,52.82,56.97,True,,200,2017-02-24,2.316563640669478,20,Unknown,2017-02-24,183.9013095,1.2777617007670106,186.25113000000002,54.2341,3.5943253414364884,56.18345,66.19,QRVO
1,30.0,2017-02-27,668,248.55,273.99,True,,200,2017-02-24,1.3965354427675436,20,Unknown,2017-02-24,183.9013095,1.2777617007670106,186.25113000000002,243.78555,2.674297143534554,250.30509999999998,276.33,ULTA
1,30.0,2017-03-01,670,28.9,31.13,True,,200,2017-02-28,0.39495158638889194,20,Unknown,2017-02-28,184.10435099999998,1.3230409747350347,186.54012699999998,28.3645,1.7179925611239266,28.851799999999997,31.1,TDC
1,30.0,2017-03-09,676,38.34,41.75,True,,200,2017-03-08,0.9240462411869821,20,Unknown,2017-03-08,184.6865655,1.5081746701278043,187.4719615,36.8968335,2.4322209113147863,37.794246,40.9344,GRMN
1,30.0,2017-05-23,728,192.34,209.81,True,,200,2017-05-22,0.425531959176606,20,Unknown,2017-05-22,191.6855255,1.1767547362359299,193.941194,192.473732,1.6022866954125359,195.557713,216.5489,MLM
1,30.0,2017-06-05,736,62.95,67.52,True,,200,2017-06-02,1.4701063370616385,20,Unknown,2017-06-02,192.6105415,1.1731902015342133,194.8702295,59.5318375,2.643296538595852,61.10544050000001,68.232,ADI
1,30.0,2017-09-11,677,64.7,70.27,True,,200,2017-09-08,1.2071349290872835,20,Unknown,2017-09-08,201.597835,1.4683101631522977,204.5579165,64.650925,2.675445092239581,66.380625,71.61,QRVO
1,30.0,2017-11-02,842,120.78,126.06,True,,200,2017-11-01,0.1364286524117464,20,Unknown,2017-11-01,207.021614,1.3889752593658988,209.89709299999998,119.26051100000001,1.5254039117776452,121.0797155,130.3881,CB
1,100.0,2017-11-14,850,82.36,88.27,True,,200,2017-11-13,1.4500919192388384,20,Unknown,2017-11-13,208.1529155,1.4066096518354998,211.0808145,80.7865975,2.856701571074338,83.0944295,89.9712,SWKS
1,30.0,2018-02-05,905,74.37,77.64,True,,200,2018-02-02,1.4007977575627661,20,Unknown,2018-02-02,216.1910775,1.9620289371100608,220.43280900000002,69.1514375,3.362826694672827,71.4768805,83.0515,STT
1,70.0,2018-02-27,920,224.22,243.22,True,,200,2018-02-26,0.6227571218045735,20,Unknown,2018-02-26,219.3167905,1.5300169186089008,222.67237450000002,225.11036499999997,2.1527740404134743,229.9564825,254.8206,HUM
1,70.0,2018-03-15,931,72.51,80.5,True,,200,2018-03-14,0.8853456328458797,20,Unknown,2018-03-14,221.32935799999998,1.49178876667595,224.6311245,64.996325,2.3771343995218297,66.541375,76.7,ESRX
1,30.0,2018-05-24,852,189.42,202.26,True,,200,2018-05-23,1.3205529168403451,20,Unknown,2018-05-23,228.028069,1.0093590714921996,230.329691,169.05145000000002,2.3299119883325448,172.99020000000002,204.16,IDXX
1,100.0,2018-05-30,984,37.32,41.06,True,,200,2018-05-29,2.1141250117512778,20,Unknown,2018-05-29,228.3671985,1.0253184412559069,230.7086895,35.1804075,3.1394434530071846,36.2848765,41.5862,CTAS
