attempt,edge_rank,fill_date,fill_idx,pattern_stop,pivot,positive_relative_ma_slope,relative_ma_missing_reason,relative_ma_period,relative_ma_signal_date,relative_ma_slope_pct,relative_ma_slope_sessions,sector,signal_date,spy_ma_20_sessions_ago,spy_ma_slope_pct,spy_ma_value,stock_ma_20_sessions_ago,stock_ma_slope_pct,stock_ma_value,stock_signal_close,symbol
1,30.0,2016-10-14,577,58.04,62.73,True,,40,2016-10-13,7.3419325305911,20,Unknown,2016-10-13,185.100075,-0.2924472072742379,184.558755,56.20616,7.049485323316862,60.16840499999999,62.347,SWKS
1,30.0,2016-10-14,577,58.27,62.73,True,,40,2016-10-13,7.3419325305911,20,Unknown,2016-10-13,185.100075,-0.2924472072742379,184.558755,56.20616,7.049485323316862,60.16840499999999,62.347,SWKS
1,30.0,2016-11-10,596,73.49,81.64,True,,40,2016-11-09,3.622271996644244,20,Unknown,2016-11-09,184.6499825,-0.8017073600318225,183.16963,75.4270075,2.8205646366124215,77.554475,80.8239,VRSN
1,30.0,2016-12-23,626,45.47,49.68,True,,40,2016-12-22,4.909611068750075,20,Unknown,2016-12-22,183.92219749999998,2.2647674161244247,188.0876075,50.218810000000005,7.1743784848745,53.821697500000006,55.083,EMN
1,30.0,2017-02-27,541,52.82,56.97,True,,40,2017-02-24,8.252588155083028,20,Unknown,2017-02-24,193.73738,1.8433290983908224,197.3085975,55.8815,10.095917253473852,61.52325,66.19,QRVO
1,30.0,2017-02-27,668,248.55,273.99,True,,40,2017-02-24,1.207548028783223,20,Unknown,2017-02-24,193.73738,1.8433290983908224,197.3085975,259.92525,3.0508771271740454,267.85524999999996,276.33,ULTA
1,30.0,2017-03-01,670,28.9,31.13,True,,40,2017-02-28,3.9479518305759465,20,Unknown,2017-02-28,194.12094,1.9174773210968388,197.843165,28.067,5.865429151672785,29.71325,31.1,TDC
1,30.0,2017-05-23,728,192.34,209.81,True,,40,2017-05-22,3.5465050788702657,20,Unknown,2017-05-22,203.7282175,0.5609789915331787,204.87109,200.045085,4.107484070403444,208.261905,216.5489,MLM
1,30.0,2017-07-24,770,30.58,33.4,True,,40,2017-07-21,0.40212463113022956,20,Unknown,2017-07-21,208.654855,1.2087545243076203,211.17698000000001,31.527814999999997,1.6108791554378499,32.03569,32.7031,GT
1,30.0,2017-09-11,677,64.7,70.27,True,,40,2017-09-08,2.511927515726664,20,Unknown,2017-09-08,212.7023025,0.5600362506654077,213.89351249999999,67.782375,3.071963766392072,69.864625,71.61,QRVO
1,30.0,2017-09-22,813,30.14,32.28,True,,40,2017-09-21,1.4153038870110768,20,Unknown,2017-09-21,213.0580625,0.7455444217230545,214.646505,31.009465,2.1608483087341313,31.6795325,32.2516,TJX
1,30.0,2017-10-02,819,59.17,62.07,True,,40,2017-09-29,6.455902591700324,20,Unknown,2017-09-29,213.477415,0.7910989085192055,215.16623250000004,58.01151,7.24700150021953,62.215605000000004,65.8165,PRGO
1,30.0,2017-11-02,842,120.78,126.06,True,,40,2017-11-01,0.21217992780770967,20,Unknown,2017-11-01,215.591305,2.3539214626489446,220.66615499999997,123.19729500000001,2.5661013904566543,126.3586625,130.3881,CB
1,70.0,2017-12-08,867,17.48,18.23,True,,40,2017-12-07,0.3489931550708203,20,Unknown,2017-12-07,221.88739500000003,1.8338299478435571,225.95643249999998,17.596135,2.1828231029143774,17.9802275,18.1733,JEF
1,30.0,2017-12-08,867,17.48,18.23,True,,40,2017-12-07,0.3489931550708203,20,Unknown,2017-12-07,221.88739500000003,1.8338299478435571,225.95643249999998,17.596135,2.1828231029143774,17.9802275,18.1733,JEF
1,100.0,2018-01-05,885,71.19,75.1,True,,40,2018-01-04,0.41210546117762537,20,Unknown,2018-01-04,225.57058999999998,2.2655712785962123,230.6810525,73.44183749999999,2.6776767397738377,75.4083725,77.2976,PRU
1,30.0,2018-02-05,905,74.37,77.64,True,,40,2018-02-02,3.920247983172631,20,Unknown,2018-02-02,230.6810525,3.9294373776103786,239.74552,73.365775,7.84968536078301,79.1247575,83.0515,STT
1,30.0,2018-02-06,777,154.88,165.77,True,,40,2018-02-05,4.479584027035677,20,Unknown,2018-02-05,231.033655,3.7900917509182674,239.79004249999997,156.43599999999998,8.269675777953944,169.37275,180.36,IDXX
1,85.0,2018-02-26,919,30.57,32.87,True,,40,2018-02-23,0.7430061382918351,20,Unknown,2018-02-23,237.16411250000002,1.3978179350385478,240.47923500000002,31.6542825,2.140824073330383,32.331945000000005,33.391,ADM
1,70.0,2018-02-27,920,224.22,243.22,True,,40,2018-02-26,2.697997165331034,20,Unknown,2018-02-26,237.71383,1.26101623956838,240.71143999999998,240.96805249999997,3.959013404899414,250.50801,254.8206,HUM
1,30.0,2018-04-26,693,31.95,34.48,True,,40,2018-04-25,1.5171322868946957,20,Unknown,2018-04-25,238.204905,-1.083648970200679,235.62359999999998,33.5676125,0.43348331669401663,33.7131225,33.9644,MGM
1,30.0,2018-05-24,852,189.42,202.26,True,,40,2018-05-23,1.7924661273543196,20,Unknown,2018-05-23,235.62359999999998,-0.2223599418733957,235.09966749999998,194.58875,1.570106185480924,197.644,204.16,IDXX
1,100.0,2018-05-30,984,37.32,41.06,True,,40,2018-05-29,2.0777838910310154,20,Unknown,2018-05-29,235.45117249999998,0.16441944029816913,235.83829999999998,39.51816,2.2422033313291845,40.4042375,41.5862,CTAS
