attempt,edge_rank,fill_date,fill_idx,pattern_stop,pivot,positive_relative_ma_slope,relative_ma_missing_reason,relative_ma_period,relative_ma_signal_date,relative_ma_slope_pct,relative_ma_slope_sessions,sector,signal_date,spy_ma_20_sessions_ago,spy_ma_slope_pct,spy_ma_value,stock_ma_20_sessions_ago,stock_ma_slope_pct,stock_ma_value,stock_signal_close,symbol
1,30.0,2016-10-12,575,12.51,13.35,True,,110,2016-10-11,1.5543082417802445,20,Unknown,2016-10-11,179.94619272727275,0.8279939763003341,181.43613636363634,12.151538181818182,2.3823022180805786,12.441024545454546,13.1611,AVGO
1,30.0,2016-10-14,577,58.04,62.73,True,,110,2016-10-13,0.9264261388372219,20,Unknown,2016-10-13,180.11673636363636,0.815909742575549,181.58632636363637,54.30233636363636,1.742335881412771,55.24846545454545,62.347,SWKS
1,30.0,2016-10-14,577,58.27,62.73,True,,110,2016-10-13,0.9264261388372219,20,Unknown,2016-10-13,180.11673636363636,0.815909742575549,181.58632636363637,54.30233636363636,1.742335881412771,55.24846545454545,62.347,SWKS
1,30.0,2016-12-23,626,45.47,49.68,True,,110,2016-12-22,0.696482021557232,20,Unknown,2016-12-22,183.51786181818184,1.257844368956329,185.8262309090909,48.957533636363635,1.954326390513561,49.91432363636364,55.083,EMN
1,70.0,2017-02-17,663,73.49,81.64,True,,110,2017-02-16,0.1176776095964005,20,Unknown,2017-02-16,187.32990636363638,1.1697079071930183,189.5211190909091,77.28108181818182,1.2873855167894188,78.27598727272726,80.6958,VRSN
1,30.0,2017-02-27,541,52.82,56.97,True,,110,2017-02-24,1.702633370453288,20,Unknown,2017-02-24,187.78798999999998,1.424167947927013,190.46240636363635,55.357181818181814,3.126801318380301,57.08809090909091,66.19,QRVO
1,30.0,2017-02-27,668,248.55,273.99,True,,110,2017-02-24,0.1380589093889606,20,Unknown,2017-02-24,187.78798999999998,1.424167947927013,190.46240636363635,251.1799090909091,1.5622268573159737,255.1039090909091,276.33,ULTA
1,30.0,2017-06-05,736,62.95,67.52,True,,110,2017-06-02,0.5334266127969833,20,Unknown,2017-06-02,199.26513363636366,1.4403860928149381,202.13532090909092,64.87039,1.9738127056119215,66.15081,68.232,ADI
1,30.0,2017-07-24,770,30.58,33.4,True,,110,2017-07-21,0.5491540384926497,20,Unknown,2017-07-21,204.23006818181818,1.3368011989152606,206.9602181818182,31.729375454545455,1.8859552374079103,32.327777272727275,32.7031,GT
1,30.0,2017-09-11,677,64.7,70.27,True,,110,2017-09-08,0.19389570971359849,20,Unknown,2017-09-08,208.35106545454545,0.826119649138346,210.07229454545455,69.78504545454545,1.0200153588519445,70.49686363636363,71.61,QRVO
1,30.0,2017-10-02,819,59.17,62.07,True,,110,2017-09-29,3.129795533925761,20,Unknown,2017-09-29,209.58441454545454,1.1839456001186965,212.06578,56.40255,4.313741134044458,58.835609999999996,65.8165,PRGO
1,30.0,2017-11-02,842,120.78,126.06,True,,110,2017-11-01,0.33656650077558137,20,Unknown,2017-11-01,212.46473727272726,1.3991275754418053,215.43739,123.0397490909091,1.7356940762173867,125.17534272727274,130.3881,CB
1,30.0,2018-02-05,905,74.37,77.64,True,,110,2018-02-02,0.23169070113309154,20,Unknown,2018-02-02,222.72003636363638,2.602647824802795,228.51665454545454,72.9091390909091,2.8343385259358866,74.97563090909091,83.0515,STT
1,30.0,2018-02-06,777,154.88,165.77,True,,110,2018-02-05,0.5481301333188471,20,Unknown,2018-02-05,222.95242181818182,2.573759887066651,228.69068181818182,156.66209090909092,3.1218900203854982,161.55290909090908,180.36,IDXX
1,70.0,2018-03-15,931,72.51,80.5,True,,110,2018-03-14,1.8851053725434719,20,Unknown,2018-03-14,229.67161454545453,1.732068635418016,233.64968454545453,67.56404545454545,3.617174007961488,70.00795454545455,76.7,ESRX
1,30.0,2018-04-26,693,31.95,34.48,True,,110,2018-04-25,1.3478609471432312,20,Unknown,2018-04-25,234.73298454545454,0.6418499893745766,236.23961818181817,32.532866363636366,1.9897109365178078,33.18017636363636,33.9644,MGM
1,30.0,2018-05-24,852,189.42,202.26,True,,110,2018-05-23,4.049339428191279,20,Unknown,2018-05-23,236.23961818181817,0.6183817678491188,237.70048090909089,178.16363636363636,4.6677211960403975,186.47981818181816,204.16,IDXX
1,100.0,2018-05-30,984,37.32,41.06,True,,110,2018-05-29,2.162382765633253,20,Unknown,2018-05-29,236.4916909090909,0.5725917105063871,237.84582272727272,37.83073363636363,2.73497447613964,38.86539454545455,41.5862,CTAS
