attempt,diagnostic_exit_idx,divergence_missing_reason,divergence_signal_date,edge_rank,entry_adv_dollars,entry_date,entry_day_stop,entry_idx,entry_price,estimated_cost_drag_pct,exit_date,exit_price,exit_reason,gross_excess_vs_spy_pct,gross_return_pct,highest_close,hold_sessions,initial_stop,ma50_20_sessions_ago,ma50_missing_reason,ma50_period,ma50_signal_date,ma50_slope_pct,ma50_slope_sessions,ma50_value,matched_spy_return_pct,model_exit_idx,net_excess_vs_spy_pct,net_return_pct,pattern_stop,pivot,positive_ma50_slope,positive_relative_ma50_slope,positive_relative_ma_slope,positive_rs_divergence,relative_divergence_pct,relative_ma50_missing_reason,relative_ma50_period,relative_ma50_signal_date,relative_ma50_slope_pct,relative_ma50_slope_sessions,relative_ma_missing_reason,relative_ma_period,relative_ma_signal_date,relative_ma_slope_pct,relative_ma_slope_sessions,rs_divergence_lookback,sector,shares,signal_close,signal_date,spy_lookback_return_pct,spy_ma50_20_sessions_ago,spy_ma50_slope_pct,spy_ma50_value,spy_ma_20_sessions_ago,spy_ma_slope_pct,spy_ma_value,stock_lookback_return_pct,stock_ma50_20_sessions_ago,stock_ma50_slope_pct,stock_ma50_value,stock_ma_20_sessions_ago,stock_ma_slope_pct,stock_ma_value,stock_signal_close,stop,symbol
1,,,,30.0,178926902.3,2016-10-14,False,577,62.7722,0.1838376543757816,2016-12-01,57.982,stop,-10.47265539543255,-7.446162345624218,62.5242,33,58.04,,,,,,,,3.026493049808332,,-10.656493049808333,-7.63,58.04,62.73,,,True,,,,,,,,,30,2016-10-13,6.1773693830992515,20,,Unknown,57,,2016-10-13,,,,,185.2994666666667,-0.6268663482391856,184.13788666666667,,,,,57.254149999999996,5.550503034860066,60.43204333333333,62.347,58.04,SWKS
1,,,,30.0,83999178.75,2016-11-10,False,596,81.0822,0.18196493335304353,2016-12-30,74.521,stop,-11.562685416711515,-7.908035066646956,79.8388,34,74.5956,,,,,,,,3.654650350064559,,-11.744650350064559,-8.09,73.49,81.64,,,True,,,,,,,,,30,2016-11-09,3.0494680023597454,20,,Unknown,44,,2016-11-09,,,,,184.23141666666666,-0.7358155073985184,182.87581333333335,,,,,75.99744000000001,2.313652494961227,77.75575666666667,80.8239,74.5956,VRSN
1,,,,30.0,82294232.82,2016-12-23,False,626,55.1236,0.21074334811266882,2017-03-23,56.7633,timeout,-0.9565103534064257,3.180743348112669,55.54,60,50.7137,,,,,,,,4.137253701519095,,-1.1672537015190945,2.97,45.47,49.68,,,True,,,,,,,,,30,2016-12-22,3.5366524391331033,20,,Unknown,65,,2016-12-22,,,,,183.84065,3.505496018789467,190.28517666666667,,,,,50.98652333333334,7.04214845792257,54.577070000000006,55.083,50.7137,EMN
1,,,,30.0,59793718.45,2017-03-01,False,670,31.5015,0.18200438951402553,2017-04-27,28.9524,stop,-7.848767417284875,-7.907995610485974,31.43,40,28.9814,,,,,,,,-0.05922819320109962,,-8.0307718067989,-8.09,28.9,31.13,,,True,,,,,,,,,30,2017-02-28,5.266495995964249,20,,Unknown,115,,2017-02-28,,,,,194.95881,1.992408892250963,198.84318666666667,,,,,28.149333333333335,7.258904888215212,30.192666666666664,31.1,28.9814,TDC
1,,,,70.0,83568305.5,2017-02-17,False,663,80.6779,0.2197958728282181,2017-05-16,88.7534,timeout,7.662947466352765,10.229795872828218,81.0701,60,74.2237,,,,,,,,2.5668484064754526,,7.443151593524547,10.01,73.49,81.64,,,True,,,,,,,,,30,2017-02-16,1.2766969626579527,20,,Unknown,104,,2017-02-16,,,,,194.17498666666668,1.4075843205070493,196.90816333333333,,,,,77.99381333333334,2.684281283165002,80.08738666666666,80.6958,74.2237,VRSN
1,,,,30.0,120558679.6,2017-02-27,False,541,66.3463,0.234738033499859,2017-05-23,78.1817,timeout,16.394343146578304,18.07473803349986,67.62,60,61.0386,,,,,,,,1.6803948869215546,,16.159605113078445,17.84,52.82,56.97,,,True,,,,,,,,,30,2017-02-24,11.2744135181426,20,,Unknown,54,,2017-02-24,,,,,194.79983,1.780932423469439,198.26908333333333,,,,,56.541333333333334,13.055345941612039,63.923,66.19,61.0386,QRVO
1,,,,30.0,140882680.15,2017-02-27,False,668,277.277,0.20999638627797346,2017-05-23,296.0936,timeout,5.319601499356419,6.9999963862779735,275.69,60,255.0948,,,,,,,,1.6803948869215546,,5.1096051130784454,6.79,248.55,273.99,,,True,,,,,,,,,30,2017-02-24,1.6762668881501464,20,,Unknown,13,,2017-02-24,,,,,194.79983,1.780932423469439,198.26908333333333,,,,,261.48333333333335,3.4571993116195854,270.5233333333333,276.33,255.0948,ULTA
1,,,,30.0,69520260.44,2017-03-09,False,676,40.9675,0.20673839153120488,2017-06-05,42.0332,timeout,-0.6515792740247051,2.806738391531205,41.0289,60,38.34,,,,,,,,3.45831766555591,,-0.8583176655559099,2.6,38.34,41.75,,,True,,,,,,,,,30,2017-03-08,0.7254367547689267,20,,Unknown,88,,2017-03-08,,,,,195.43328,2.7485765645100635,200.80491333333333,,,,,38.476056666666665,3.47401331927899,39.81272,40.9344,38.34,GRMN
1,,,,30.0,67195399.24,2017-07-24,False,770,32.6989,0.18378687915440928,2017-07-28,29.3845,stop,-9.992666972227614,-9.956213120845591,32.4814,4,30.58,,,,,,,,0.036453851382023394,,-10.176453851382025,-10.14,30.58,33.4,,,True,,,,,,,,,30,2017-07-21,2.8300657680250474,20,,Unknown,112,,2017-07-21,,,,,209.30094,1.0758288997650967,211.55266,,,,,31.11818,3.905894667790144,32.333623333333335,32.7031,30.58,GT
1,,,,30.0,143371360.98,2017-05-23,False,728,217.0273,0.18197650716296465,2017-08-01,199.4654,stop,-11.438971425443189,-7.908023492837035,215.8856,48,199.6651,,,,,,,,3.5309479326061544,,-11.620947932606153,-8.09,192.34,209.81,,,True,,,,,,,,,30,2017-05-22,4.5385235073903685,20,,Unknown,16,,2017-05-22,,,,,203.43731666666665,0.9309861948467502,205.33129,,,,,199.91042333333334,5.469509702237119,210.84454333333332,216.5489,199.6651,MLM
