symbol,sector,entry_date,entry_idx,entry_price,shares,stop,initial_stop,pivot,edge_rank,pattern_stop,attempt,diagnostic_exit_idx,model_exit_idx,entry_day_stop,signal_date,entry_adv_dollars,highest_close,exit_date,exit_price,exit_reason,net_return_pct
AN,Unknown,2016-07-29,523,52.3323,69,48.1457,48.1457,52.04,30.0,46.09,1,,526.0,False,2016-07-28,61235650.25,53.35,2016-08-03,48.6113,model_decay,-7.11
LRCX,Unknown,2016-07-12,510,7.6284,476,7.09,7.09,7.34,30.0,7.09,1,,527.0,False,2016-07-11,171773524.58,7.7064,2016-08-04,7.9247,model_decay,3.88
CAT,Unknown,2016-08-09,530,67.1351,54,61.7643,61.7643,62.59,30.0,58.34,1,,532.0,False,2016-08-08,316673601.7,66.514,2016-08-11,66.5838,model_decay,-0.82
CAT,Unknown,2016-08-16,535,67.6897,53,62.2745,62.2745,62.59,30.0,58.34,2,,543.0,False,2016-08-15,288159300.35,67.6864,2016-08-26,66.7523,model_decay,-1.38
LRCX,Unknown,2016-08-25,542,8.1119,447,7.463,7.463,7.34,30.0,7.09,2,,553.0,False,2016-08-24,193769452.28,8.1605,2016-09-12,7.865,model_decay,-3.04
AVGO,Unknown,2016-10-07,572,13.4598,269,12.51,12.51,13.35,30.0,12.51,1,,576.0,False,2016-10-06,409369974.97,13.3949,2016-10-13,12.9636,model_decay,-3.69
VLO,Unknown,2016-10-19,580,37.8046,95,35.89,35.89,37.76,30.0,35.89,1,,581.0,False,2016-10-18,212675778.52,37.1805,2016-10-20,37.3408,model_decay,-1.23
SWKS,Unknown,2016-10-10,573,64.3202,56,59.1745,59.1745,62.73,30.0,58.04,1,,582.0,False,2016-10-07,207554594.13,64.5539,2016-10-21,62.5583,model_decay,-2.74
HRL,Unknown,2016-11-01,589,29.4725,122,28.0,28.0,29.34,30.0,28.0,1,,590.0,False,2016-10-31,58915576.15,29.1828,2016-11-02,29.1765,model_decay,-1.0
VLO,Unknown,2016-10-26,585,40.0701,90,36.8645,36.8645,37.76,30.0,35.89,2,,595.0,False,2016-10-25,224666145.73,40.5755,2016-11-09,39.9969,model_decay,-0.18
AXP,Unknown,2016-11-10,596,60.7041,59,56.96,56.96,59.5,30.0,56.96,1,,609.0,False,2016-11-09,334095302.52,61.4054,2016-11-30,62.9977,model_decay,3.78
VLO,Unknown,2016-11-11,597,42.8679,84,39.4385,39.4385,37.76,30.0,35.89,3,,610.0,False,2016-11-10,239867533.13,42.5729,2016-12-01,42.2756,model_decay,-1.38
SWKS,Unknown,2016-11-18,602,62.9781,57,58.04,58.04,62.73,30.0,58.04,2,,,False,2016-11-17,153183175.78,63.2305,2016-12-01,57.982,stop,-7.93
AVGO,Unknown,2016-11-28,607,13.5506,269,12.51,12.51,13.35,30.0,12.51,2,,610.0,False,2016-11-25,329551139.44,13.4287,2016-12-01,13.0588,model_decay,-3.63
HUM,Unknown,2016-11-10,596,174.3918,20,160.4405,160.4405,163.24,30.0,151.88,1,,615.0,False,2016-11-09,180480642.43,177.5123,2016-12-08,186.2898,model_decay,6.82
APA,Unknown,2016-12-06,613,51.1338,46,47.0431,47.0431,50.13,85.0,45.19,1,,620.0,False,2016-12-05,172014902.47,51.6509,2016-12-15,50.8993,model_decay,-0.46
CAT,Unknown,2016-09-28,565,66.9181,54,61.5646,61.5646,62.59,30.0,58.34,3,,,False,2016-09-27,264423429.91,69.5333,2016-12-22,75.8957,timeout,13.42
DOV,Unknown,2016-12-02,611,52.3526,69,48.1644,48.1644,49.88,30.0,48.0,1,,625.0,False,2016-12-01,111035977.57,51.6889,2016-12-22,52.602,model_decay,0.48
KEY,Unknown,2016-12-02,611,11.9503,710,10.9943,10.9943,8.4,70.0,7.9,1,,626.0,False,2016-12-01,211873457.84,11.9518,2016-12-23,12.26,model_decay,2.59
RF,Unknown,2016-12-02,611,9.6764,877,8.9023,8.9023,7.06,70.0,6.56,1,,626.0,False,2016-12-01,261006653.49,9.6247,2016-12-23,10.2357,model_decay,5.78
AXP,Unknown,2016-12-08,615,65.5787,55,60.3324,60.3324,59.5,30.0,56.96,2,,626.0,False,2016-12-07,306477364.53,65.6095,2016-12-23,65.3951,model_decay,-0.28
APA,Unknown,2016-12-16,621,52.287,42,48.1041,48.1041,50.13,85.0,45.19,2,,627.0,False,2016-12-15,177500535.72,51.6821,2016-12-27,51.747,model_decay,-1.03
AXP,Unknown,2016-12-28,628,65.7803,55,60.5179,60.5179,59.5,30.0,56.96,3,,630.0,False,2016-12-27,246028085.67,65.1366,2016-12-30,64.7126,model_decay,-1.62
RF,Unknown,2017-01-17,640,10.2209,832,9.4032,9.4032,7.06,70.0,6.56,2,,641.0,False,2017-01-13,161908756.6,9.697,2017-01-18,9.7576,model_decay,-4.53
HRB,Unknown,2017-01-09,635,16.5919,219,15.2645,15.2645,16.23,30.0,14.3,1,,643.0,False,2017-01-06,49551575.75,16.2989,2017-01-20,16.1032,model_decay,-2.95
EMN,Unknown,2017-01-12,638,57.1568,63,52.5843,52.5843,49.68,30.0,45.47,2,,643.0,False,2017-01-11,62521767.74,56.8168,2017-01-20,55.441,model_decay,-3.0
HUM,Unknown,2017-01-19,642,190.3434,19,175.1159,175.1159,163.24,30.0,151.88,2,,644.0,False,2017-01-18,255849966.3,189.8583,2017-01-23,184.9636,model_decay,-2.83
HAS,Unknown,2017-01-25,646,62.3459,58,58.81,58.81,60.89,30.0,58.81,1,,648.0,False,2017-01-24,83320466.16,62.7538,2017-01-26,58.6157,stop,-5.98
DOV,Unknown,2017-01-09,635,53.994,67,49.6745,49.6745,49.88,30.0,48.0,2,,650.0,False,2017-01-06,62522160.25,53.3078,2017-01-31,54.3165,model_decay,0.6
MAR,Unknown,2017-01-20,643,78.1888,51,71.9337,71.9337,64.84,33.3,60.42,1,,653.0,False,2017-01-19,181125134.67,77.6598,2017-02-03,77.9407,model_decay,-0.32
RF,Unknown,2017-02-01,651,10.249,823,9.4291,9.4291,7.06,70.0,6.56,3,,653.0,False,2017-01-31,154980245.97,10.1755,2017-02-03,10.2075,model_decay,-0.41
VRSN,Unknown,2017-02-13,659,81.802,103,75.2579,75.2579,81.64,70.0,73.49,1,,666.0,False,2017-02-10,55106620.82,81.6612,2017-02-23,80.989,model_decay,-0.99
HAS,Unknown,2017-02-07,655,68.6853,52,63.1905,63.1905,60.89,30.0,58.81,2,,669.0,False,2017-02-06,127302648.27,69.1262,2017-02-28,70.9038,model_decay,3.23
QRVO,Unknown,2017-02-28,542,67.6776,53,62.2634,62.2634,56.97,30.0,52.82,1,,543.0,False,2017-02-27,121318613.1,66.1,2017-03-01,66.4335,model_decay,-1.84
EMN,Unknown,2017-02-13,659,57.8322,62,53.2056,53.2056,49.68,30.0,45.47,3,,672.0,False,2017-02-10,80763033.48,58.0791,2017-03-03,57.8326,model_decay,0.0
ULTA,Unknown,2017-02-28,669,275.6253,13,253.5753,253.5753,273.99,30.0,248.55,1,,675.0,False,2017-02-27,141411102.05,273.43,2017-03-08,270.2295,model_decay,-1.96
GRMN,Unknown,2017-02-23,666,42.9536,84,39.5173,39.5173,41.75,30.0,38.34,1,,676.0,False,2017-02-22,76775050.3,41.1864,2017-03-09,40.8857,model_decay,-4.81
AVGO,Unknown,2016-12-16,621,13.9912,2,12.8719,12.8719,13.35,30.0,12.51,3,,,False,2016-12-15,445773684.48,13.797,2017-03-16,17.4977,timeout,25.06
KEY,Unknown,2017-02-15,661,12.7792,661,11.7568,11.7568,8.4,70.0,7.9,2,,,False,2017-02-14,137282405.19,12.753,2017-03-21,11.745,stop,-8.09
QRVO,Unknown,2017-03-17,555,68.4083,34,62.9357,62.9357,56.97,30.0,52.82,2,,558.0,False,2017-03-16,92953894.15,67.42,2017-03-22,65.3846,model_decay,-4.42
VRSN,Unknown,2017-03-06,673,82.6402,101,76.0289,76.0289,81.64,70.0,73.49,2,,692.0,False,2017-03-03,96896431.72,82.8925,2017-03-31,85.4863,model_decay,3.44
HAS,Unknown,2017-03-15,680,71.6286,50,65.8983,65.8983,60.89,30.0,58.81,3,,693.0,False,2017-03-14,81133917.01,72.4231,2017-04-03,72.6343,model_decay,1.4
VRSN,Unknown,2017-04-03,693,86.2688,97,79.3673,79.3673,81.64,70.0,73.49,3,,697.0,False,2017-03-31,66975098.37,86.3205,2017-04-07,85.8504,model_decay,-0.49
QRVO,Unknown,2017-04-05,568,68.4884,52,63.0093,63.0093,56.97,30.0,52.82,3,,575.0,False,2017-04-04,87164463.45,68.6,2017-04-17,68.4515,model_decay,-0.05
TDC,Unknown,2017-04-25,708,31.6116,113,29.0827,29.0827,31.13,30.0,28.9,1,,711.0,False,2017-04-24,35397598.85,31.57,2017-04-27,29.0536,stop,-8.09
VRTX,Unknown,2017-04-21,706,117.2872,30,107.9042,107.9042,95.0,30.0,88.9,1,,716.0,False,2017-04-20,271319290.9,116.7,2017-05-05,116.4235,model_decay,-0.74
DOV,Unknown,2017-02-15,661,55.3016,65,50.8775,50.8775,49.88,30.0,48.0,3,,,False,2017-02-14,78788126.24,55.6911,2017-05-12,55.5861,timeout,0.51
NTAP,Unknown,2017-05-08,717,31.8535,112,29.3052,29.3052,29.32,30.0,27.58,1,,722.0,False,2017-05-05,70402113.87,31.8534,2017-05-15,31.7264,model_decay,-0.4
MLM,Unknown,2017-05-11,720,218.4864,16,201.0075,201.0075,209.81,30.0,192.34,1,,724.0,False,2017-05-10,135375955.87,218.4082,2017-05-17,217.5085,model_decay,-0.45
ULTA,Unknown,2017-03-14,679,285.4952,12,262.6556,262.6556,273.99,30.0,248.55,2,,,False,2017-03-13,245703683.35,285.38,2017-06-08,308.691,timeout,8.12
EW,Unknown,2017-05-16,723,38.2849,93,35.2222,35.2222,32.16,30.0,30.81,1,,742.0,False,2017-05-15,194259066.29,37.8833,2017-06-13,38.1618,model_decay,-0.32
VRTX,Unknown,2017-05-30,732,119.6395,29,110.0684,110.0684,95.0,30.0,88.9,2,,745.0,False,2017-05-26,188201604.95,120.39,2017-06-16,123.9359,model_decay,3.59
REGN,Unknown,2017-06-02,735,463.3398,18,426.2726,426.2726,393.43,70.0,358.99,1,,746.0,False,2017-06-01,406831851.43,476.4944,2017-06-19,458.7083,model_decay,-1.0
ADI,Unknown,2017-06-26,751,69.569,51,64.0035,64.0035,67.52,30.0,62.95,1,,752.0,False,2017-06-23,405373675.63,68.3291,2017-06-27,67.8964,model_decay,-2.4
REGN,Unknown,2017-06-22,749,521.22,16,479.5224,479.5224,393.43,70.0,358.99,2,,756.0,False,2017-06-21,473312965.17,522.2168,2017-07-03,489.6615,model_decay,-6.05
EW,Unknown,2017-06-26,751,40.0934,89,36.8859,36.8859,32.16,30.0,30.81,2,,757.0,False,2017-06-23,133689859.67,39.44,2017-07-05,39.2507,model_decay,-2.1
