symbol,sector,entry_date,entry_idx,entry_price,shares,stop,initial_stop,pivot,edge_rank,pattern_stop,attempt,diagnostic_exit_idx,model_exit_idx,entry_day_stop,signal_date,entry_adv_dollars,highest_close,exit_date,exit_price,exit_reason,net_return_pct
LRCX,Unknown,2016-07-11,509,7.472,486,7.09,7.09,7.34,30.0,7.09,1,,532.0,False,2016-07-08,170453077.28,7.5396,2016-08-11,7.7781,model_decay,4.1
CAT,Unknown,2016-07-13,511,63.6761,57,58.582,58.582,62.59,30.0,58.34,1,,543.0,False,2016-07-12,287800904.4,63.3819,2016-08-26,66.7523,model_decay,4.83
CAT,Unknown,2016-09-06,549,65.9214,55,60.6476,60.6476,62.59,30.0,58.34,2,,550.0,False,2016-09-02,216931074.44,65.9117,2016-09-07,66.1827,model_decay,0.4
LRCX,Unknown,2016-08-18,537,7.9117,461,7.2788,7.2788,7.34,30.0,7.09,2,,553.0,False,2016-08-17,192425868.93,7.9413,2016-09-12,7.865,model_decay,-0.59
CAT,Unknown,2016-09-08,551,67.1191,54,61.7495,61.7495,62.59,30.0,58.34,3,,553.0,False,2016-09-07,220912026.82,67.0841,2016-09-12,64.3937,model_decay,-4.06
KMI,Unknown,2016-10-03,568,14.0576,259,12.933,12.933,13.81,30.0,12.86,1,,572.0,False,2016-09-30,231388975.29,13.9406,2016-10-07,13.4183,model_decay,-4.55
AVGO,Unknown,2016-10-07,572,13.4598,270,12.51,12.51,13.35,30.0,12.51,1,,576.0,False,2016-10-06,409369974.97,13.3949,2016-10-13,12.9636,model_decay,-3.69
SWKS,Unknown,2016-10-20,581,62.6593,57,58.04,58.04,62.73,30.0,58.04,1,,586.0,False,2016-10-19,156841211.14,62.8947,2016-10-27,62.9042,model_decay,0.39
HRL,Unknown,2016-11-01,589,29.4725,123,28.0,28.0,29.34,30.0,28.0,1,,591.0,False,2016-10-31,58915576.15,29.1828,2016-11-03,28.8324,model_decay,-2.17
AVGO,Unknown,2016-11-08,594,13.6284,266,12.5381,12.5381,13.35,30.0,12.51,2,,597.0,False,2016-11-07,288116075.97,13.6094,2016-11-11,12.8545,model_decay,-5.68
SWKS,Unknown,2016-11-18,602,62.9781,57,58.04,58.04,62.73,30.0,58.04,2,,,False,2016-11-17,153183175.78,63.2305,2016-12-01,57.982,stop,-7.93
EMN,Unknown,2016-12-16,621,56.0603,64,51.5755,51.5755,49.68,30.0,45.47,1,,629.0,False,2016-12-15,83361156.03,55.1555,2016-12-29,54.9047,model_decay,-2.06
RF,Unknown,2017-01-09,635,10.1012,833,9.2931,9.2931,7.06,70.0,6.56,1,,636.0,False,2017-01-06,188539563.11,10.1122,2017-01-10,10.1653,model_decay,0.63
VLO,Unknown,2017-01-11,637,45.997,78,42.3172,42.3172,37.76,30.0,35.89,1,,638.0,False,2017-01-10,197917556.12,46.1574,2017-01-12,45.5338,model_decay,-1.01
KEY,Unknown,2017-01-11,637,12.3113,685,11.3264,11.3264,8.4,70.0,7.9,1,,639.0,False,2017-01-10,144140815.13,12.4125,2017-01-13,12.26,model_decay,-0.42
KEY,Unknown,2017-01-17,640,12.2979,684,11.3141,11.3141,8.4,70.0,7.9,2,,641.0,False,2017-01-13,132044087.35,11.8249,2017-01-18,11.8998,model_decay,-3.24
RF,Unknown,2017-01-17,640,10.2209,679,9.4032,9.4032,7.06,70.0,6.56,2,,641.0,False,2017-01-13,161908756.6,9.697,2017-01-18,9.7576,model_decay,-4.53
EMN,Unknown,2017-01-09,635,56.1475,64,51.6557,51.6557,49.68,30.0,45.47,2,,643.0,False,2017-01-06,64348074.7,55.5763,2017-01-20,55.441,model_decay,-1.26
HRB,Unknown,2017-01-09,635,16.5919,217,15.2645,15.2645,16.23,30.0,14.3,1,,643.0,False,2017-01-06,49551575.75,16.2989,2017-01-20,16.1032,model_decay,-2.95
KEY,Unknown,2017-01-19,642,12.1375,688,11.1665,11.1665,8.4,70.0,7.9,3,,643.0,False,2017-01-18,134981227.31,11.9117,2017-01-20,11.9132,model_decay,-1.85
RF,Unknown,2017-01-19,642,9.918,690,9.1246,9.1246,7.06,70.0,6.56,3,,643.0,False,2017-01-18,152486826.73,9.8377,2017-01-20,9.8209,model_decay,-0.98
AXP,Unknown,2017-01-09,635,67.0382,53,61.6751,61.6751,59.5,30.0,56.96,1,,651.0,False,2017-01-06,236314406.1,66.7249,2017-02-01,67.5281,model_decay,0.73
DOV,Unknown,2017-01-09,635,53.994,66,49.6745,49.6745,49.88,30.0,48.0,1,,651.0,False,2017-01-06,62522160.25,53.3078,2017-02-01,54.3582,model_decay,0.67
EMN,Unknown,2017-01-25,646,57.0552,62,52.4908,52.4908,49.68,30.0,45.47,3,,651.0,False,2017-01-24,66260817.64,57.593,2017-02-01,56.3832,model_decay,-1.18
ULTA,Unknown,2017-02-27,668,277.277,12,255.0948,255.0948,273.99,30.0,248.55,1,,675.0,False,2017-02-24,140882680.15,275.69,2017-03-08,270.2295,model_decay,-2.54
HAS,Unknown,2017-03-13,678,70.9657,50,65.2884,65.2884,60.89,30.0,58.81,1,,679.0,False,2017-03-10,85719326.09,71.0985,2017-03-14,71.1656,model_decay,0.28
QRVO,Unknown,2017-03-14,552,67.5174,53,62.1161,62.1161,56.97,30.0,52.82,1,,558.0,False,2017-03-13,85694835.3,67.85,2017-03-22,65.3846,model_decay,-3.16
QRVO,Unknown,2017-03-23,559,66.5164,54,61.1951,61.1951,56.97,30.0,52.82,2,,560.0,False,2017-03-22,93520590.6,66.83,2017-03-24,67.2627,model_decay,1.12
TDC,Unknown,2017-03-31,692,31.3013,107,28.9,28.9,31.13,30.0,28.9,1,,694.0,False,2017-03-30,42096416.2,31.12,2017-04-04,30.3796,model_decay,-2.94
HAS,Unknown,2017-03-15,680,71.6286,50,65.8983,65.8983,60.89,30.0,58.81,2,,695.0,False,2017-03-14,81133917.01,72.4231,2017-04-05,71.2601,model_decay,-0.51
NTAP,Unknown,2017-04-12,700,32.3302,111,29.7438,29.7438,29.32,30.0,27.58,1,,701.0,False,2017-04-11,104240186.69,31.4724,2017-04-13,31.4409,model_decay,-2.75
MAR,Unknown,2017-01-25,646,78.1151,50,71.8659,71.8659,64.84,33.3,60.42,1,,,False,2017-01-24,174585313.73,78.7918,2017-04-21,85.588,timeout,9.57
TDC,Unknown,2017-04-20,705,31.4814,114,28.9629,28.9629,31.13,30.0,28.9,2,,711.0,False,2017-04-19,33233230.7,31.94,2017-04-27,28.9339,stop,-8.09
QRVO,Unknown,2017-03-28,562,68.1781,52,62.7239,62.7239,56.97,30.0,52.82,3,,585.0,False,2017-03-27,89382427.6,68.25,2017-05-01,68.1917,model_decay,0.02
VRSN,Unknown,2017-02-13,659,81.802,102,75.2579,75.2579,81.64,70.0,73.49,1,,,False,2017-02-10,55106620.82,81.6612,2017-05-10,87.6611,timeout,7.16
DOV,Unknown,2017-02-13,659,55.3434,64,50.9159,50.9159,49.88,30.0,48.0,2,,,False,2017-02-10,84122903.9,55.309,2017-05-10,55.5511,timeout,0.38
VRTX,Unknown,2017-05-09,718,115.6155,31,106.3663,106.3663,95.0,30.0,88.9,1,,720.0,False,2017-05-08,208788260.25,116.63,2017-05-11,115.2946,model_decay,-0.28
VRTX,Unknown,2017-05-19,726,117.8878,30,108.4567,108.4567,95.0,30.0,88.9,2,,729.0,False,2017-05-18,205099235.55,118.02,2017-05-24,116.7431,model_decay,-0.97
ULTA,Unknown,2017-03-13,678,286.7565,12,263.816,263.816,273.99,30.0,248.55,2,,,False,2017-03-10,239163427.55,286.91,2017-06-07,307.6221,timeout,7.28
EW,Unknown,2017-05-25,730,38.2082,94,35.1515,35.1515,32.16,30.0,30.81,1,,742.0,False,2017-05-24,154761577.99,38.0567,2017-06-13,38.1618,model_decay,-0.12
REGN,Unknown,2017-05-03,714,399.1056,8,367.1772,367.1772,393.43,30.0,358.99,1,,746.0,False,2017-05-02,330738292.28,403.6957,2017-06-19,458.7083,model_decay,14.93
EW,Unknown,2017-06-20,747,39.6463,91,36.4746,36.4746,32.16,30.0,30.81,2,,759.0,False,2017-06-19,126125326.58,39.29,2017-07-07,39.2274,model_decay,-1.06
IVZ,Unknown,2017-04-25,708,21.1516,170,19.53,19.53,20.63,30.0,19.53,1,,,False,2017-04-24,56234546.2,21.0454,2017-07-20,23.9432,timeout,13.2
REGN,Unknown,2017-07-25,771,520.1975,16,478.5817,478.5817,393.43,70.0,358.99,1,,776.0,False,2017-07-24,406012449.4,509.244,2017-08-01,482.1313,model_decay,-7.32
TROW,Unknown,2017-07-11,761,53.712,67,49.415,49.415,51.07,30.0,47.04,1,,789.0,False,2017-07-10,76543218.81,53.4167,2017-08-18,58.6101,model_decay,9.12
VRTX,Unknown,2017-05-25,730,118.118,30,108.6686,108.6686,95.0,30.0,88.9,3,,,False,2017-05-24,199476980.55,118.6,2017-08-21,147.852,timeout,25.17
CHTR,Unknown,2017-09-07,755,404.444,8,372.0885,372.0885,355.0,30.0,329.04,1,,757.0,False,2017-09-06,639030960.75,395.64,2017-09-11,394.5351,model_decay,-2.45
TJX,Unknown,2017-09-07,802,32.5854,111,30.14,30.14,32.28,30.0,30.14,1,,812.0,False,2017-09-06,301289718.5,32.2959,2017-09-21,32.0955,model_decay,-1.5
EW,Unknown,2017-07-19,767,39.039,94,35.9159,35.9159,32.16,30.0,30.81,3,,,False,2017-07-18,117352400.78,39.68,2017-09-27,35.88,stop,-8.09
TJX,Unknown,2017-09-26,815,32.807,110,30.1824,30.1824,32.28,30.0,30.14,2,,825.0,False,2017-09-25,226561489.47,32.6768,2017-10-10,32.3432,model_decay,-1.41
CHTR,Unknown,2017-10-16,782,358.4181,10,329.7446,329.7446,355.0,30.0,329.04,2,,783.0,False,2017-10-13,654315066.05,362.6,2017-10-17,362.2274,model_decay,1.06
PRGO,Unknown,2017-10-16,829,68.2639,53,62.8028,62.8028,62.07,30.0,59.17,1,,835.0,False,2017-10-13,70106594.11,67.6748,2017-10-24,66.6905,model_decay,-2.3
PRGO,Unknown,2017-10-31,840,64.8861,56,59.6952,59.6952,62.07,30.0,59.17,2,,841.0,False,2017-10-30,73638927.36,62.9708,2017-11-01,63.3661,model_decay,-2.34
SO,Unknown,2017-11-17,853,36.4241,233,33.5102,33.5102,34.66,70.0,33.4,1,,854.0,False,2017-11-16,155121810.57,36.1043,2017-11-20,36.1248,model_decay,-0.82
TROW,Unknown,2017-08-28,795,59.8373,60,55.0503,55.0503,51.07,30.0,47.04,2,,,False,2017-08-25,77238743.99,59.7988,2017-11-21,69.2781,timeout,15.78
SO,Unknown,2017-11-21,855,36.3461,234,33.4384,33.4384,34.66,70.0,33.4,2,,856.0,False,2017-11-20,157176012.13,36.3381,2017-11-22,36.3442,model_decay,-0.01
AMAT,Unknown,2017-11-17,853,55.0344,66,50.6316,50.6316,44.13,30.0,41.45,1,,861.0,False,2017-11-16,476227116.54,51.3693,2017-11-29,50.581,stop,-8.09
SO,Unknown,2017-11-28,859,36.5872,232,33.6602,33.6602,34.66,70.0,33.4,3,,861.0,False,2017-11-27,146504661.79,36.4727,2017-11-30,36.238,model_decay,-0.95
QRVO,Unknown,2017-10-30,712,74.094,49,68.1665,68.1665,70.27,30.0,64.7,1,,,False,2017-10-27,64436833.2,76.25,2017-12-06,68.0983,stop,-8.09
CB,Unknown,2017-11-30,861,131.9762,27,121.4181,121.4181,126.06,30.0,120.78,1,,865.0,False,2017-11-29,163924292.1,131.0775,2017-12-06,129.1128,model_decay,-2.17
PRU,Unknown,2018-01-05,885,77.5941,128,71.3866,71.3866,75.1,100.0,71.19,1,,902.0,False,2018-01-04,121409530.99,78.0739,2018-01-31,80.6204,model_decay,3.9
SYY,Unknown,2018-01-09,887,49.4897,170,45.5306,45.5306,42.03,70.0,39.67,1,,904.0,False,2018-01-08,119318951.81,49.2397,2018-02-02,49.5992,model_decay,0.22
CB,Unknown,2018-01-17,892,127.0036,28,120.78,120.78,126.06,30.0,120.78,2,,,False,2018-01-16,205330865.75,127.76,2018-03-01,120.6592,stop,-5.0
HUM,Unknown,2018-03-07,926,252.0192,33,231.8576,231.8576,243.22,70.0,224.22,1,,930.0,False,2018-03-06,261242905.68,253.6235,2018-03-13,250.5514,model_decay,-0.58
HUM,Unknown,2018-03-29,942,249.8941,33,229.9026,229.9026,243.22,70.0,224.22,2,,943.0,False,2018-03-28,254685570.12,249.9513,2018-04-02,261.99,model_decay,4.84
TRIP,Unknown,2018-04-19,956,37.2623,114,34.2813,34.2813,33.94,35.0,30.31,1,,961.0,False,2018-04-18,58069955.96,37.0294,2018-04-25,34.247,stop,-8.09
ESRX,Unknown,2018-04-19,955,74.4444,114,68.4888,68.4888,62.76,70.0,59.17,1,,,False,2018-04-18,317569197.27,73.76,2018-05-08,68.4203,stop,-8.09
VRSK,Unknown,2018-06-06,989,103.6774,35,99.0,99.0,101.35,30.0,99.0,1,,1001.0,False,2018-06-05,82449856.54,104.0302,2018-06-22,102.6629,model_decay,-0.98
CTAS,Unknown,2018-05-10,971,41.425,239,38.111,38.111,41.06,100.0,37.32,1,,1003.0,False,2018-05-09,65229125.43,41.8948,2018-06-26,42.7706,model_decay,3.25
CMG,Unknown,2018-05-31,985,8.7503,413,8.0503,8.0503,6.89,30.0,6.15,1,,1003.0,False,2018-05-30,290523265.35,8.6036,2018-06-26,9.1001,model_decay,4.0
HUM,Unknown,2018-04-03,944,261.593,32,240.6656,240.6656,243.22,70.0,224.22,3,,,False,2018-04-02,292252266.36,262.6334,2018-06-27,275.1238,timeout,5.17
