attempt,diagnostic_exit_idx,divergence_missing_reason,divergence_signal_date,edge_rank,entry_adv_dollars,entry_date,entry_day_stop,entry_idx,entry_price,estimated_cost_drag_pct,exit_date,exit_price,exit_reason,gross_excess_vs_spy_pct,gross_return_pct,highest_close,hold_sessions,initial_stop,ma50_20_sessions_ago,ma50_missing_reason,ma50_period,ma50_signal_date,ma50_slope_pct,ma50_slope_sessions,ma50_value,matched_spy_return_pct,model_exit_idx,net_excess_vs_spy_pct,net_return_pct,pattern_stop,pivot,positive_ma50_slope,positive_rs_divergence,relative_divergence_pct,rs_divergence_lookback,sector,shares,signal_close,signal_date,spy_lookback_return_pct,stock_lookback_return_pct,stop,symbol
1,,,,30.0,116646830.14,2023-04-11,False,823,1525.7242,0.1815660707288922,2023-05-05,1420.5281,stop,-7.418696888289856,-6.7084339292711075,1527.37,18,1421.95,1507.4066,,50,2023-04-10,-0.6270635938571689,20,1497.954202,0.7102629590187481,,-7.600262959018748,-6.89,1421.95,1526.66,False,,,,Unknown,2,1521.63,2023-04-10,,,1421.95,MTD
1,,,,30.0,152824207.91,2023-05-26,False,856,37.6575,0.19383665947033668,2023-05-31,36.7832,stop,-1.6095059838984183,-2.126163340529663,38.4971,2,36.82,38.723096,,50,2023-05-25,-1.9513832261759068,20,37.96746,-0.5166573566312449,,-1.803342643368755,-2.32,36.82,38.83,False,,,,Unknown,88,37.5829,2023-05-25,,,36.82,TPR
1,,,,30.0,58173722.83,2023-07-11,False,885,36.676,0.19029092567317285,2023-08-15,34.6153,stop,-5.526878584214323,-5.429709074326827,37.3122,25,34.65,36.636342,,50,2023-07-10,-1.0205494860813236,20,36.26245,0.09716950988749584,,-5.717169509887496,-5.62,34.65,36.35,False,,,,Unknown,91,36.4827,2023-07-10,,,34.65,XRAY
1,,,,70.0,3800562573.65,2023-08-08,False,905,44.08,0.1818945261050331,2023-08-17,40.513,stop,-5.13151443164458,-7.908105473894967,43.83,7,40.5536,38.71302,,50,2023-08-07,10.324381822962913,20,42.7099,-2.776591042250387,,-5.313408957749613,-8.09,31.56,34.98,True,,,,Unknown,178,44.076,2023-08-07,,,40.5536,NFLX
1,,,,30.0,393332214.69,2023-08-03,False,902,121.3835,0.18196105364034754,2023-08-21,111.5611,stop,-5.79149171059965,-7.908038946359652,119.4771,12,111.6728,109.042744,,50,2023-08-02,5.855386397833118,20,115.427618,-2.1165472357600024,,-5.9734527642399975,-8.09,91.2,96.21,True,,,,Unknown,27,121.9899,2023-08-02,,,111.6728,DHI
1,,,,30.0,1633328221.28,2023-06-12,False,866,212.6866,0.20474822817470506,2023-09-07,215.8165,timeout,-1.2534492934860308,1.674748228174705,210.0559,60,195.6716,188.49809199999999,,50,2023-06-09,5.30811738932615,20,198.503792,2.928197521660736,,-1.458197521660736,1.47,184.12,196.6,True,,,,Unknown,15,211.6484,2023-06-09,,,195.6716,CRM
1,,,,30.0,858410773.73,2023-07-05,False,881,289.0962,0.19374863391429908,2023-09-28,285.4134,timeout,1.879635437433902,-1.076251366085701,292.3545,60,265.9685,265.38182,,50,2023-07-03,4.233806219280578,20,276.617572,-2.955886803519603,,1.6858868035196029,-1.27,246.86,272.31,True,,,,Unknown,11,293.364,2023-07-03,,,265.9685,ACN
1,,,,30.0,815043775.71,2023-07-11,False,885,107.4244,0.22027483752532184,2023-10-04,117.9632,timeout,13.714693042709225,10.030274837525322,109.0202,60,102.03,103.362766,,50,2023-07-10,0.3338087914559251,20,103.7078,-3.6844182051839036,,13.494418205183905,9.81,102.03,105.84,True,,,,Unknown,31,106.8828,2023-07-10,,,102.03,BKNG
1,,,,30.0,358965063.92,2023-08-04,False,903,198.9814,0.19026072785691994,2023-10-27,187.6821,stop,2.2722369200865113,-5.48973927214308,200.6649,59,187.87,187.800004,,50,2023-08-03,2.124637867419832,20,191.79007399999998,-7.761976192229591,,2.0819761922295914,-5.68,187.87,196.44,True,,,,Unknown,16,199.1161,2023-08-03,,,187.87,BDX
1,,,,30.0,668042717.13,2023-10-25,False,960,253.164,0.18201222204649348,2023-10-31,232.678,stop,-8.063678091712234,-7.907987777953506,250.2173,4,232.9109,232.06275000000002,,50,2023-10-24,5.478964633488137,20,244.777386,0.15569031375872733,,-8.245690313758727,-8.09,199.41,211.54,True,,,,Unknown,8,253.858,2023-10-24,,,232.9109,AMGN
