attempt,diagnostic_exit_idx,divergence_missing_reason,divergence_signal_date,edge_rank,entry_adv_dollars,entry_date,entry_day_stop,entry_idx,entry_price,estimated_cost_drag_pct,exit_date,exit_price,exit_reason,gross_excess_vs_spy_pct,gross_return_pct,highest_close,hold_sessions,initial_stop,ma50_20_sessions_ago,ma50_missing_reason,ma50_period,ma50_signal_date,ma50_slope_pct,ma50_slope_sessions,ma50_value,matched_spy_return_pct,model_exit_idx,net_excess_vs_spy_pct,net_return_pct,pattern_stop,pivot,positive_ma50_slope,positive_rs_divergence,relative_divergence_pct,rs_divergence_lookback,sector,shares,signal_close,signal_date,spy_lookback_return_pct,stock_lookback_return_pct,stop,symbol
1,,,,85.0,121329730.54,2022-02-08,False,530,107.5879,0.18191885106182681,2022-02-23,98.8818,stop,-1.4792755521183976,-7.908081148938173,109.0927,10,98.9808,105.10628000000001,,50,2022-02-07,-0.09149405725330517,20,105.01011399999999,-6.4288055968197755,,-1.6611944031802244,-8.09,98.04,104.92,False,,,,Unknown,92,106.8791,2022-02-07,,,98.9808,NTRS
1,,,,30.0,82405315.19,2022-02-23,False,540,40.8514,0.1977262500705325,2022-05-19,40.9197,timeout,7.780965052672306,0.3677262500705325,40.6656,60,37.5833,39.342064,,50,2022-02-22,4.115630537330217,20,40.961238,-7.413238802601773,,7.583238802601773,0.17,34.98,37.07,False,,,,Unknown,88,40.5804,2022-02-22,,,37.5833,HRL
1,,,,30.0,37039089.56,2022-10-14,False,702,34.757,0.20340621946571447,2023-01-11,35.0148,timeout,-10.159191953431868,0.9434062194657145,33.3509,60,32.57,34.557838000000004,,50,2022-10-13,-1.0216553477680024,20,34.204776,11.102598172897583,,-10.362598172897583,0.74,32.57,35.07,False,,,,Unknown,103,34.3413,2022-10-13,,,32.57,ROL
1,,,,100.0,295856288.36,2022-12-16,False,746,83.4976,0.19153053505734086,2023-01-20,79.4405,stop,-7.958584031602589,-4.6684694649426595,83.1067,22,79.52,79.295054,,50,2022-12-15,-0.28696115144835055,20,79.067508,3.2901145666599296,,-8.15011456665993,-4.86,79.52,84.67,False,,,,Unknown,119,83.9855,2022-12-15,,,79.52,AEP
1,,,,41.7,370444958.35,2022-11-04,False,717,42.082,0.22466066275390517,2023-02-02,47.6024,timeout,2.093453635910514,13.344660662753904,41.59,60,38.79,41.0214,,50,2022-11-03,-0.5158283237529648,20,40.8098,11.25120702684339,,1.8687929731566086,13.12,38.79,41.57,False,,,,Unknown,119,41.53,2022-11-03,,,38.79,BSX
1,,,,30.0,116646830.14,2023-04-11,False,823,1525.7242,0.1815660707288922,2023-05-05,1420.5281,stop,-7.418696888289856,-6.7084339292711075,1527.37,18,1421.95,1507.4066,,50,2023-04-10,-0.6270635938571689,20,1497.954202,0.7102629590187481,,-7.600262959018748,-6.89,1421.95,1526.66,False,,,,Unknown,2,1521.63,2023-04-10,,,1421.95,MTD
1,,,,100.0,484865248.34,2023-03-01,False,795,54.9008,0.22863936153678388,2023-05-25,61.3379,timeout,6.503911136952479,11.948639361536785,54.948,60,51.76,55.14455,,50,2023-02-28,-0.5414678331766232,20,54.845960000000005,5.444728224584305,,6.275271775415695,11.72,51.76,54.32,False,,,,Unknown,181,55.34,2023-02-28,,,51.76,ORLY
1,,,,30.0,152824207.91,2023-05-26,False,856,37.6575,0.19383665947033668,2023-05-31,36.7832,stop,-1.6095059838984183,-2.126163340529663,38.4971,2,36.82,38.723096,,50,2023-05-25,-1.9513832261759068,20,37.96746,-0.5166573566312449,,-1.803342643368755,-2.32,36.82,38.83,False,,,,Unknown,96,37.5829,2023-05-25,,,36.82,TPR
1,,,,30.0,58173722.83,2023-07-11,False,885,36.676,0.19029092567317285,2023-08-15,34.6153,stop,-5.526878584214323,-5.429709074326827,37.3122,25,34.65,36.636342,,50,2023-07-10,-1.0205494860813236,20,36.26245,0.09716950988749584,,-5.717169509887496,-5.62,34.65,36.35,False,,,,Unknown,99,36.4827,2023-07-10,,,34.65,XRAY
1,,,,70.0,208266633.4,2023-11-09,False,971,35.7962,0.1944409180860287,2023-12-14,34.1258,stop,-13.273749791275225,-4.475559081913971,35.3817,24,34.16,35.877358,,50,2023-11-08,-0.5160803646689915,20,35.692202,8.798190709361254,,-13.468190709361254,-4.67,34.16,36.66,False,,,,Unknown,237,35.6792,2023-11-08,,,34.16,EXC
1,,,,65.0,229296666.42,2023-12-29,False,1005,233.4493,0.19291177567030848,2024-01-08,225.5342,stop,-3.0477139296691713,-3.1970882243296916,234.6009,5,225.76,232.476158,,50,2023-12-28,-0.6174224541339868,20,231.040798,-0.14937429466052032,,-3.24062570533948,-3.39,225.76,238.87,False,,,,Unknown,33,233.3732,2023-12-28,,,225.76,VRSK
1,,,,56.7,138607621.98,2024-04-05,False,1071,74.3899,0.19086466033689886,2024-04-16,72.2077,stop,0.1349235677880256,-2.7391353396631013,74.2416,7,72.28,74.00881,,50,2024-04-04,-0.8010938157227421,20,73.41593,-2.874058907451127,,-0.05594109254887325,-2.93,72.28,75.92,False,,,,Unknown,91,74.9352,2024-04-04,,,72.28,WEC
1,,,,100.0,400082708.54,2024-05-24,False,674,115.8938,0.22197002560752033,2024-08-21,125.8428,timeout,2.5710982870379215,8.80197002560752,116.1915,60,108.84,117.655784,,50,2024-05-23,-0.7706191478015212,20,116.749106,6.230871738569599,,2.349128261430401,8.58,108.84,117.26,False,,,,Unknown,85,115.6935,2024-05-23,,,108.84,BX
1,,,,30.0,160359634.79,2024-07-18,False,1142,85.6128,0.22141064533919952,2024-10-11,95.4909,timeout,6.568729543218366,11.761410645339199,85.6762,60,81.2,86.073642,,50,2024-07-17,-0.8295268835028735,20,85.35963799999999,5.192681102120833,,6.347318897879166,11.54,81.2,86.01,False,,,,Unknown,42,85.1459,2024-07-17,,,81.2,OMC
1,,,,30.0,235815327.51,2024-07-24,False,1146,271.872,0.23794365929013495,2024-10-17,324.368,timeout,11.620419192357566,19.547943659290134,271.2825,60,255.71,272.553392,,50,2024-07-23,-0.9332454024274184,20,270.0098,7.927524466932567,,11.382475533067431,19.31,255.71,275.84,False,,,,Unknown,13,273.2865,2024-07-23,,,255.71,CMI
1,,,,53.3,606221092.22,2024-12-10,False,1243,480.609,0.1941035685806769,2024-12-18,462.497,stop,-0.8353788663258421,-3.575896431419323,478.7455,6,462.96,476.919358,,50,2024-12-09,-0.3172301510982023,20,475.406426,-2.740517565093481,,-1.029482434906519,-3.77,462.96,481.31,False,,,,Unknown,13,479.8672,2024-12-09,,,462.96,SPGI
1,,,,30.0,275007156.18,2025-03-06,False,1300,251.0535,0.18615404283942905,2025-03-31,235.5342,stop,-3.9618971933916503,-5.993845957160571,255.447,17,235.77,252.201558,,50,2025-03-05,-1.7236657990828186,20,247.854446,-2.0319487637689204,,-4.14805123623108,-6.18,235.77,255.46,False,,,,Unknown,14,251.535,2025-03-05,,,235.77,ITW
1,,,,30.0,134716348.64,2025-03-14,False,1306,172.7972,0.1912541290830605,2025-04-07,165.5043,stop,6.08350037323445,-4.028745870916939,172.654,16,165.67,170.88978200000003,,50,2025-03-13,-0.30708448092000573,20,170.365006,-10.11224624415139,,5.89224624415139,-4.22,165.67,177.87,False,,,,Unknown,21,172.1533,2025-03-13,,,165.67,JKHY
1,,,,100.0,1024647617.06,2025-05-01,False,1339,102.2083,0.18199572174008338,2025-05-08,93.9376,stop,-9.088001362086462,-7.9080042782599165,99.9191,5,94.0316,102.08392599999999,,50,2025-04-30,3.35774703649232,20,105.511646,1.179997083826545,,-9.269997083826546,-8.09,85.12,90.86,False,,,,Unknown,98,103.103,2025-04-30,,,94.0316,GILD
1,,,,35.0,567078030.36,2025-05-01,False,1339,280.2795,0.1872196609025698,2025-07-29,266.1733,timeout,-18.929132847088315,-4.84278033909743,280.6335,60,259.85,277.334312,,50,2025-04-30,2.229295738927517,20,283.516914,14.086352507990885,,-19.116352507990886,-5.03,259.85,277.68,False,,,,Unknown,15,283.3973,2025-04-30,,,259.85,CB
1,,,,70.0,506228779.85,2025-05-13,False,1347,101.5915,0.1491759645245878,2025-08-07,74.2257,stop,-34.84737233647235,-26.790824035475413,105.05,59,93.4642,101.821,,50,2025-05-12,-2.8978305064770504,20,98.8704,8.056548300996935,,-34.996548300996935,-26.94,91.24,100.5,False,,,,Unknown,83,102.04,2025-05-12,,,93.4642,FTNT
1,,,,30.0,218567701.31,2025-08-08,False,1407,141.2553,0.1864155893194086,2025-09-16,133.7361,stop,-8.715003052337522,-5.133584410680592,141.6306,26,133.87,138.183254,,50,2025-08-07,-0.28787714030820144,20,137.78545599999998,3.5814186416569305,,-8.901418641656932,-5.32,133.87,140.94,False,,,,Unknown,25,140.7147,2025-08-07,,,133.87,AWK
1,,,,30.0,329713713.67,2025-07-03,False,1382,113.1626,0.21023008171112423,2025-09-29,119.8033,timeout,-0.34506156948095335,6.080230081711124,113.3491,60,109.56,113.918626,,50,2025-07-02,-0.5981445036038258,20,113.237228,6.425291651192078,,-0.5552916511920776,5.87,109.56,113.85,False,,,,Unknown,32,113.1076,2025-07-02,,,109.56,DUK
1,,,,30.0,240023701.72,2025-10-01,False,1248,162.4526,0.18699554204730617,2025-10-10,152.817,stop,-3.434666442318201,-5.7430044579526935,164.5321,7,152.97,163.176512,,50,2025-09-30,-0.8187158700879604,20,161.84056,-2.3083380156344924,,-3.6216619843655073,-5.93,152.97,168.95,False,,,,Unknown,21,164.0132,2025-09-30,,,152.97,TRGP
