attempt,candidate_priority,edge_rank,fill_date,fill_idx,pattern_stop,pivot,positive_relative_ma_slope,relative_ma_missing_reason,relative_ma_period,relative_ma_signal_date,relative_ma_slope_pct,relative_ma_slope_sessions,sector,signal_date,spy_ma_20_sessions_ago,spy_ma_slope_pct,spy_ma_value,stock_ma_20_sessions_ago,stock_ma_slope_pct,stock_ma_value,stock_signal_close,symbol
1,8.670562675624838,91.17056267562484,2016-07-05,505,0.0,,True,,10,2016-07-01,8.670562675624838,20,Energy,2016-07-01,177.00030999999726,-0.511264641285647,176.09537000000128,35.90603000000046,8.15929803433919,38.83570999999974,39.5258,EQT
1,6.759301302919541,89.25930130291954,2016-07-05,505,0.0,,True,,10,2016-07-01,6.759301302919541,20,Unknown,2016-07-01,177.00030999999726,-0.511264641285647,176.09537000000128,28.45917999999947,6.248036661633893,30.23731999999982,30.4914,NOV
1,6.116898408374405,88.61689840837441,2016-07-05,505,0.0,,True,,10,2016-07-01,6.116898408374405,20,Unknown,2016-07-01,177.00030999999726,-0.511264641285647,176.09537000000128,39.419449999999415,5.605633767088758,41.62916000000005,41.6563,RRC
1,3.9812625317886874,86.48126253178869,2016-07-05,505,0.0,,True,,10,2016-07-01,3.9812625317886874,20,Energy,2016-07-01,177.00030999999726,-0.511264641285647,176.09537000000128,24.745260000000417,3.4699978905030404,25.603919999999924,26.0399,DVN
1,3.659218885329596,86.1592188853296,2016-07-05,505,0.0,,True,,10,2016-07-01,3.659218885329596,20,Materials,2016-07-01,177.00030999999726,-0.511264641285647,176.09537000000128,68.42824999999975,3.147954244043949,70.58233999999975,71.1502,ALB
1,2.9040735819281793,85.40407358192817,2016-07-05,505,0.0,,True,,10,2016-07-01,2.9040735819281793,20,Materials,2016-07-01,177.00030999999726,-0.511264641285647,176.09537000000128,21.29421999999995,2.3928089406425324,21.803750000000036,21.9591,MOS
1,1.8495475008291629,84.34954750082916,2016-07-05,505,0.0,,True,,10,2016-07-01,1.8495475008291629,20,Consumer Discretionary,2016-07-01,177.00030999999726,-0.511264641285647,176.09537000000128,48.98516000000018,1.338282859543516,49.640720000000144,49.9637,YUM
1,1.7234805883458049,84.22348058834581,2016-07-05,505,0.0,,True,,10,2016-07-01,1.7234805883458049,20,Unknown,2016-07-01,177.00030999999726,-0.511264641285647,176.09537000000128,35.31384000000071,1.212215947060158,35.74192000000003,42.3187,HOG
1,1.45305086516464,83.95305086516464,2016-07-05,505,0.0,,True,,10,2016-07-01,1.45305086516464,20,Energy,2016-07-01,177.00030999999726,-0.511264641285647,176.09537000000128,26.309579999999915,0.9417862238789931,26.557360000000337,28.96,MPC
1,1.2492499839597104,83.74924998395971,2016-07-05,505,0.0,,True,,10,2016-07-01,1.2492499839597104,20,Unknown,2016-07-01,177.00030999999726,-0.511264641285647,176.09537000000128,43.36807000000008,0.7379853426740635,43.68812000000071,43.7612,VFC
