date,equity,cash,positions,gross_exposure_pct,portfolio_return,spy_return,excess_return,exposure_matched_spy_return,exposure_matched_excess_return
2016-07-12,99975.42,96413.12,1,3.5632,-0.00024583,0.0,-0.00024583,0.0,-0.00024583
2016-07-13,99958.62,96413.12,1,3.547,-0.00016804,-0.00013982,-2.822e-05,-4.98e-06,-0.00016306
2016-07-14,99898.76,92782.26,2,7.1237,-0.00059879,0.00558306,-0.00618185,0.00019803,-0.00079682
2016-07-15,99928.01,92782.26,2,7.1509,0.00029274,-0.00134116,0.0016339,-9.554e-05,0.00038828
2016-07-18,99996.01,89186.54,3,10.8099,0.00068056,0.00268647,-0.00200591,0.00019211,0.00048845
2016-07-19,99946.78,89186.54,3,10.766,-0.00049236,-0.00101605,0.0005237,-0.00010983,-0.00038252
2016-07-20,100055.86,89186.54,3,10.8632,0.00109134,0.00416337,-0.00307203,0.00044823,0.00064311
2016-07-21,100018.14,89186.54,3,10.8296,-0.00037699,-0.00377731,0.00340032,-0.00041034,3.335e-05
2016-07-22,100050.91,89186.54,3,10.8588,0.00032767,0.00448481,-0.00415715,0.00048569,-0.00015802
2016-07-25,100036.78,89186.54,3,10.8462,-0.00014121,-0.00271605,0.00257485,-0.00029493,0.00015372
2016-07-26,100273.63,89186.54,3,11.0568,0.00236767,0.00046168,0.001906,5.007e-05,0.0023176
2016-07-27,100302.06,89186.54,3,11.082,0.00028348,-0.00106104,0.00134452,-0.00011732,0.0004008
2016-07-28,100335.67,89186.54,3,11.1118,0.00033512,0.00115488,-0.00081976,0.00012798,0.00020714
2016-07-29,100280.44,89186.54,3,11.0629,-0.00055054,0.00161443,-0.00216496,0.00017939,-0.00072993
2016-08-01,100178.26,89186.54,3,10.9722,-0.00101894,-0.00082889,-0.00019005,-9.17e-05,-0.00092724
2016-08-02,99887.76,89186.54,3,10.7132,-0.00289975,-0.00640773,0.00350798,-0.00070307,-0.00219668
2016-08-03,99957.24,92589.34,2,7.3711,0.00069559,0.00292307,-0.00222748,0.00031316,0.00038244
2016-08-04,99991.77,92589.34,2,7.403,0.00034542,0.00106329,-0.00071787,7.838e-05,0.00026704
2016-08-05,100080.75,92589.34,2,7.4854,0.00088981,0.00817942,-0.00728961,0.00060553,0.00028428
2016-08-08,100098.88,92589.34,2,7.5021,0.00018124,-0.00059565,0.00077688,-4.459e-05,0.00022582
2016-08-09,100094.52,92589.34,2,7.4981,-4.364e-05,0.000596,-0.00063964,4.471e-05,-8.835e-05
2016-08-10,99917.06,92589.34,2,7.3338,-0.0017729,-0.00247459,0.00070169,-0.00018555,-0.00158735
2016-08-11,99941.6,96198.38,1,3.7454,0.00024565,0.00464052,-0.00439487,0.00034033,-9.468e-05
2016-08-12,99930.81,96198.38,1,3.735,-0.00010798,-0.00086927,0.00076129,-3.256e-05,-7.542e-05
2016-08-15,99982.52,96198.38,1,3.7848,0.00051746,0.0028836,-0.00236613,0.0001077,0.00040976
2016-08-16,99988.82,96198.38,1,3.7909,6.301e-05,-0.00515744,0.00522045,-0.0001952,0.00025821
2016-08-17,99994.21,96198.38,1,3.7961,5.393e-05,0.00188085,-0.00182691,7.13e-05,-1.737e-05
2016-08-18,99947.9,96198.38,1,3.7515,-0.0004632,0.0022445,-0.0027077,8.52e-05,-0.00054841
2016-08-19,100001.9,92569.29,2,7.4325,0.00054034,-0.00146223,0.00200257,-5.485e-05,0.0005952
2016-08-22,99991.06,92569.29,2,7.4224,-0.0001084,-4.566e-05,-6.274e-05,-3.39e-06,-0.000105
2016-08-23,100036.68,92569.29,2,7.4647,0.00045623,0.00201293,-0.0015567,0.00014941,0.00030682
2016-08-24,99951.21,92569.29,2,7.3855,-0.00085442,-0.00511469,0.00426027,-0.00038179,-0.00047263
2016-08-25,99966.74,92569.29,2,7.3999,0.00015544,-0.0006887,0.00084414,-5.086e-05,0.00020631
2016-08-26,99973.19,92569.29,2,7.4059,6.445e-05,-0.00188309,0.00194754,-0.00013935,0.0002038
2016-08-29,100013.81,92569.29,2,7.4435,0.00040631,0.00492408,-0.00451777,0.00036467,4.164e-05
2016-08-30,99932.51,92569.29,2,7.3682,-0.00081286,-0.00164837,0.00083551,-0.0001227,-0.00069017
2016-08-31,99922.04,92569.29,2,7.3585,-0.00010476,-0.00284391,0.00273915,-0.00020954,0.00010479
2016-09-01,99951.04,92569.29,2,7.3854,0.00029019,4.59e-05,0.00024428,3.38e-06,0.00028681
2016-09-02,99951.21,92569.29,2,7.3855,1.71e-06,0.00450761,-0.0045059,0.0003329,-0.00033119
2016-09-06,99942.78,92569.29,2,7.3777,-8.43e-05,0.00302241,-0.00310671,0.00022322,-0.00030752
2016-09-07,99971.32,96275.52,1,3.6969,0.00028555,-9.112e-05,0.00037666,-6.72e-06,0.00029227
2016-09-08,99952.87,96275.52,1,3.6791,-0.00018455,-0.00228297,0.00209841,-8.44e-05,-0.00010015
2016-09-09,99733.24,92659.96,2,7.0922,-0.0021973,-0.02393492,0.02173762,-0.00088059,-0.00131672
2016-09-12,99658.96,99658.96,0,0.0,-0.0007448,0.01434762,-0.01509242,0.00101756,-0.00176236
2016-09-13,99658.96,99658.96,0,0.0,0.0,-0.01437585,0.01437585,-0.0,0.0
2016-09-14,99658.96,99658.96,0,0.0,0.0,-0.00037493,0.00037493,-0.0,0.0
2016-09-15,99708.66,96072.3,1,3.647,0.00049867,0.00999262,-0.00949395,0.0,0.00049867
2016-09-16,99686.46,96072.3,1,3.6255,-0.00022265,-0.00386523,0.00364259,-0.00014096,-8.168e-05
2016-09-19,99652.42,96072.3,1,3.5926,-0.00034147,0.00018722,-0.00052869,6.79e-06,-0.00034826
2016-09-20,99624.3,96072.3,1,3.5654,-0.00028218,4.707e-05,-0.00032925,1.69e-06,-0.00028387
2016-09-21,99596.18,96072.3,1,3.5382,-0.00028226,0.01124555,-0.01152781,0.00040095,-0.00068321
2016-09-22,99582.13,96005.59,1,3.5916,-0.00014105,0.00630145,-0.0064425,0.00022296,-0.000364
2016-09-23,99554.63,96005.59,1,3.5649,-0.00027616,-0.00547944,0.00520328,-0.0001968,-7.937e-05
2016-09-26,99528.76,96005.59,1,3.5399,-0.00025988,-0.00810221,0.00784233,-0.00028884,2.896e-05
2016-09-27,99536.85,96005.59,1,3.5477,8.128e-05,0.0062078,-0.00612652,0.00021975,-0.00013846
2016-09-28,99684.05,96005.59,1,3.6901,0.00147882,0.00496389,-0.00348507,0.0001761,0.00130272
2016-09-29,99733.37,92399.2,2,7.3538,0.00049475,-0.00904733,0.00954209,-0.00033386,0.00082861
2016-09-30,99847.51,92399.2,2,7.4597,0.00114455,0.00754607,-0.00640153,0.00055492,0.00058962
2016-10-03,99807.64,92399.2,2,7.4227,-0.00039934,-0.00240417,0.00200484,-0.00017934,-0.00021999
2016-10-04,99654.17,92399.2,2,7.2801,-0.00153772,-0.00509764,0.00355991,-0.00037838,-0.00115934
2016-10-05,99753.33,92399.2,2,7.3723,0.00099507,0.00442568,-0.0034306,0.0003222,0.00067288
2016-10-06,99750.65,88806.48,3,10.9715,-2.681e-05,0.000695,-0.00072181,5.124e-05,-7.805e-05
2016-10-07,99727.15,92389.16,2,7.3581,-0.00023559,-0.00342928,0.00319369,-0.00037624,0.00014066
2016-10-10,99752.53,92389.16,2,7.3816,0.00025441,0.0052086,-0.0049542,0.00038325,-0.00012884
2016-10-11,99688.15,92389.16,2,7.3218,-0.00064534,-0.01263009,0.01198475,-0.00093231,0.00028697
2016-10-12,99664.74,92389.16,2,7.3001,-0.00023481,0.00131238,-0.00154719,9.609e-05,-0.0003309
2016-10-13,99584.27,88771.62,3,10.8578,-0.00080744,-0.00327557,0.00246813,-0.00023912,-0.00056832
2016-10-14,99611.21,88771.62,3,10.8819,0.00027047,0.00051601,-0.00024554,5.603e-05,0.00021445
2016-10-17,99565.99,88771.62,3,10.8414,-0.0004539,-0.00347208,0.00301818,-0.00037783,-7.607e-05
2016-10-18,99626.71,88771.62,3,10.8958,0.00060984,0.00626272,-0.00565289,0.00067897,-6.913e-05
2016-10-19,99650.24,88771.62,3,10.9168,0.00023616,0.00266669,-0.00243053,0.00029056,-5.44e-05
2016-10-20,99618.39,88771.62,3,10.8883,-0.00031961,-0.00186646,0.00154685,-0.00020376,-0.00011586
2016-10-21,99583.07,85151.49,4,14.492,-0.0003546,0.00046749,-0.00082209,5.09e-05,-0.0004055
2016-10-24,99718.56,85151.49,4,14.6082,0.00136061,0.00425292,-0.00289231,0.00061633,0.00074428
2016-10-25,99579.07,85151.49,4,14.4886,-0.00139881,-0.00335053,0.00195172,-0.00048945,-0.00090936
2016-10-26,99574.24,81545.18,5,18.1062,-4.849e-05,-0.00200759,0.0019591,-0.00029087,0.00024238
2016-10-27,99479.95,85130.72,4,14.4242,-0.00094701,-0.00266687,0.00171986,-0.00048287,-0.00046414
2016-10-28,99471.76,85130.72,4,14.4172,-8.233e-05,-0.00295564,0.00287332,-0.00042633,0.000344
2016-10-31,99501.64,85108.14,4,14.4656,0.00030041,4.726e-05,0.00025315,6.81e-06,0.0002936
2016-11-01,99389.82,85108.14,4,14.3694,-0.00112376,-0.0072458,0.00612204,-0.00104815,-7.561e-05
2016-11-02,99148.92,85108.14,4,14.1613,-0.00242378,-0.0060183,0.00359452,-0.00086479,-0.00155899
2016-11-03,98983.24,88604.64,3,10.4852,-0.00167106,-0.00457725,0.0029062,-0.0006482,-0.00102286
2016-11-04,99001.4,88604.64,3,10.5016,0.00018348,-0.0011016,0.00128509,-0.00011551,0.00029899
2016-11-07,99191.32,88604.64,3,10.673,0.00191829,0.02205687,-0.02013858,0.00231633,-0.00039804
2016-11-08,99190.24,88604.64,3,10.672,-1.084e-05,0.00450458,-0.00451542,0.00048077,-0.00049161
2016-11-09,99727.71,88604.64,3,11.1534,0.00541862,0.01060157,-0.00518295,0.0011314,0.00428722
2016-11-10,99899.6,85116.81,4,14.7976,0.00172351,0.00249506,-0.00077154,0.00027828,0.00144523
2016-11-11,99868.62,85116.81,4,14.7712,-0.0003101,-0.00230469,0.00199459,-0.00034104,3.094e-05
2016-11-14,99921.44,85116.81,4,14.8163,0.00052894,0.00078584,-0.00025689,0.00011608,0.00041286
2016-11-15,99986.09,88473.66,3,11.514,0.00064694,0.00780257,-0.00715563,0.00115605,-0.00050911
2016-11-16,99999.99,88473.66,3,11.5263,0.00013906,-0.00187828,0.00201734,-0.00021627,0.00035533
2016-11-17,100069.05,88473.66,3,11.5874,0.0006906,0.00514095,-0.00445034,0.00059256,9.804e-05
2016-11-18,99973.43,88473.66,3,11.5028,-0.0009555,-0.00223809,0.0012826,-0.00025934,-0.00069616
2016-11-21,100074.02,84499.04,4,15.5635,0.00100615,0.00755207,-0.00654591,0.0008687,0.00013745
2016-11-22,100282.47,84499.04,4,15.739,0.00208296,0.00195305,0.00012991,0.00030396,0.001779
2016-11-23,100423.54,81320.19,5,19.0228,0.00140673,0.00054384,0.00086289,8.559e-05,0.00132114
2016-11-25,100409.18,69162.67,7,31.1192,-0.00014307,0.00371537,-0.00385844,0.00070677,-0.00084984
2016-11-28,100020.13,69162.67,7,30.8513,-0.00387457,-0.00469504,0.00082047,-0.00146106,-0.00241351
2016-11-29,100124.14,69162.67,7,30.9231,0.00103987,0.00195066,-0.00091079,0.0006018,0.00043806
2016-11-30,100346.63,69162.67,7,31.0762,0.00222218,-0.00239948,0.00462165,-0.00074199,0.00296417
2016-12-01,100793.52,72967.47,6,27.607,0.00445342,-0.00367518,0.00812861,-0.00114211,0.00559553
2016-12-02,100568.38,69355.14,7,31.0368,-0.00223371,0.00050112,-0.00273484,0.00013835,-0.00237206
2016-12-05,100663.75,69200.9,8,31.2554,0.00094837,0.00600888,-0.00506051,0.00186497,-0.00091659
2016-12-06,100878.05,69200.9,8,31.4014,0.00212881,0.00316699,-0.00103818,0.00098986,0.00113896
2016-12-07,101498.13,69200.9,8,31.8205,0.00614683,0.01308108,-0.00693425,0.00410764,0.00203918
2016-12-08,101495.31,69278.76,8,31.7419,-2.778e-05,0.00244847,-0.00247625,0.00077911,-0.0008069
2016-12-09,101506.72,69278.76,8,31.7496,0.00011246,0.00604084,-0.00592838,0.00191748,-0.00180502
2016-12-12,101229.38,69278.76,8,31.5626,-0.00273223,-0.00114842,-0.00158382,-0.00036462,-0.00236762
2016-12-13,101267.0,69237.49,9,31.6288,0.00037164,0.00667385,-0.00630221,0.00210644,-0.0017348
2016-12-14,101022.12,69237.49,9,31.463,-0.00241823,-0.0082538,0.00583557,-0.00261058,0.00019235
2016-12-15,101348.41,69237.49,9,31.6837,0.00322989,0.00411729,-0.0008874,0.00129543,0.00193446
2016-12-16,101099.48,69237.49,9,31.5155,-0.00245616,-0.00195596,-0.0005002,-0.00061972,-0.00183644
2016-12-19,101088.77,69237.49,9,31.5082,-0.00010592,0.00217755,-0.00228347,0.00068627,-0.00079218
2016-12-20,101479.56,69237.49,9,31.772,0.00386583,0.00385752,8.31e-06,0.00121544,0.00265039
2016-12-21,101382.63,69237.49,9,31.7068,-0.00095515,-0.00278252,0.00182737,-0.00088406,-7.109e-05
2016-12-22,101370.94,69237.49,9,31.6989,-0.00011537,-0.00172766,0.00161229,-0.00054779,0.00043242
