date,equity,cash,positions,gross_exposure_pct,portfolio_return,spy_return,excess_return,exposure_matched_spy_return,exposure_matched_excess_return
2016-07-05,99960.43,96370.23,1,3.5916,-0.00039569,0.0,-0.00039569,0.0,-0.00039569
2016-07-06,99939.79,99939.79,0,0.0,-0.00020649,0.00599742,-0.00620391,0.0002154,-0.0004219
2016-07-07,99939.79,99939.79,0,0.0,0.0,-0.00061985,0.00061985,-0.0,0.0
2016-07-08,99939.79,99939.79,0,0.0,0.0,0.01489071,-0.01489071,0.0,0.0
2016-07-11,99972.66,96308.41,1,3.6652,0.00032891,0.00352659,-0.00319768,0.0,0.00032891
2016-07-12,100053.73,96308.41,1,3.7433,0.00081087,0.00726385,-0.00645298,0.00026624,0.00054463
2016-07-13,100069.86,96308.41,1,3.7588,0.00016127,-0.00013982,0.00030108,-5.23e-06,0.0001665
2016-07-14,100038.46,96308.41,1,3.7286,-0.00031374,0.00558306,-0.0058968,0.00020986,-0.00052359
2016-07-15,100066.9,96308.41,1,3.756,0.0002842,-0.00134116,0.00162536,-5.001e-05,0.00033421
2016-07-18,100099.99,96308.41,1,3.7878,0.00033074,0.00268647,-0.00235573,0.0001009,0.00022984
2016-07-19,100107.19,96308.41,1,3.7947,7.186e-05,-0.00101605,0.00108791,-3.849e-05,0.00011034
2016-07-20,100179.79,96308.41,1,3.8644,0.00072531,0.00416337,-0.00343807,0.00015799,0.00056732
2016-07-21,100099.55,96308.41,1,3.7874,-0.00080095,-0.00377731,0.00297636,-0.00014597,-0.00065497
2016-07-22,100130.56,96308.41,1,3.8172,0.00030976,0.00448481,-0.00417505,0.00016986,0.0001399
2016-07-25,100155.59,96308.41,1,3.8412,0.00024996,-0.00271605,0.00296602,-0.00010368,0.00035364
2016-07-26,100196.32,96308.41,1,3.8803,0.00040664,0.00046168,-5.504e-05,1.773e-05,0.0003889
2016-07-27,100267.88,92717.85,2,7.5299,0.00071425,-0.00106104,0.00177528,-4.117e-05,0.00075542
2016-07-28,100264.24,92717.85,2,7.5265,-3.63e-05,0.00115488,-0.00119118,8.696e-05,-0.00012326
2016-07-29,100116.8,92717.85,2,7.3903,-0.00147053,0.00161443,-0.00308496,0.00012151,-0.00159204
2016-08-01,100124.98,92717.85,2,7.3979,8.171e-05,-0.00082889,0.00091061,-6.126e-05,0.00014297
2016-08-02,100049.19,92717.85,2,7.3277,-0.00075694,-0.00640773,0.00565079,-0.00047404,-0.00028291
2016-08-03,100128.45,92717.85,2,7.4011,0.00079217,0.00292307,-0.0021309,0.0002142,0.00057797
2016-08-04,100165.58,92717.85,2,7.4354,0.00037088,0.00106329,-0.00069241,7.87e-05,0.00029219
2016-08-05,100255.82,92717.85,2,7.5187,0.0009009,0.00817942,-0.00727851,0.00060817,0.00029273
2016-08-08,100271.53,92717.85,2,7.5332,0.00015669,-0.00059565,0.00075233,-4.479e-05,0.00020147
2016-08-09,100269.24,92717.85,2,7.5311,-2.289e-05,0.000596,-0.00061889,4.49e-05,-6.779e-05
2016-08-10,100084.04,92717.85,2,7.36,-0.00184701,-0.00247459,0.00062758,-0.00018636,-0.00166065
