date,equity,cash,positions,gross_exposure_pct,portfolio_return,spy_return,excess_return,exposure_matched_spy_return,exposure_matched_excess_return
2016-07-25,99979.84,96393.22,1,3.5873,-0.00020163,0.0,-0.00020163,0.0,-0.00020163
2016-07-26,99995.02,96393.22,1,3.602,0.00015183,0.00046168,-0.00030984,1.656e-05,0.00013527
2016-07-27,99978.36,96356.24,1,3.6229,-0.0001666,-0.00106104,0.00089444,-3.822e-05,-0.00012838
2016-07-28,99985.01,92723.13,2,7.263,6.654e-05,0.00115488,-0.00108834,4.184e-05,2.47e-05
2016-07-29,99847.69,92723.13,2,7.1354,-0.00137344,0.00161443,-0.00298786,0.00011726,-0.00149069
2016-08-01,99884.28,96308.26,1,3.5802,0.00036651,-0.00082889,0.0011954,-5.914e-05,0.00042566
2016-08-02,99842.52,96308.26,1,3.5398,-0.00041811,-0.00640773,0.00598962,-0.00022941,-0.0001887
2016-08-03,99858.95,96236.01,1,3.6281,0.00016452,0.00292307,-0.00275855,0.00010347,6.105e-05
2016-08-04,99847.47,96236.01,1,3.617,-0.00011495,0.00106329,-0.00117824,3.858e-05,-0.00015352
2016-08-05,99882.35,96236.01,1,3.6506,0.0003494,0.00817942,-0.00783002,0.00029585,5.355e-05
2016-08-08,99921.22,96236.01,1,3.6881,0.00038914,-0.00059565,0.00098479,-2.174e-05,0.00041089
2016-08-09,99894.28,96236.01,1,3.6621,-0.0002696,0.000596,-0.0008656,2.198e-05,-0.00029158
2016-08-10,99886.33,96236.01,1,3.6545,-7.961e-05,-0.00247459,0.00239498,-9.062e-05,1.101e-05
2016-08-11,99912.39,96236.01,1,3.6796,0.00026089,0.00464052,-0.00437963,0.00016959,9.13e-05
2016-08-12,99901.79,96236.01,1,3.6694,-0.00010608,-0.00086927,0.00076319,-3.199e-05,-7.409e-05
2016-08-15,99952.58,96236.01,1,3.7183,0.00050837,0.0028836,-0.00237523,0.00010581,0.00040256
2016-08-16,99958.77,96236.01,1,3.7243,6.19e-05,-0.00515744,0.00521934,-0.00019177,0.00025367
2016-08-17,99964.06,96236.01,1,3.7294,5.299e-05,0.00188085,-0.00182786,7.005e-05,-1.706e-05
2016-08-18,99918.57,96236.01,1,3.6856,-0.00045507,0.0022445,-0.00269957,8.371e-05,-0.00053877
2016-08-19,99938.89,96236.01,1,3.7051,0.00020334,-0.00146223,0.00166556,-5.389e-05,0.00025723
2016-08-22,99927.84,96236.01,1,3.6945,-0.00011051,-4.566e-05,-6.485e-05,-1.69e-06,-0.00010882
2016-08-23,99946.4,96236.01,1,3.7124,0.00018565,0.00201293,-0.00182728,7.437e-05,0.00011128
2016-08-24,99908.41,96236.01,1,3.6758,-0.00038003,-0.00511469,0.00473466,-0.00018988,-0.00019016
2016-08-25,99901.21,99901.21,0,0.0,-7.206e-05,-0.0006887,0.00061663,-2.531e-05,-4.675e-05
2016-08-26,99901.21,99901.21,0,0.0,0.0,-0.00188309,0.00188309,-0.0,0.0
2016-08-29,99901.21,99901.21,0,0.0,0.0,0.00492408,-0.00492408,0.0,0.0
2016-08-30,99901.21,99901.21,0,0.0,0.0,-0.00164837,0.00164837,-0.0,0.0
2016-08-31,99901.21,99901.21,0,0.0,0.0,-0.00284391,0.00284391,-0.0,0.0
2016-09-01,99901.21,99901.21,0,0.0,0.0,4.59e-05,-4.59e-05,0.0,0.0
2016-09-02,99901.21,99901.21,0,0.0,0.0,0.00450761,-0.00450761,0.0,0.0
2016-09-06,99901.21,99901.21,0,0.0,0.0,0.00302241,-0.00302241,0.0,0.0
2016-09-07,99901.21,99901.21,0,0.0,0.0,-9.112e-05,9.112e-05,-0.0,0.0
2016-09-08,99901.21,99901.21,0,0.0,0.0,-0.00228297,0.00228297,-0.0,0.0
2016-09-09,99901.21,99901.21,0,0.0,0.0,-0.02393492,0.02393492,-0.0,0.0
2016-09-12,99971.8,96287.94,1,3.6849,0.0007066,0.01434762,-0.01364102,0.0,0.0007066
2016-09-13,99895.81,96287.94,1,3.6116,-0.00076019,-0.01437585,0.01361566,-0.00052974,-0.00023045
2016-09-14,99898.93,99898.93,0,0.0,3.131e-05,-0.00037493,0.00040624,-1.354e-05,4.485e-05
2016-09-15,99898.93,99898.93,0,0.0,0.0,0.00999262,-0.00999262,0.0,0.0
2016-09-16,99898.93,99898.93,0,0.0,0.0,-0.00386523,0.00386523,-0.0,0.0
2016-09-19,99898.93,99898.93,0,0.0,0.0,0.00018722,-0.00018722,0.0,0.0
2016-09-20,99898.93,99898.93,0,0.0,0.0,4.707e-05,-4.707e-05,0.0,0.0
2016-09-21,99898.93,99898.93,0,0.0,0.0,0.01124555,-0.01124555,0.0,0.0
2016-09-22,99898.93,99898.93,0,0.0,0.0,0.00630145,-0.00630145,0.0,0.0
2016-09-23,99898.93,99898.93,0,0.0,0.0,-0.00547944,0.00547944,-0.0,0.0
2016-09-26,99898.93,99898.93,0,0.0,0.0,-0.00810221,0.00810221,-0.0,0.0
2016-09-27,99898.93,99898.93,0,0.0,0.0,0.0062078,-0.0062078,0.0,0.0
2016-09-28,99898.93,99898.93,0,0.0,0.0,0.00496389,-0.00496389,0.0,0.0
2016-09-29,99898.93,99898.93,0,0.0,0.0,-0.00904733,0.00904733,-0.0,0.0
2016-09-30,99898.93,99898.93,0,0.0,0.0,0.00754607,-0.00754607,0.0,0.0
2016-10-03,99898.93,99898.93,0,0.0,0.0,-0.00240417,0.00240417,-0.0,0.0
2016-10-04,99898.93,99898.93,0,0.0,0.0,-0.00509764,0.00509764,-0.0,0.0
2016-10-05,99898.93,99898.93,0,0.0,0.0,0.00442568,-0.00442568,0.0,0.0
2016-10-06,99898.93,99898.93,0,0.0,0.0,0.000695,-0.000695,0.0,0.0
2016-10-07,99898.93,99898.93,0,0.0,0.0,-0.00342928,0.00342928,-0.0,0.0
2016-10-10,99896.12,96267.88,1,3.632,-2.82e-05,0.0052086,-0.00523681,0.0,-2.82e-05
2016-10-11,99821.38,96267.88,1,3.5599,-0.00074814,-0.01263009,0.01188195,-0.00045873,-0.00028941
2016-10-12,99806.85,96267.88,1,3.5458,-0.00014552,0.00131238,-0.0014579,4.672e-05,-0.00019224
2016-10-13,99775.1,96267.88,1,3.5151,-0.00031813,-0.00327557,0.00295743,-0.00011615,-0.00020199
2016-10-14,99798.97,96267.88,1,3.5382,0.00023922,0.00051601,-0.00027679,1.814e-05,0.00022108
2016-10-17,99773.86,96267.88,1,3.5139,-0.00025161,-0.00347208,0.00322048,-0.00012285,-0.00012876
2016-10-18,99807.06,99807.06,0,0.0,0.0003328,0.00626272,-0.00592993,0.00022007,0.00011273
2016-10-19,99807.06,99807.06,0,0.0,0.0,0.00266669,-0.00266669,0.0,0.0
2016-10-20,99807.06,99807.06,0,0.0,0.0,-0.00186646,0.00186646,-0.0,0.0
2016-10-21,99807.06,99807.06,0,0.0,0.0,0.00046749,-0.00046749,0.0,0.0
2016-10-24,99807.06,99807.06,0,0.0,0.0,0.00425292,-0.00425292,0.0,0.0
2016-10-25,99807.06,99807.06,0,0.0,0.0,-0.00335053,0.00335053,-0.0,0.0
2016-10-26,99807.06,99807.06,0,0.0,0.0,-0.00200759,0.00200759,-0.0,0.0
2016-10-27,99807.06,99807.06,0,0.0,0.0,-0.00266687,0.00266687,-0.0,0.0
2016-10-28,99807.06,99807.06,0,0.0,0.0,-0.00295564,0.00295564,-0.0,0.0
2016-10-31,99842.74,96208.12,1,3.6403,0.00035741,4.726e-05,0.00031014,0.0,0.00035741
2016-11-01,99822.43,92583.0,2,7.2523,-0.00020334,-0.0072458,0.00704246,-0.00026377,6.043e-05
2016-11-02,99725.38,92583.0,2,7.1621,-0.00097224,-0.0060183,0.00504607,-0.00043647,-0.00053577
2016-11-03,99573.5,96023.56,1,3.5651,-0.00152304,-0.00457725,0.00305422,-0.00032783,-0.00119521
2016-11-04,99574.11,96023.56,1,3.5657,6.15e-06,-0.0011016,0.00110775,-3.927e-05,4.542e-05
2016-11-07,99613.99,96023.56,1,3.6043,0.0004005,0.02205687,-0.02165638,0.00078649,-0.000386
2016-11-08,99590.68,96023.56,1,3.5818,-0.000234,0.00450458,-0.00473858,0.00016236,-0.00039636
2016-11-09,99829.35,96023.56,1,3.8123,0.00239652,0.01060157,-0.00820505,0.00037973,0.00201679
2016-11-10,99886.4,96023.56,1,3.8672,0.00057149,0.00249506,-0.00192357,9.512e-05,0.00047637
2016-11-11,99855.12,96023.56,1,3.8371,-0.0003132,-0.00230469,0.00199149,-8.913e-05,-0.00022407
2016-11-14,99863.09,96023.56,1,3.8448,7.986e-05,0.00078584,-0.00070598,3.015e-05,4.97e-05
2016-11-15,99898.06,96023.56,1,3.8785,0.00035022,0.00780257,-0.00745235,0.00029999,5.023e-05
2016-11-16,99927.51,96023.56,1,3.9068,0.00029478,-0.00187828,0.00217306,-7.285e-05,0.00036763
2016-11-17,99991.32,96023.56,1,3.9681,0.00063856,0.00514095,-0.00450239,0.00020085,0.00043772
2016-11-18,99949.21,96023.56,1,3.9277,-0.00042115,-0.00223809,0.00181695,-8.881e-05,-0.00033234
2016-11-21,100020.43,96023.56,1,3.9961,0.00071253,0.00755207,-0.00683954,0.00029662,0.00041591
2016-11-22,100064.39,96023.56,1,4.0382,0.00043956,0.00195305,-0.00151349,7.805e-05,0.00036152
2016-11-23,100034.99,100034.99,0,0.0,-0.00029386,0.00054384,-0.0008377,2.196e-05,-0.00031582
2016-11-25,100034.99,100034.99,0,0.0,0.0,0.00371537,-0.00371537,0.0,0.0
2016-11-28,100034.99,100034.99,0,0.0,0.0,-0.00469504,0.00469504,-0.0,0.0
2016-11-29,100034.99,100034.99,0,0.0,0.0,0.00195066,-0.00195066,0.0,0.0
2016-11-30,100034.99,100034.99,0,0.0,0.0,-0.00239948,0.00239948,-0.0,0.0
2016-12-01,99974.65,96434.37,1,3.5412,-0.00060313,-0.00367518,0.00307205,-0.0,-0.00060313
2016-12-02,99983.26,92822.04,2,7.1624,8.607e-05,0.00050112,-0.00041506,1.775e-05,6.832e-05
2016-12-05,100174.21,92822.04,2,7.3394,0.00190985,0.00600888,-0.00409903,0.00043038,0.00147947
2016-12-06,100189.74,92822.04,2,7.3537,0.00015505,0.00316699,-0.00301194,0.00023244,-7.738e-05
2016-12-07,100449.61,92822.04,2,7.5934,0.00259374,0.01308108,-0.01048734,0.00096195,0.00163179
2016-12-08,100477.06,92822.04,2,7.6187,0.00027327,0.00244847,-0.00217519,0.00018592,8.735e-05
2016-12-09,100482.27,92822.04,2,7.6235,5.182e-05,0.00604084,-0.00598902,0.00046023,-0.00040841
2016-12-12,100420.1,96511.93,1,3.8918,-0.00061865,-0.00114842,0.00052977,-8.755e-05,-0.0005311
2016-12-13,100442.33,96511.93,1,3.9131,0.00022135,0.00667385,-0.00645251,0.00025973,-3.839e-05
