cash,date,equity,excess_return,exposure_matched_excess_return,exposure_matched_spy_return,gross_exposure_pct,portfolio_return,positions,spy_return
96419.65,2022-02-02,100029.4,0.00029395,0.00029395,0.0,3.6087,0.00029395,1,0.0
96419.65,2022-02-03,100004.57,0.02325681,0.00060001,-0.00084822,3.5847,-0.00024821,1,-0.02350502
96419.65,2022-02-04,99991.13,-0.00483671,-0.00030292,0.00016857,3.5718,-0.00013435,1,0.00470236
96419.65,2022-02-07,100021.66,0.0035148,0.00041998,-0.00011464,3.6012,0.00030535,1,-0.00320945
86521.57,2022-02-08,100130.39,-0.00714114,0.0007907,0.00029631,13.5911,0.00108701,2,0.00822816
86521.57,2022-02-09,100183.86,-0.01410187,-0.00145511,0.00198918,13.6372,0.00053407,2,0.01463594
86521.57,2022-02-10,100007.02,0.01620036,0.00068484,-0.00245,13.4845,-0.00176516,2,-0.01796552
86521.57,2022-02-11,99816.25,0.01781125,0.00075142,-0.00265899,13.3192,-0.00190757,2,-0.01971882
86521.57,2022-02-14,99610.22,0.00120513,-0.00162869,-0.00043544,13.1399,-0.00206412,2,-0.00326925
86521.57,2022-02-15,99910.86,-0.01310865,0.00089911,0.00211904,13.4012,0.00301816,2,0.01612681
89831.15,2022-02-16,99955.87,-0.00067023,0.00030027,0.00015019,10.1292,0.00045045,1,0.00112068
89831.15,2022-02-17,99328.08,0.01508066,-0.00411686,-0.00216372,9.5612,-0.00628058,1,-0.02136124
89831.15,2022-02-18,99333.7,0.00653158,0.00067559,-0.00061909,9.5663,5.65e-05,1,-0.00647508
89831.15,2022-02-22,99244.7,0.0098357,0.00013065,-0.00102662,9.4852,-0.00089598,1,-0.01073168
95333.35,2022-02-23,98911.92,0.01438559,-0.00167052,-0.00168255,3.6179,-0.00335307,1,-0.01773866
95333.35,2022-02-24,98861.66,-0.01555752,-0.00105266,0.00054448,3.5689,-0.00050819,1,0.01504934
95333.35,2022-02-25,98968.95,-0.02097851,0.00029781,0.00078744,3.6735,0.00108525,1,0.02206376
95333.35,2022-02-28,98907.42,0.00193685,-0.00052763,-9.398e-05,3.6136,-0.00062162,1,-0.00255847
95333.35,2022-03-01,99049.97,0.01667143,0.00199152,-0.00055035,3.7523,0.00144117,1,-0.01523026
95333.35,2022-03-02,99120.49,-0.01768403,2.173e-05,0.00069027,3.8207,0.000712,1,0.01839603
95333.35,2022-03-03,99195.51,0.00573527,0.00094707,-0.00019021,3.8935,0.00075686,1,-0.00497841
95333.35,2022-03-04,99214.26,0.00831359,0.00050538,-0.00031633,3.9116,0.00018905,1,-0.00812454
95333.35,2022-03-07,99249.52,0.02983453,0.00150853,-0.00115312,3.9458,0.00035541,1,-0.02947912
95333.35,2022-03-08,99105.48,0.0061303,-0.00115221,-0.00029916,3.8062,-0.00145136,1,-0.00758166
95333.35,2022-03-09,99077.72,-0.02709072,-0.00130052,0.00102046,3.7792,-0.00028006,1,0.02681066
95333.35,2022-03-10,99120.49,0.0049473,0.00060232,-0.00017066,3.8207,0.00043166,1,-0.00451564
95333.35,2022-03-11,99120.49,0.01271487,0.0004858,-0.0004858,3.8207,0.0,1,-0.01271487
