cash,date,equity,excess_return,exposure_matched_excess_return,exposure_matched_spy_return,gross_exposure_pct,portfolio_return,positions,spy_return
96421.98,2016-10-14,99985.86,-0.00014137,-0.00014137,0.0,3.5644,-0.00014137,1,0.0
96421.98,2016-10-17,99943.17,0.00304509,-0.00030323,-0.00012376,3.5232,-0.00042699,1,-0.00347208
96421.98,2016-10-18,99986.79,-0.00582631,0.00021576,0.00022065,3.5653,0.00043641,1,0.00626272
96421.98,2016-10-19,99998.72,-0.00254738,2.424e-05,9.507e-05,3.5768,0.00011932,1,0.00266669
96421.98,2016-10-20,100006.98,0.00194911,0.00014941,-6.676e-05,3.5847,8.265e-05,1,-0.00186646
96421.98,2016-10-21,99978.52,-0.00075207,-0.00030134,1.676e-05,3.5573,-0.00028458,1,0.00046749
96421.98,2016-10-24,100025.35,-0.00378457,0.00031707,0.00015129,3.6025,0.00046836,1,0.00425292
96421.98,2016-10-25,100006.52,0.00316231,-6.752e-05,-0.0001207,3.5843,-0.00018822,1,-0.00335053
96421.98,2016-10-26,99981.73,0.00175971,-0.00017592,-7.196e-05,3.5604,-0.00024788,1,-0.00200759
96421.98,2016-10-27,99968.88,0.00253831,-3.361e-05,-9.495e-05,3.548,-0.00012856,1,-0.00266687
96421.98,2016-10-28,99898.18,0.00224845,-0.00060232,-0.00010487,3.4797,-0.00070719,1,-0.00295564
96421.98,2016-10-31,99954.19,0.00051339,0.00055901,1.64e-06,3.5338,0.00056065,1,4.726e-05
96421.98,2016-11-01,99902.31,0.0067268,-0.00026294,-0.00025605,3.4837,-0.00051899,1,-0.0072458
96421.98,2016-11-02,99866.51,0.00565988,-0.00014876,-0.00020966,3.4491,-0.00035842,1,-0.0060183
96421.98,2016-11-03,99849.98,0.00441173,-7.65e-06,-0.00015788,3.4331,-0.00016552,1,-0.00457725
96421.98,2016-11-04,99868.34,0.00128553,0.00022175,-3.782e-05,3.4509,0.00018393,1,-0.0011016
96421.98,2016-11-07,99967.96,-0.02105937,0.00023634,0.00076116,3.5471,0.0009975,1,0.02205687
96421.98,2016-11-08,99972.09,-0.00446324,-0.00011844,0.00015978,3.5511,4.134e-05,1,0.00450458
96421.98,2016-11-09,99987.24,-0.01045002,-0.00022492,0.00037647,3.5657,0.00015155,1,0.01060157
92854.37,2016-11-10,99852.19,-0.00384574,-0.00143965,8.897e-05,7.0082,-0.00135068,2,0.00249506
92854.37,2016-11-11,99801.36,0.00179558,-0.00034759,-0.00016152,6.9608,-0.00050911,2,-0.00230469
92854.37,2016-11-14,99669.26,-0.00210945,-0.00137831,5.47e-05,6.8375,-0.00132361,2,0.00078584
92854.37,2016-11-15,99766.66,-0.00682533,0.00044374,0.0005335,6.9285,0.00097724,2,0.00780257
92854.37,2016-11-16,99816.16,0.00237443,0.00062629,-0.00013014,6.9746,0.00049615,2,-0.00187828
