attempt,divergence_missing_reason,divergence_signal_date,edge_rank,fill_date,fill_idx,pattern_stop,pivot,positive_rs_divergence,relative_divergence_pct,rs_divergence_lookback,sector,signal_date,spy_lookback_return_pct,stock_lookback_return_pct,symbol
1,,2022-02-01,80.0,2022-02-02,526,12.79,13.83,True,13.588599420379023,60,Unknown,2022-02-01,-2.6490538196129787,10.939545600766042,HPE
1,,2022-02-01,30.0,2022-02-02,526,67.61,72.56,True,8.301313219804962,60,Unknown,2022-02-01,-2.6490538196129787,5.6522594001919835,ES
1,,2022-02-22,30.0,2022-02-23,540,34.98,37.07,True,19.60908958997646,60,Unknown,2022-02-22,-8.171620826760895,11.437468763215563,HRL
1,,2022-02-22,30.0,2022-02-23,540,67.16,70.59,True,18.267790052913202,60,Unknown,2022-02-22,-8.171620826760895,10.096169226152307,LYB
1,,2022-02-24,100.0,2022-02-25,542,84.45,92.04,True,17.183207297240656,60,Unknown,2022-02-24,-7.489292287830285,9.69391500941037,BXP
1,,2022-02-24,70.0,2022-02-25,542,61.83,68.1,True,30.39547936645437,60,Unknown,2022-02-24,-7.489292287830285,22.906187078624086,OMC
1,,2022-03-25,70.0,2022-03-28,563,177.61,191.35,True,6.777459501255834,60,Unknown,2022-03-25,-4.897321232817409,1.880138268438425,JBHT
1,,2022-04-27,30.0,2022-04-28,585,178.11,199.17,True,12.202323522868818,60,Unknown,2022-04-27,-6.966663509153282,5.235660013715537,TGT
1,,2022-05-02,30.0,2022-05-03,588,155.3,172.24,True,16.859958149655807,60,Unknown,2022-05-02,-6.903785305786759,9.956172843869048,MAR
1,,2022-05-05,30.0,2022-05-06,591,32.06,35.0,True,9.17266131167056,60,Unknown,2022-05-05,-7.948868967360445,1.223792344310115,WY
1,,2022-05-10,70.0,2022-05-11,594,47.26,52.07,True,28.923030572104214,60,Unknown,2022-05-10,-9.110958186185991,19.81207238591822,DVN
1,,2022-05-20,70.0,2022-05-23,602,272.84,289.73,True,32.10349881605911,60,Unknown,2022-05-20,-8.746147911751912,23.357350904307197,LLY
1,,2022-06-01,30.0,2022-06-02,609,60.1,63.97,True,10.644641876378536,60,Unknown,2022-06-01,-2.04267227366447,8.601969602714066,L
1,,2022-06-02,30.0,2022-06-03,610,79.44,87.06,True,13.969095807366006,60,Unknown,2022-06-02,0.5853837637773474,14.554479571143354,PM
1,,2022-09-01,30.0,2022-09-02,673,51.67,55.38,True,9.386492141520119,60,Unknown,2022-09-01,-4.2352437479771465,5.151248393542973,GILD
1,,2022-11-10,70.0,2022-11-11,599,430.01,454.45,True,13.713909288173765,60,Unknown,2022-11-10,-7.110877366325974,6.603031921847791,ELV
1,,2022-11-17,70.0,2022-11-18,727,120.67,129.22,True,18.2944666786364,60,Unknown,2022-11-17,-4.305506039133366,13.988960639503034,DGX
1,,2022-11-21,56.0,2022-11-22,729,121.4,129.22,True,18.13197675149455,60,Unknown,2022-11-21,-2.244969562822796,15.887007188671753,DGX
1,,2022-12-06,70.0,2022-12-07,739,51.8,55.29,True,18.186995047455135,60,Unknown,2022-12-06,-3.776968444917217,14.410026602537918,AFL
1,,2022-12-21,70.0,2022-12-22,750,77.97,85.19,True,10.209531220287115,60,Unknown,2022-12-21,6.776247369314303,16.98577858960142,PM
1,,2023-01-13,30.0,2023-01-17,765,162.78,188.65,True,35.31956055752079,60,Unknown,2023-01-13,7.867850882556771,43.18741144007756,MRNA
1,,2023-01-31,75.0,2023-02-01,776,51.5,56.63,True,1.4617946600646192,60,Unknown,2023-01-31,8.930169935387887,10.391964595452507,PEG
1,,2023-02-23,100.0,2023-02-24,792,88.87,93.63,True,2.746614598988306,60,Unknown,2023-02-23,0.042225616403901434,2.7888402153922076,RTX
1,,2023-03-03,30.0,2023-03-06,798,183.26,221.62,True,76.42702538611705,60,Unknown,2023-03-03,1.6156546202689803,78.04268000638604,ALGN
1,,2023-04-04,30.0,2023-04-05,820,108.93,118.25,True,9.763150939118571,60,Unknown,2023-04-04,5.707540076717477,15.470691015836046,AMAT
1,,2023-04-05,30.0,2023-04-06,821,113.82,125.28,True,9.824104846588755,60,Unknown,2023-04-05,5.490563422740435,15.31466826932919,MPC
1,,2023-06-09,30.0,2023-06-12,866,184.12,196.6,True,6.857482143387794,60,Unknown,2023-06-09,10.856147601761524,17.71362974514932,CRM
1,,2023-07-03,30.0,2023-07-05,881,246.86,272.31,True,1.6864923014000777,60,Unknown,2023-07-03,9.283231261566138,10.969723562966216,ACN
1,,2023-08-02,30.0,2023-08-03,902,91.2,96.21,True,6.803432090326256,60,Unknown,2023-08-02,9.493278728260645,16.296710818586902,DHI
1,,2023-08-07,70.0,2023-08-08,905,31.56,34.98,True,21.82948976768502,60,Unknown,2023-08-07,9.575912414653542,31.40540218233856,NFLX
1,,2023-08-29,70.0,2023-08-30,921,62.71,68.08,True,14.808194189735024,60,Unknown,2023-08-29,5.35344475397328,20.161638943708304,TXT
1,,2023-08-29,30.0,2023-08-30,405,72.42,76.74,True,15.53090454616266,60,Unknown,2023-08-29,5.35344475397328,20.88434930013594,CEG
1,,2023-09-27,30.0,2023-09-28,558,325.79,347.68,True,15.832899970812786,60,Unknown,2023-09-27,-3.658759068602113,12.174140902210674,EG
1,,2023-10-20,70.0,2023-10-23,747,73.39,78.14,True,10.467479682946212,60,Unknown,2023-10-20,-6.588950522368009,3.8785291605782035,ACGL
1,,2023-10-24,30.0,2023-10-25,960,199.41,211.54,True,26.01537013201416,60,Unknown,2023-10-24,-7.135544786425907,18.87982534558825,AMGN
1,,2023-12-07,70.0,2023-12-08,745,103.39,109.94,True,13.453827873406699,60,Unknown,2023-12-07,2.9868160535754473,16.440643926982148,STLD
1,,2024-01-02,30.0,2024-01-03,1007,26.31,28.58,True,13.000956882643667,60,Unknown,2024-01-02,11.794197539407403,24.79515442205107,VZ
1,,2024-01-02,30.0,2024-01-03,1007,26.31,28.58,True,13.000956882643667,60,Unknown,2024-01-02,11.794197539407403,24.79515442205107,VZ
1,,2024-01-03,70.0,2024-01-04,556,384.37,419.86,True,26.03878785439324,60,Unknown,2024-01-03,9.580187146968333,35.61897500136158,LULU
1,,2024-01-04,30.0,2024-01-05,1009,13.16,14.31,True,8.713515624088174,60,Unknown,2024-01-04,8.532346772213772,17.24586239630195,RF
1,,2024-01-26,30.0,2024-01-29,1024,56.95,63.58,True,3.261496402878228,60,Unknown,2024-01-26,17.75696375554363,21.01846015842186,PYPL
1,,2024-02-01,70.0,2024-02-02,1028,91.71,98.31,True,3.220128930707289,60,Unknown,2024-02-01,12.996264903681531,16.21639383438882,TROW
1,,2024-02-06,70.0,2024-02-07,1031,60.45,66.22,True,7.532472622837716,60,Unknown,2024-02-06,13.432319633318412,20.96479225615613,STX
1,,2024-02-29,65.0,2024-03-01,1047,583.39,636.04,True,17.75326517611251,60,Unknown,2024-02-29,11.117401934499549,28.870667110612057,MPWR
1,,2024-03-01,70.0,2024-03-04,1048,10.29,10.99,True,17.309284604470896,60,Unknown,2024-03-01,12.752487733462825,30.061772337933725,VTRS
1,,2024-03-06,30.0,2024-03-07,1051,185.45,202.44,True,4.566988103023295,60,Unknown,2024-03-06,11.694266158693356,16.26125426171665,ODFL
1,,2024-04-05,70.0,2024-04-08,1072,95.0,103.11,True,10.619465282658936,60,Unknown,2024-04-05,9.741043049492482,20.36050833215142,TGT
1,,2024-04-22,30.0,2024-04-23,1083,35.62,38.53,True,21.76720523272937,60,Unknown,2024-04-22,2.7134778250213376,24.480683057750706,FCX
1,,2024-05-03,30.0,2024-05-06,1092,433.27,463.11,True,0.8040998358946005,60,Unknown,2024-05-03,2.9670088078129764,3.771108643707577,NOC
1,,2024-05-21,35.0,2024-05-22,1104,141.5,146.55,True,5.2301700982188,60,Unknown,2024-05-21,5.34021726361531,10.570387361834111,PNC
1,,2024-05-29,30.0,2024-05-30,1109,97.61,101.17,True,7.887053927334509,60,Unknown,2024-05-29,3.0128005717295236,10.899854499064032,PRU
1,,2024-06-03,30.0,2024-06-04,1112,100.3,114.25,True,45.75087351420415,60,Unknown,2024-06-03,2.84180843191566,48.59268194611981,MRNA
1,,2024-06-11,30.0,2024-06-12,1118,97.0,114.25,True,37.56934730884791,60,Unknown,2024-06-11,5.319434588118854,42.88878189696676,MRNA
1,,2024-07-02,30.0,2024-07-03,1132,44.13,46.37,True,2.440843091678069,60,Unknown,2024-07-02,6.240241420472814,8.681084512150882,ROL
1,,2024-07-08,70.0,2024-07-09,1135,944.5,989.7,True,4.041492805114721,60,Unknown,2024-07-08,8.354357456842099,12.39585026195682,REGN
1,,2024-07-31,90.0,2024-08-01,1152,695.19,763.12,True,14.151285221128118,60,Unknown,2024-07-31,8.077012845785102,22.228298066913222,MPWR
1,,2024-08-08,100.0,2024-08-09,1158,717.87,779.15,True,6.67592738004783,60,Unknown,2024-08-08,2.1984432614109206,8.87437064145875,BLK
1,,2024-08-14,46.7,2024-08-15,730,112.54,118.93,True,5.944365137308183,60,Unknown,2024-08-14,3.032240970099842,8.976606107408024,BX
1,,2024-08-16,42.0,2024-08-19,1164,85.96,92.83,True,6.1030260403611925,60,Unknown,2024-08-16,4.655639534861233,10.758665575222427,CCI
1,,2024-08-19,30.0,2024-08-20,1165,114.2,126.62,True,21.267992687031967,60,Unknown,2024-08-19,5.961374487825366,27.229367174857334,MHK
1,,2024-08-20,33.3,2024-08-21,1166,56.75,64.3,True,5.495180765866126,60,Unknown,2024-08-20,6.56748241951246,12.062663185378586,INCY
1,,2024-09-03,70.0,2024-09-04,1175,164.18,173.75,True,19.103824910198377,60,Unknown,2024-09-03,3.591265652854614,22.69509056305299,CBOE
1,,2024-09-03,30.0,2024-09-04,1175,519.05,558.22,True,8.388789182896272,60,Unknown,2024-09-03,3.591265652854614,11.980054835750886,PH
1,,2024-09-23,30.0,2024-09-24,1189,102.08,109.68,True,5.92204492350028,60,Unknown,2024-09-23,4.584318763610473,10.506363687110753,SJM
1,,2024-09-24,66.7,2024-09-25,1190,35.11,38.71,True,9.664450886563314,60,Unknown,2024-09-24,5.297927541544989,14.962378428108302,USB
1,,2024-09-27,30.0,2024-09-30,1193,200.76,212.4,True,12.476956950247375,60,Unknown,2024-09-27,3.9463938653108377,16.423350815558212,TRV
1,,2024-09-30,80.0,2024-10-01,1194,438.52,455.34,True,8.348002828495439,60,Unknown,2024-09-30,3.764561052834625,12.112563881330063,IT
1,,2024-10-03,100.0,2024-10-04,852,114.3,122.74,True,14.924191729153558,60,Unknown,2024-10-03,1.4682708084361673,16.392462537589726,RVTY
1,,2024-10-03,30.0,2024-10-04,1197,76.04,82.39,True,13.387727911926618,60,Unknown,2024-10-03,1.4682708084361673,14.855998720362784,STT
1,,2024-10-11,30.0,2024-10-14,1203,200.76,212.4,True,2.520328842128605,60,Unknown,2024-10-11,5.192681102120833,7.713009944249438,TRV
1,,2024-10-25,30.0,2024-10-28,588,152.0,161.5,True,6.558646181116767,60,Unknown,2024-10-25,6.962321218642797,13.520967399759565,GDDY
1,,2024-12-30,70.0,2024-12-31,1257,212.11,264.86,True,69.5025265977204,60,Unknown,2024-12-30,3.941336113158034,73.44386271087843,TSLA
1,,2025-01-23,30.0,2025-01-24,1272,68.87,77.73,True,6.987227062699586,60,Unknown,2025-01-23,5.621550156532962,12.608777219232547,TECH
1,,2025-01-24,100.0,2025-01-27,1273,91.78,101.29,True,35.32567379209208,60,Unknown,2025-01-24,5.349567365464192,40.67524115755627,UAL
1,,2025-02-26,43.3,2025-02-27,1295,1155.4,1232.82,True,6.243216441084732,60,Unknown,2025-02-26,-0.6840944265410154,5.559122014543716,TDG
1,,2025-02-27,46.7,2025-02-28,1296,442.68,476.65,True,5.489565230249671,60,Unknown,2025-02-27,-1.9723376458265718,3.5172275844230994,DE
1,,2025-03-12,30.0,2025-03-13,1305,122.79,130.86,True,24.034365221934728,60,Unknown,2025-03-12,-7.689235845983433,16.345129375951295,MMM
1,,2025-03-14,70.0,2025-03-17,1307,101.38,107.61,True,10.097784403951826,60,Unknown,2025-03-14,-6.53841119166959,3.5593732122822352,CHD
1,,2025-03-17,70.0,2025-03-18,1308,56.42,59.82,True,22.699181215103902,60,Unknown,2025-03-17,-6.21816636942385,16.481014845680054,VTR
1,,2025-04-22,63.0,2025-04-23,1333,111.08,120.35,True,27.96426407131841,60,Unknown,2025-04-22,-13.01607998704447,14.94818408427394,DTE
1,,2025-04-23,35.0,2025-04-24,1334,206.13,220.51,True,18.6310545044576,60,Unknown,2025-04-23,-10.4008168590365,8.230237645421102,SBAC
1,,2025-04-28,70.0,2025-04-29,1337,111.08,120.35,True,23.316247445508008,60,Unknown,2025-04-28,-8.682536835379173,14.633710610128837,DTE
1,,2025-04-30,100.0,2025-05-01,1339,85.12,90.86,True,16.007343188865576,60,Unknown,2025-04-30,-6.952800580559904,9.05454260830567,GILD
1,,2025-04-30,35.0,2025-05-01,1339,259.85,277.68,True,11.71861865080247,60,Unknown,2025-04-30,-6.952800580559904,4.765818070242567,CB
1,,2025-05-19,34.0,2025-05-20,1352,216.13,230.43,True,2.6466017512143947,60,Unknown,2025-05-19,-0.5501642812821061,2.0964374699322885,WM
1,,2025-05-30,30.0,2025-06-02,1360,60.24,71.55,True,4.602343892585514,60,Unknown,2025-05-30,1.3897521500800591,5.992096042665573,KLAC
1,,2025-06-11,35.0,2025-06-12,1368,200.64,218.44,True,10.041876878010436,60,Unknown,2025-06-11,6.3508881483791635,16.3927650263896,LHX
1,,2025-06-11,30.0,2025-06-12,1368,200.64,218.44,True,10.041876878010436,60,Unknown,2025-06-11,6.3508881483791635,16.3927650263896,LHX
1,,2025-07-11,30.0,2025-07-14,1388,33.7,35.73,True,21.94197555816453,60,Unknown,2025-07-11,16.015684294694843,37.95765985285937,MOS
1,,2025-08-22,30.0,2025-08-25,1418,323.52,346.32,True,14.993839767603955,60,Unknown,2025-08-22,10.121609632424278,25.115449400028233,CAT
1,,2025-08-22,30.0,2025-08-25,1418,323.52,346.32,True,14.993839767603955,60,Unknown,2025-08-22,10.121609632424278,25.115449400028233,CAT
1,,2025-08-22,30.0,2025-08-25,1418,323.52,346.32,True,14.993839767603955,60,Unknown,2025-08-22,10.121609632424278,25.115449400028233,CAT
1,,2025-10-24,30.0,2025-10-27,1462,71.85,77.82,True,3.1915449310842448,60,Unknown,2025-10-24,7.443312686124415,10.63485761720866,OMC
1,,2025-10-29,30.0,2025-10-30,1465,49.9,57.34,True,3.910468647245091,60,Unknown,2025-10-29,9.765716007117176,13.676184654362267,TECH
1,,2025-10-31,70.0,2025-11-03,1467,256.7,276.22,True,9.088061271594183,60,Unknown,2025-10-31,8.177284221727298,17.265345493321483,WST
1,,2025-11-07,100.0,2025-11-10,1472,93.5,100.54,True,1.890172158364889,60,Unknown,2025-11-07,4.322836461471469,6.213008619836358,C
1,,2025-11-14,70.0,2025-11-17,1477,258.72,295.52,True,22.376829535434318,60,Unknown,2025-11-14,6.017291851174966,28.394121386609285,IBM
1,,2025-11-24,30.0,2025-11-25,1483,161.62,172.56,True,11.474466644020275,60,Unknown,2025-11-24,3.958440768612226,15.432907412632503,VLO
1,,2026-01-06,30.0,2026-01-07,1511,144.82,157.18,True,21.303804184600473,60,Unknown,2026-01-06,3.3813509058579605,24.685155090458434,JKHY
1,,2026-01-12,100.0,2026-01-13,1515,1029.89,1084.8,True,26.156061608313095,60,Unknown,2026-01-12,4.817414463596936,30.973476071910035,LLY
1,,2026-01-21,30.0,2026-01-22,1521,97.63,103.45,True,14.866540583299127,60,Unknown,2026-01-21,2.3319814187163335,17.19852200201546,INCY
1,,2026-01-30,100.0,2026-02-02,715,176.66,194.79,True,5.018328674765171,60,Unknown,2026-01-30,1.5621228191013081,6.580451493866479,WSM
1,,2026-01-30,70.0,2026-02-02,1528,38.27,44.31,True,45.062331179851945,60,Unknown,2026-01-30,1.5621228191013081,46.62445399895325,FCX
1,,2026-01-30,30.0,2026-02-02,1528,39.84,44.31,True,45.062331179851945,60,Unknown,2026-01-30,1.5621228191013081,46.62445399895325,FCX
1,,2026-02-03,43.3,2026-02-04,1530,23.09,25.18,True,6.277998214394653,60,Unknown,2026-02-03,2.064321720206097,8.34231993460075,PFE
1,,2026-02-03,30.0,2026-02-04,1530,80.75,93.3,True,41.85397521537371,60,Unknown,2026-02-03,2.064321720206097,43.918296935579804,NEM
1,,2026-02-06,70.0,2026-02-09,1533,84.54,90.76,True,7.490221976075584,60,Unknown,2026-02-06,1.6466007971108088,9.136822773186392,AKAM
1,,2026-02-20,85.0,2026-02-23,1542,457.74,485.0,True,6.827026889682819,60,Unknown,2026-02-20,4.921965518227944,11.748992407910762,VRTX
1,,2026-02-23,72.5,2026-02-24,1543,206.02,216.83,True,6.9134573668110155,60,Unknown,2026-02-23,2.344221528685675,9.25767889549669,WM
1,,2026-02-23,30.0,2026-02-24,980,288.82,334.7,True,13.521715829778614,60,Unknown,2026-02-23,2.344221528685675,15.865937358464288,CPAY
1,,2026-02-24,70.0,2026-02-25,1544,903.14,997.29,True,31.672775419660294,60,Unknown,2026-02-24,2.12750797865906,33.80028339831935,MPWR
1,,2026-02-26,56.7,2026-02-27,983,288.82,334.7,True,11.791849578251924,60,Unknown,2026-02-26,1.1628495427757901,12.954699121027712,CPAY
1,,2026-03-02,70.0,2026-03-03,1548,73.02,78.12,True,21.13763485260771,60,Unknown,2026-03-02,1.0092167814393704,22.14685163404708,HAS
1,,2026-03-02,70.0,2026-03-03,1548,73.02,78.12,True,21.13763485260771,60,Unknown,2026-03-02,1.0092167814393704,22.14685163404708,HAS
1,,2026-03-02,70.0,2026-03-03,1548,73.02,78.12,True,21.13763485260771,60,Unknown,2026-03-02,1.0092167814393704,22.14685163404708,HAS
1,,2026-03-03,100.0,2026-03-04,1549,450.44,478.69,True,29.18803373096687,60,Unknown,2026-03-03,-0.22659098006015954,28.961442750906706,DE
1,,2026-03-03,73.8,2026-03-04,1549,86.42,91.18,True,17.995580251334108,60,Unknown,2026-03-03,-0.22659098006015954,17.76898927127395,TXT
1,,2026-03-03,35.0,2026-03-04,1549,60.25,65.35,True,18.89017741674036,60,Unknown,2026-03-03,-0.22659098006015954,18.663586436680202,IFF
1,,2026-03-03,30.0,2026-03-04,1549,450.44,478.69,True,29.18803373096687,60,Unknown,2026-03-03,-0.22659098006015954,28.961442750906706,DE
1,,2026-03-04,35.0,2026-03-05,1550,454.4,485.0,True,4.084881434960841,60,Unknown,2026-03-04,0.4039238825133573,4.488805317474198,VRTX
