attempt,divergence_missing_reason,divergence_signal_date,edge_rank,fill_date,fill_idx,pattern_stop,pivot,positive_rs_divergence,relative_divergence_pct,rs_divergence_lookback,sector,signal_date,spy_lookback_return_pct,stock_lookback_return_pct,symbol
1,,2022-02-01,80.0,2022-02-02,526,12.79,13.83,True,1.5363194274533587,5,Unknown,2022-02-01,4.253462135987407,5.789781563440766,HPE
1,,2022-02-07,85.0,2022-02-08,530,98.04,104.92,True,5.733035405926678,5,Unknown,2022-02-07,-0.5890219165287314,5.144013489397947,NTRS
1,,2022-02-22,30.0,2022-02-23,540,34.98,37.07,True,2.447624037931162,5,Unknown,2022-02-22,-2.1525250537241525,0.29509898420700953,HRL
1,,2022-05-20,70.0,2022-05-23,602,272.84,289.73,True,5.4853227939391065,5,Unknown,2022-05-20,-3.009597787532081,2.4757250064070258,LLY
1,,2022-09-01,30.0,2022-09-02,673,51.67,55.38,True,7.642628898014536,5,Unknown,2022-09-01,-5.5040265391478655,2.1386023588666703,GILD
1,,2022-12-06,70.0,2022-12-07,739,51.8,55.29,True,0.6505107561573964,5,Unknown,2022-12-06,-0.35424041137185336,0.29627034478554304,AFL
1,,2023-01-13,30.0,2023-01-17,765,162.78,188.65,True,3.7746308397921258,5,Unknown,2023-01-13,2.6850309289907948,6.4596617687829205,MRNA
1,,2023-01-31,75.0,2023-02-01,776,51.5,56.63,True,0.03877886454655144,5,Unknown,2023-01-31,1.5691797183384315,1.607958582884983,PEG
1,,2023-03-03,30.0,2023-03-06,798,183.26,221.62,True,7.263075250756201,5,Unknown,2023-03-03,1.970305969042685,9.233381219798886,ALGN
1,,2023-06-09,30.0,2023-06-12,866,184.12,196.6,True,0.6075485811147141,5,Unknown,2023-06-09,0.4627107031887956,1.0702592843035097,CRM
1,,2023-07-03,30.0,2023-07-05,881,246.86,272.31,True,1.696879911176974,5,Unknown,2023-07-03,2.8624894051154204,4.559369316292394,ACN
1,,2023-07-10,30.0,2023-07-11,885,102.03,105.84,True,1.8720771278240789,5,Unknown,2023-07-10,-0.8166389692388809,1.055438158585198,BKNG
