attempt,divergence_missing_reason,divergence_signal_date,edge_rank,fill_date,fill_idx,pattern_stop,pivot,positive_rs_divergence,relative_divergence_pct,rs_divergence_lookback,sector,signal_date,spy_lookback_return_pct,stock_lookback_return_pct,symbol
1,,2016-10-13,30.0,2016-10-14,577,58.04,62.73,True,12.247981610365654,40,Unknown,2016-10-13,-1.9617720299510144,10.28620958041464,SWKS
1,,2016-10-13,30.0,2016-10-14,577,58.27,62.73,True,12.247981610365654,40,Unknown,2016-10-13,-1.9617720299510144,10.28620958041464,SWKS
1,,2016-11-09,30.0,2016-11-10,596,73.49,81.64,True,6.260149342728116,40,Unknown,2016-11-09,2.028155361194961,8.288304703923078,VRSN
1,,2016-12-22,30.0,2016-12-23,626,45.47,49.68,True,7.898509881503979,40,Unknown,2016-12-22,6.067339467490185,13.965849348994164,EMN
1,,2017-02-16,70.0,2017-02-17,663,73.49,81.64,True,0.8297038891162511,40,Unknown,2017-02-16,4.074804639531182,4.904508528647433,VRSN
1,,2017-02-24,30.0,2017-02-27,541,52.82,56.97,True,14.548189536162637,40,Unknown,2017-02-24,4.627179567186301,19.175369103348938,QRVO
1,,2017-02-24,30.0,2017-02-27,668,248.55,273.99,True,2.175278593830954,40,Unknown,2017-02-24,4.627179567186301,6.802458161017255,ULTA
1,,2017-02-28,30.0,2017-03-01,670,28.9,31.13,True,8.726158710030528,40,Unknown,2017-02-28,5.402281656941943,14.128440366972473,TDC
1,,2017-03-08,30.0,2017-03-09,676,38.34,41.75,True,3.649663812219228,40,Unknown,2017-03-08,4.459928991461326,8.109592803680554,GRMN
1,,2017-05-22,30.0,2017-05-23,728,192.34,209.81,True,9.41623809317389,40,Unknown,2017-05-22,2.420260298861643,11.836498392035534,MLM
1,,2017-07-21,30.0,2017-07-24,770,30.58,33.4,True,6.457370148731756,40,Unknown,2017-07-21,3.106259514400378,9.563629663132133,GT
1,,2017-09-08,30.0,2017-09-11,677,64.7,70.27,True,5.409883577785379,40,Unknown,2017-09-08,0.8837189159061731,6.2936024936915524,QRVO
1,,2017-09-21,30.0,2017-09-22,813,30.14,32.28,True,5.533911079979337,40,Unknown,2017-09-21,1.2923632362836335,6.82627431626297,TJX
1,,2017-09-29,30.0,2017-10-02,819,59.17,62.07,True,21.939286259871203,40,Unknown,2017-09-29,2.2338862296484185,24.173172489519622,PRGO
1,,2017-11-01,30.0,2017-11-02,842,120.78,126.06,True,5.6215343072305135,40,Unknown,2017-11-01,4.8067616303481,10.428295937578614,CB
1,,2017-11-17,70.0,2017-11-20,854,39.67,42.03,True,0.10217935031349157,40,Unknown,2017-11-17,3.3755326551332177,3.477712005446709,SYY
1,,2018-02-02,30.0,2018-02-05,905,74.37,77.64,True,6.271734117565075,40,Unknown,2018-02-02,5.193174195647665,11.46490831321274,STT
1,,2018-02-05,30.0,2018-02-06,777,154.88,165.77,True,11.957486474001255,40,Unknown,2018-02-05,0.7745592788583,12.732045752859555,IDXX
1,,2018-02-23,85.0,2018-02-26,919,30.57,32.87,True,3.7496575985005443,40,Unknown,2018-02-23,2.814416161161426,6.56407375966197,ADM
1,,2018-02-26,70.0,2018-02-27,920,224.22,243.22,True,6.871695204188488,40,Unknown,2018-02-26,3.9577929728529693,10.829488177041458,HUM
1,,2018-04-25,30.0,2018-04-26,693,31.95,34.48,True,7.00002272404594,40,Unknown,2018-04-25,-3.550633562894734,3.449389161151206,MGM
1,,2018-05-23,30.0,2018-05-24,852,189.42,202.26,True,2.0496179569846618,40,Unknown,2018-05-23,4.896427092779598,6.94604504976426,IDXX
1,,2018-05-29,100.0,2018-05-30,984,37.32,41.06,True,3.372419292088824,40,Unknown,2018-05-29,4.485959234896386,7.85837852698521,CTAS
