attempt,divergence_missing_reason,divergence_signal_date,edge_rank,fill_date,fill_idx,pattern_stop,pivot,positive_rs_divergence,relative_divergence_pct,rs_divergence_lookback,sector,signal_date,spy_lookback_return_pct,stock_lookback_return_pct,symbol
1,,2022-02-01,80.0,2022-02-02,526,12.79,13.83,True,11.424065178045772,40,Unknown,2022-02-01,0.24730799112475665,11.67137316917053,HPE
1,,2022-02-01,30.0,2022-02-02,526,67.61,72.56,True,3.5718370306893954,40,Unknown,2022-02-01,0.24730799112475665,3.819145021814152,ES
1,,2022-02-07,85.0,2022-02-08,530,98.04,104.92,True,6.8760303480905005,40,Unknown,2022-02-07,-3.7565630078483903,3.1194673402421103,NTRS
1,,2022-02-22,30.0,2022-02-23,540,34.98,37.07,True,8.888998226084722,40,Unknown,2022-02-22,-8.71867579832365,0.17032242776107154,HRL
1,,2022-02-22,30.0,2022-02-23,540,67.16,70.59,True,18.668958614251384,40,Unknown,2022-02-22,-8.71867579832365,9.950282815927736,LYB
1,,2022-02-24,100.0,2022-02-25,542,84.45,92.04,True,15.151228238476245,40,Unknown,2022-02-24,-10.185156501248837,4.966071737227407,BXP
1,,2022-02-24,70.0,2022-02-25,542,61.83,68.1,True,21.88093896163966,40,Unknown,2022-02-24,-10.185156501248837,11.695782460390824,OMC
1,,2022-03-25,70.0,2022-03-28,563,177.61,191.35,True,6.133767719072658,40,Unknown,2022-03-25,5.300152626454069,11.433920345526726,JBHT
1,,2022-04-27,30.0,2022-04-28,585,178.11,199.17,True,7.913539299294303,40,Unknown,2022-04-27,-2.6544800932530865,5.259059206041217,TGT
1,,2022-05-02,30.0,2022-05-03,588,155.3,172.24,True,15.636159995363375,40,Unknown,2022-05-02,-3.7953506444322493,11.840809350931124,MAR
1,,2022-05-05,30.0,2022-05-06,591,32.06,35.0,True,7.138664290733732,40,Unknown,2022-05-05,-2.8812044613289123,4.257459829404819,WY
1,,2022-05-10,70.0,2022-05-11,594,47.26,52.07,True,25.007246641912673,40,Unknown,2022-05-10,-3.9976226108870527,21.00962403102562,DVN
1,,2022-05-20,70.0,2022-05-23,602,272.84,289.73,True,17.738997063614914,40,Unknown,2022-05-20,-13.50977147943927,4.229225584175644,LLY
1,,2022-05-23,100.0,2022-05-24,603,79.44,87.06,True,22.442676966641685,40,Unknown,2022-05-23,-12.319694505484735,10.122982461156948,PM
1,,2022-06-01,30.0,2022-06-02,609,60.1,63.97,True,11.828391442187346,40,Unknown,2022-06-01,-10.334941369198592,1.4934500729887557,L
1,,2022-06-02,30.0,2022-06-03,610,79.44,87.06,True,18.48705933289313,40,Unknown,2022-06-02,-7.458494361772983,11.028564971120147,PM
1,,2022-09-01,30.0,2022-09-02,673,51.67,55.38,True,1.6452815360046946,40,Unknown,2022-09-01,1.9100911206025195,3.555372656607214,GILD
1,,2022-11-10,70.0,2022-11-11,599,430.01,454.45,True,5.943921602234403,40,Unknown,2022-11-10,1.58703718175901,7.530958783993413,ELV
1,,2022-11-17,70.0,2022-11-18,727,120.67,129.22,True,14.11407281265744,40,Unknown,2022-11-17,5.349794700824706,19.463867513482146,DGX
1,,2022-11-21,56.0,2022-11-22,729,121.4,129.22,True,11.243899236180077,40,Unknown,2022-11-21,8.311600896425176,19.555500132605253,DGX
1,,2022-12-06,70.0,2022-12-07,739,51.8,55.29,True,13.852913337054652,40,Unknown,2022-12-06,9.391143362249244,23.244056699303894,AFL
1,,2022-12-15,100.0,2022-12-16,746,79.52,84.67,True,6.567675583308419,40,Unknown,2022-12-15,5.734024209165001,12.30169979247342,AEP
1,,2022-12-21,70.0,2022-12-22,750,77.97,85.19,True,14.228342058510668,40,Unknown,2022-12-21,0.8010710425469192,15.029413101057587,PM
