symbol,sector,entry_date,entry_idx,entry_price,shares,stop,initial_stop,pivot,edge_rank,pattern_stop,attempt,diagnostic_exit_idx,model_exit_idx,entry_day_stop,signal_date,entry_adv_dollars,highest_close,exit_date,exit_price,exit_reason,net_return_pct
CAT,Unknown,2016-09-29,566,69.3536,52,63.8053,63.8053,62.59,30.0,58.34,2,,,False,2016-09-28,285954562.07,70.2399,2016-12-23,75.9038,timeout,9.44
DOV,Unknown,2016-12-02,611,52.3526,70,48.1644,48.1644,49.88,30.0,48.0,1,,629.0,False,2016-12-01,111035977.57,51.6889,2016-12-29,52.4285,model_decay,0.15
APA,Unknown,2016-12-06,613,51.1338,7,47.0431,47.0431,50.13,85.0,45.19,1,,629.0,False,2016-12-05,172014902.47,51.6509,2016-12-29,50.0439,model_decay,-2.13
AXP,Unknown,2016-11-10,596,60.7041,59,56.96,56.96,59.5,30.0,56.96,1,,630.0,False,2016-11-09,334095302.52,61.4054,2016-12-30,64.7126,model_decay,6.6
MAR,Unknown,2016-11-15,599,70.6625,57,65.0095,65.0095,64.84,33.3,60.42,1,,630.0,False,2016-11-14,225526655.39,71.2429,2016-12-30,76.7547,model_decay,8.62
RF,Unknown,2016-11-16,600,9.2627,917,8.5216,8.5216,7.06,70.0,6.56,1,,630.0,False,2016-11-15,190192766.67,9.0293,2016-12-30,10.0037,model_decay,8.0
KEY,Unknown,2016-11-16,600,11.0876,287,10.2006,10.2006,8.4,30.0,7.9,1,,630.0,False,2016-11-15,200991979.18,11.1164,2016-12-30,12.12,model_decay,9.31
VLO,Unknown,2016-12-08,615,46.7684,78,43.0269,43.0269,37.76,30.0,35.89,2,,633.0,False,2016-12-07,265238445.07,47.0451,2017-01-05,47.0117,model_decay,0.52
AXP,Unknown,2017-01-05,633,66.9149,55,61.5618,61.5618,59.5,30.0,56.96,2,,651.0,False,2017-01-04,245899859.07,66.25,2017-02-01,67.5281,model_decay,0.92
DOV,Unknown,2017-01-12,638,54.9956,67,50.596,50.596,49.88,30.0,48.0,2,,651.0,False,2017-01-11,64598332.31,54.4543,2017-02-01,54.3582,model_decay,-1.16
EMN,Unknown,2017-01-27,648,55.6174,66,51.168,51.168,49.68,30.0,45.47,1,,651.0,False,2017-01-26,74474584.88,56.367,2017-02-01,56.3832,model_decay,1.38
HAS,Unknown,2017-02-07,655,68.6853,53,63.1905,63.1905,60.89,30.0,58.81,1,,674.0,False,2017-02-06,127302648.27,69.1262,2017-03-07,70.3731,model_decay,2.46
RF,Unknown,2017-02-10,658,10.5731,815,9.7272,9.7272,7.06,70.0,6.56,2,,,False,2017-02-09,161891282.36,10.5485,2017-03-22,9.7175,stop,-8.09
NTAP,Unknown,2017-02-17,663,31.8726,116,29.3228,29.3228,29.32,30.0,27.58,1,,685.0,False,2017-02-16,89452661.26,31.7381,2017-03-22,32.3378,model_decay,1.46
HAS,Unknown,2017-03-24,687,72.8598,50,67.031,67.031,60.89,30.0,58.81,2,,695.0,False,2017-03-23,78163870.62,72.7579,2017-04-05,71.2601,model_decay,-2.2
QRVO,Unknown,2017-03-28,562,68.1781,53,62.7239,62.7239,56.97,30.0,52.82,1,,585.0,False,2017-03-27,89382427.6,68.25,2017-05-01,68.1917,model_decay,0.02
VRTX,Unknown,2017-04-05,695,112.4623,32,103.4654,103.4654,95.0,30.0,88.9,1,,717.0,False,2017-04-04,227207335.75,114.11,2017-05-08,114.4454,model_decay,1.76
ADI,Unknown,2017-06-01,734,72.8333,51,67.0066,67.0066,67.52,30.0,62.95,1,,737.0,False,2017-05-31,274306455.74,69.3283,2017-06-05,66.9396,stop,-8.09
ULTA,Unknown,2017-03-13,678,286.7565,12,263.816,263.816,273.99,30.0,248.55,1,,,False,2017-03-10,239163427.55,286.91,2017-06-07,307.6221,timeout,7.28
VRSN,Unknown,2017-03-16,681,85.825,100,78.959,78.959,81.64,70.0,73.49,1,,,False,2017-03-15,90156056.89,86.1333,2017-06-12,90.3771,timeout,5.3
EW,Unknown,2017-04-27,710,36.323,101,33.4171,33.4171,32.16,30.0,30.81,1,,742.0,False,2017-04-26,177359292.86,36.5567,2017-06-13,38.1618,model_decay,5.06
REGN,Unknown,2017-05-03,714,399.1056,9,367.1772,367.1772,393.43,30.0,358.99,1,,746.0,False,2017-05-02,330738292.28,403.6957,2017-06-19,458.7083,model_decay,14.93
REGN,Unknown,2017-06-21,748,492.9351,17,453.5003,453.5003,393.43,70.0,358.99,2,,757.0,False,2017-06-20,441319566.54,517.7438,2017-07-05,485.5793,model_decay,-1.49
EW,Unknown,2017-06-22,749,39.6063,94,36.4378,36.4378,32.16,30.0,30.81,2,,764.0,False,2017-06-21,126820431.99,39.51,2017-07-14,38.7013,model_decay,-2.29
WMB,Unknown,2017-07-28,774,19.8741,440,18.2841,18.2841,18.47,70.0,17.2,1,,779.0,False,2017-07-27,100847435.43,19.8978,2017-08-04,19.3435,model_decay,-2.67
VRTX,Unknown,2017-06-01,734,124.124,29,114.1941,114.1941,95.0,30.0,88.9,2,,,False,2017-05-31,188108361.85,127.16,2017-08-25,156.7231,timeout,26.26
CHTR,Unknown,2017-08-01,729,393.2328,9,361.7742,361.7742,355.0,30.0,329.04,1,,748.0,False,2017-07-31,553659981.55,387.42,2017-08-28,390.4891,model_decay,-0.7
DLR,Unknown,2017-09-12,805,92.6867,40,85.2718,85.2718,86.96,30.0,81.39,1,,809.0,False,2017-09-11,87009819.68,91.7703,2017-09-18,87.1584,model_decay,-5.96
QRVO,Unknown,2017-09-18,682,75.5755,49,69.5295,69.5295,70.27,30.0,64.7,1,,685.0,False,2017-09-15,63299071.95,74.35,2017-09-21,70.1398,model_decay,-7.19
TROW,Unknown,2017-06-28,753,53.0433,70,48.7998,48.7998,51.07,30.0,47.04,1,,,False,2017-06-27,79837355.54,53.3314,2017-09-22,61.494,timeout,15.93
PRGO,Unknown,2017-09-13,806,68.8243,54,63.3183,63.3183,62.07,30.0,59.17,1,,818.0,False,2017-09-12,96921496.43,69.2064,2017-09-29,64.6011,model_decay,-6.14
SO,Unknown,2017-11-03,843,37.2233,234,34.2454,34.2454,34.66,70.0,33.4,1,,845.0,False,2017-11-02,144985457.68,36.7308,2017-11-07,36.1903,model_decay,-2.78
AMAT,Unknown,2017-10-10,825,48.2893,77,44.4262,44.4262,44.13,30.0,41.45,1,,848.0,False,2017-10-09,526071680.94,47.8228,2017-11-10,50.5548,model_decay,4.69
AMAT,Unknown,2017-11-14,850,51.7302,71,47.5918,47.5918,44.13,30.0,41.45,2,,852.0,False,2017-11-13,452692235.99,51.3056,2017-11-16,51.1998,model_decay,-1.03
AMAT,Unknown,2017-11-17,853,55.0344,67,50.6316,50.6316,44.13,30.0,41.45,3,,861.0,False,2017-11-16,476227116.54,51.3693,2017-11-29,50.581,stop,-8.09
QRVO,Unknown,2017-11-07,718,77.6576,47,71.445,71.445,70.27,30.0,64.7,2,,,False,2017-11-06,102668125.2,78.46,2017-12-05,71.3736,stop,-8.09
JEF,Unknown,2017-11-30,861,18.7512,461,17.48,17.48,18.23,70.0,17.48,1,,871.0,False,2017-11-29,26488239.97,18.39,2017-12-14,17.9727,model_decay,-4.15
SYY,Unknown,2017-11-30,861,46.2983,186,42.5944,42.5944,42.03,70.0,39.67,1,,882.0,False,2017-11-29,110754040.76,46.0366,2018-01-02,48.3487,model_decay,4.43
JEF,Unknown,2018-01-11,889,19.575,442,18.009,18.009,18.23,70.0,17.48,2,,901.0,False,2018-01-10,40370921.04,19.6326,2018-01-30,18.9611,model_decay,-3.14
ESRX,Unknown,2017-12-26,877,74.8047,49,68.8204,68.8204,62.9,30.0,60.63,1,,901.0,False,2017-12-22,341992645.71,74.99,2018-01-31,79.92,model_decay,6.84
PRU,Unknown,2018-01-12,890,82.5084,123,75.9078,75.9078,75.1,100.0,71.19,1,,902.0,False,2018-01-11,135896624.15,82.3464,2018-01-31,80.6204,model_decay,-2.29
STT,Unknown,2018-01-25,898,87.2344,42,80.2557,80.2557,77.64,30.0,74.37,1,,908.0,False,2018-01-24,128533987.35,85.2617,2018-02-05,80.1754,stop,-8.09
IDXX,Unknown,2018-01-31,773,186.8467,19,171.8989,171.8989,165.77,30.0,154.88,1,,813.0,False,2018-01-30,86212807.75,187.04,2018-02-08,171.727,stop,-8.09
TRIP,Unknown,2018-02-09,909,34.6898,123,31.9146,31.9146,33.94,35.0,30.31,1,,924.0,False,2018-02-08,117232981.04,34.0681,2018-03-05,35.1268,model_decay,1.26
TRIP,Unknown,2018-03-15,932,39.4076,109,36.255,36.255,33.94,35.0,30.31,2,,936.0,False,2018-03-14,137996725.06,38.8969,2018-03-21,37.1612,model_decay,-5.7
BKNG,Unknown,2018-03-01,922,79.7713,126,73.3896,73.3896,77.75,100.0,70.5,1,,944.0,False,2018-02-28,1091841040.49,79.4472,2018-04-03,80.2141,model_decay,0.56
MGM,Unknown,2018-04-24,691,35.0665,105,32.2612,32.2612,34.48,30.0,31.95,1,,,False,2018-04-23,288530752.12,34.147,2018-04-26,32.0001,stop,-8.74
ADM,Unknown,2018-03-13,930,34.9948,290,32.1952,32.1952,32.87,85.0,30.57,1,,965.0,False,2018-03-12,135138244.37,34.7009,2018-05-02,35.395,model_decay,1.14
BKNG,Unknown,2018-05-01,964,85.0952,95,78.2876,78.2876,77.75,100.0,70.5,2,,972.0,False,2018-04-30,690528484.02,85.3623,2018-05-11,81.87,model_decay,-3.79
CTAS,Unknown,2018-05-10,971,41.425,240,38.111,38.111,41.06,100.0,37.32,1,,1003.0,False,2018-05-09,65229125.43,41.8948,2018-06-26,42.7706,model_decay,3.25
HUM,Unknown,2018-04-03,944,261.593,32,240.6656,240.6656,243.22,70.0,224.22,1,,,False,2018-04-02,292252266.36,262.6334,2018-06-27,275.1238,timeout,5.17
IDXX,Unknown,2018-06-14,866,224.4242,16,206.4703,206.4703,202.26,30.0,189.42,1,,875.0,False,2018-06-13,107412350.45,226.08,2018-06-27,218.0917,model_decay,-2.82
CMG,Unknown,2018-04-27,962,8.414,437,7.7409,7.7409,6.89,30.0,6.15,1,,1006.0,False,2018-04-26,392730051.3,8.547,2018-06-29,8.6513,model_decay,2.82
SRE,Unknown,2018-06-26,1003,44.5581,82,40.9935,40.9935,41.89,30.0,39.57,1,,,False,2018-06-25,283515105.38,44.5367,2018-09-20,44.8093,timeout,0.56
