date,equity,cash,positions,gross_exposure_pct,portfolio_return,spy_return,excess_return,exposure_matched_spy_return,exposure_matched_excess_return
2016-07-06,100016.82,96366.29,1,3.6499,0.00016821,0.0,0.00016821,0.0,0.00016821
2016-07-07,100020.39,96366.29,1,3.6534,3.569e-05,-0.00061985,0.00065555,-2.262e-05,5.832e-05
2016-07-08,100146.87,96366.29,1,3.775,0.00126454,0.01489071,-0.01362617,0.00054401,0.00072053
2016-07-11,100169.38,100169.38,0,0.0,0.00022476,0.00352659,-0.00330183,0.00013313,9.163e-05
2016-07-12,100169.38,100169.38,0,0.0,0.0,0.00726385,-0.00726385,0.0,0.0
2016-07-13,100169.38,100169.38,0,0.0,0.0,-0.00013982,0.00013982,-0.0,0.0
2016-07-14,100169.38,100169.38,0,0.0,0.0,0.00558306,-0.00558306,0.0,0.0
2016-07-15,100169.38,100169.38,0,0.0,0.0,-0.00134116,0.00134116,-0.0,0.0
2016-07-18,100169.38,100169.38,0,0.0,0.0,0.00268647,-0.00268647,0.0,0.0
2016-07-19,100169.38,100169.38,0,0.0,0.0,-0.00101605,0.00101605,-0.0,0.0
2016-07-20,100176.73,96529.16,1,3.6411,7.341e-05,0.00416337,-0.00408997,0.0,7.341e-05
2016-07-21,100191.38,96529.16,1,3.6552,0.00014617,-0.00377731,0.00392348,-0.00013754,0.00028371
2016-07-22,100177.2,100177.2,0,0.0,-0.00014147,0.00448481,-0.00462628,0.00016393,-0.0003054
2016-07-25,100177.2,100177.2,0,0.0,0.0,-0.00271605,0.00271605,-0.0,0.0
2016-07-26,100177.2,100177.2,0,0.0,0.0,0.00046168,-0.00046168,0.0,0.0
2016-07-27,100177.2,100177.2,0,0.0,0.0,-0.00106104,0.00106104,-0.0,0.0
2016-07-28,100177.2,100177.2,0,0.0,0.0,0.00115488,-0.00115488,0.0,0.0
2016-07-29,100177.2,100177.2,0,0.0,0.0,0.00161443,-0.00161443,0.0,0.0
2016-08-01,100138.49,96584.9,1,3.5487,-0.00038642,-0.00082889,0.00044247,-0.0,-0.00038642
