symbol,sector,entry_date,entry_idx,entry_price,shares,stop,initial_stop,pivot,edge_rank,pattern_stop,attempt,diagnostic_exit_idx,model_exit_idx,entry_day_stop,signal_date,entry_adv_dollars,highest_close,exit_date,exit_price,exit_reason,net_return_pct
SYY,Unknown,2018-01-09,887,49.4897,159,45.5306,45.5306,42.03,70.0,39.67,3,,901.0,False,2018-01-08,119318951.81,49.2397,2018-01-30,50.6972,model_decay,2.44
ESRX,Unknown,2018-01-24,896,81.5615,103,75.0366,75.0366,62.76,70.0,59.47,1,,901.0,False,2018-01-23,258948556.27,80.96,2018-01-30,74.9616,stop,-8.09
APA,Unknown,2018-01-24,897,38.2658,94,35.2046,35.2046,37.06,30.0,31.87,1,,901.0,False,2018-01-23,131658789.28,38.4273,2018-01-30,36.538,model_decay,-4.52
STT,Unknown,2018-01-25,898,87.2344,41,80.2557,80.2557,77.64,30.0,74.37,1,,905.0,False,2018-01-24,128533987.35,85.2617,2018-02-05,82.2196,model_decay,-5.75
AES,Unknown,2018-01-29,900,8.4329,334,7.7583,7.7583,7.91,30.0,7.57,2,,905.0,False,2018-01-26,78953445.59,8.5183,2018-02-05,8.0961,model_decay,-3.99
IDXX,Unknown,2018-01-18,764,178.8787,20,164.5684,164.5684,165.77,30.0,154.88,1,,777.0,False,2018-01-17,70360034.8,179.0,2018-02-06,177.1227,model_decay,-0.98
TRIP,Unknown,2018-02-07,907,36.0606,115,33.1758,33.1758,33.94,35.0,30.31,1,,910.0,False,2018-02-06,105906153.65,36.5048,2018-02-09,33.1426,stop,-8.09
TRIP,Unknown,2018-02-15,913,40.9476,101,37.6718,37.6718,33.94,35.0,30.31,2,,918.0,False,2018-02-14,125499337.14,37.7053,2018-02-16,37.6341,stop,-8.09
ADM,Unknown,2018-02-20,915,33.5972,290,30.9094,30.9094,32.87,85.0,30.57,1,,917.0,False,2018-02-16,138258315.63,33.391,2018-02-22,33.1696,model_decay,-1.27
STT,Unknown,2018-02-16,914,79.7077,44,74.37,74.37,77.64,30.0,74.37,2,,918.0,False,2018-02-15,158528127.06,80.795,2018-02-23,79.6797,model_decay,-0.04
CHTR,Unknown,2018-02-20,868,365.345,22,336.1174,336.1174,361.28,70.0,328.5,1,,874.0,False,2018-02-16,637675886.3,358.77,2018-02-28,352.5871,model_decay,-3.49
ESRX,Unknown,2018-02-21,915,76.126,58,70.036,70.036,62.76,70.0,59.47,2,,921.0,False,2018-02-20,352860953.44,75.83,2018-03-01,75.1847,model_decay,-1.24
IDXX,Unknown,2018-02-16,785,181.3111,19,166.8062,166.8062,165.77,30.0,154.88,2,,794.0,False,2018-02-15,126868895.35,182.48,2018-03-02,181.1587,model_decay,-0.08
STT,Unknown,2018-02-27,920,82.9644,42,76.3272,76.3272,77.64,30.0,74.37,3,,923.0,False,2018-02-26,136376023.2,82.8197,2018-03-02,80.2278,model_decay,-3.3
HUM,Unknown,2018-02-28,921,257.3236,32,236.7377,236.7377,243.22,70.0,224.22,1,,923.0,False,2018-02-27,282505037.38,252.2592,2018-03-02,249.0587,model_decay,-3.21
ESRX,Unknown,2018-03-12,928,80.6906,2,74.2354,74.2354,62.76,70.0,59.47,3,,929.0,False,2018-03-09,491407226.32,78.25,2018-03-13,78.4415,model_decay,-2.79
ADM,Unknown,2018-03-06,925,33.974,284,31.2561,31.2561,32.87,85.0,30.57,2,,932.0,False,2018-03-05,140462598.08,33.8224,2018-03-15,34.2823,model_decay,0.91
BKNG,Unknown,2018-03-07,926,80.9628,119,74.4858,74.4858,77.75,100.0,70.5,1,,935.0,False,2018-03-06,1184083531.39,83.1509,2018-03-20,83.7142,model_decay,3.4
TRIP,Unknown,2018-03-07,926,37.2534,110,34.2731,34.2731,33.94,35.0,30.31,3,,935.0,False,2018-03-06,178114163.56,37.8654,2018-03-20,37.8186,model_decay,1.52
HUM,Unknown,2018-03-08,927,249.9382,23,229.9431,229.9431,243.22,70.0,224.22,2,,938.0,False,2018-03-07,253629946.85,250.1247,2018-03-23,246.1476,model_decay,-1.52
ADM,Unknown,2018-03-27,940,33.7385,287,31.0394,31.0394,32.87,85.0,30.57,3,,944.0,False,2018-03-26,139300815.28,33.6263,2018-04-03,33.2793,model_decay,-1.36
ESRX,Unknown,2018-04-05,945,70.3503,117,64.7223,64.7223,62.76,70.0,59.17,3,,947.0,False,2018-04-04,585377033.74,69.18,2018-04-09,68.1618,model_decay,-3.11
HUM,Unknown,2018-04-04,945,261.0812,31,240.1947,240.1947,243.22,70.0,224.22,3,,951.0,False,2018-04-03,301233154.91,266.836,2018-04-12,263.4204,model_decay,0.9
BKNG,Unknown,2018-04-11,950,81.0663,119,74.581,74.581,77.75,100.0,70.5,2,,958.0,False,2018-04-10,797465703.31,81.4949,2018-04-23,83.4657,model_decay,2.96
MGM,Unknown,2018-04-18,687,34.951,101,32.1549,32.1549,34.48,30.0,31.95,1,,,False,2018-04-17,289964999.63,35.0026,2018-04-26,32.0001,stop,-8.44
BKNG,Unknown,2018-04-30,963,84.0465,115,77.3227,77.3227,77.75,100.0,70.5,3,,972.0,False,2018-04-27,677641477.29,85.3079,2018-05-11,81.87,model_decay,-2.59
IDXX,Unknown,2018-05-11,843,209.8096,16,193.0248,193.0248,202.26,30.0,189.42,1,,846.0,False,2018-05-10,87118799.85,211.38,2018-05-16,205.794,model_decay,-1.91
CTAS,Unknown,2018-05-10,971,41.425,232,38.111,38.111,41.06,100.0,37.32,1,,980.0,False,2018-05-09,65229125.43,41.8948,2018-05-23,41.4734,model_decay,0.12
CMG,Unknown,2018-04-27,962,8.414,418,7.7409,7.7409,6.89,30.0,6.15,1,,983.0,False,2018-04-26,392730051.3,8.547,2018-05-29,8.5696,model_decay,1.85
CTAS,Unknown,2018-06-05,988,43.1789,223,39.7246,39.7246,41.06,100.0,37.32,2,,997.0,False,2018-06-04,68551325.01,43.7068,2018-06-18,43.8471,model_decay,1.55
IDXX,Unknown,2018-06-05,859,220.18,15,202.5656,202.5656,202.26,30.0,189.42,2,,872.0,False,2018-06-04,110754355.45,217.45,2018-06-22,222.2575,model_decay,0.94
VRSK,Unknown,2018-06-07,990,104.296,33,99.0,99.0,101.35,30.0,99.0,1,,1001.0,False,2018-06-06,81609671.35,103.7355,2018-06-22,102.6629,model_decay,-1.57
