symbol,sector,entry_date,entry_idx,entry_price,shares,stop,initial_stop,pivot,edge_rank,pattern_stop,attempt,diagnostic_exit_idx,model_exit_idx,entry_day_stop,signal_date,entry_adv_dollars,highest_close,exit_date,exit_price,exit_reason,net_return_pct
MAR,Unknown,2017-02-02,652,77.7559,51,71.5354,71.5354,64.84,33.3,60.42,3,,655,False,2017-02-01,177235185.17,77.7703,2017-02-07,78.6671,model_decay,1.17
AXP,Unknown,2017-02-02,652,67.1175,54,61.7481,61.7481,59.5,30.0,56.96,3,,655,False,2017-02-01,343502980.23,67.2967,2017-02-07,68.5913,model_decay,2.2
DOV,Unknown,2017-02-02,652,54.1819,67,49.8474,49.8474,49.88,30.0,48.0,3,,655,False,2017-02-01,94533515.38,54.0583,2017-02-07,54.3513,model_decay,0.31
EMN,Unknown,2017-02-02,652,56.5541,32,52.0298,52.0298,49.68,30.0,45.47,2,,655,False,2017-02-01,89209143.36,56.309,2017-02-07,56.5063,model_decay,-0.08
TXT,Unknown,2017-03-02,671,48.8819,174,45.99,45.99,48.77,70.0,45.99,1,,674,False,2017-03-01,82287318.67,48.2208,2017-03-07,47.1466,model_decay,-3.55
VRSN,Unknown,2017-03-02,671,82.6697,103,76.0561,76.0561,81.64,70.0,73.49,1,,674,False,2017-03-01,99640418.98,82.3704,2017-03-07,82.5832,model_decay,-0.1
EMN,Unknown,2017-03-02,671,59.0812,61,54.3547,54.3547,49.68,30.0,45.47,3,,674,False,2017-03-01,55704090.52,57.8252,2017-03-07,57.6006,model_decay,-2.51
HAS,Unknown,2017-03-02,671,71.308,51,65.6034,65.6034,60.89,30.0,58.81,1,,674,False,2017-03-01,153755467.53,70.9821,2017-03-07,70.3731,model_decay,-1.31
IVZ,Unknown,2017-03-02,671,21.2694,171,19.5679,19.5679,20.63,30.0,19.53,1,,674,False,2017-03-01,68713827.5,21.1828,2017-03-07,21.0113,model_decay,-1.21
NTAP,Unknown,2017-03-02,671,34.1109,66,31.382,31.382,29.32,30.0,27.58,1,,674,False,2017-03-01,104472803.3,33.3894,2017-03-07,33.4902,model_decay,-1.82
VRSN,Unknown,2017-04-04,694,86.3477,98,79.4398,79.4398,81.64,70.0,73.49,2,,697,False,2017-04-03,66526604.27,85.9954,2017-04-07,85.8504,model_decay,-0.58
HAS,Unknown,2017-04-04,694,72.2916,50,66.5083,66.5083,60.89,30.0,58.81,2,,697,False,2017-04-03,73959449.25,71.215,2017-04-07,70.3004,model_decay,-2.75
NTAP,Unknown,2017-04-04,694,32.7584,111,30.1378,30.1378,29.32,30.0,27.58,2,,697,False,2017-04-03,99044235.87,32.544,2017-04-07,32.4877,model_decay,-0.83
QRVO,Unknown,2017-04-04,567,67.6476,53,62.2358,62.2358,56.97,30.0,52.82,2,,570,False,2017-04-03,88822636.0,68.32,2017-04-07,69.2906,model_decay,2.43
EW,Unknown,2017-05-02,713,36.6766,99,33.7425,33.7425,32.16,30.0,30.81,1,,716,False,2017-05-01,194469526.2,36.7033,2017-05-05,36.8298,model_decay,0.42
IVZ,Unknown,2017-05-02,713,21.4266,170,19.7125,19.7125,20.63,30.0,19.53,2,,716,False,2017-05-01,59553996.07,21.3333,2017-05-05,21.2205,model_decay,-0.96
NTAP,Unknown,2017-05-02,713,31.925,114,29.371,29.371,29.32,30.0,27.58,3,,716,False,2017-05-01,85568074.75,31.8534,2017-05-05,31.5837,model_decay,-1.07
QRVO,Unknown,2017-05-02,586,68.5985,53,63.1106,63.1106,56.97,30.0,52.82,3,,589,False,2017-05-01,103548318.5,68.34,2017-05-05,67.2027,model_decay,-2.03
VRTX,Unknown,2017-05-02,713,120.9408,30,111.2656,111.2656,95.0,30.0,88.9,1,,716,False,2017-05-01,226754359.75,118.47,2017-05-05,116.4235,model_decay,-3.74
REGN,Unknown,2017-06-02,735,463.3398,18,426.2726,426.2726,393.43,70.0,358.99,1,,738,False,2017-06-01,406831851.43,476.4944,2017-06-07,474.6011,model_decay,2.43
ADI,Unknown,2017-06-02,735,68.8911,52,63.3798,63.3798,67.52,30.0,62.95,1,,738,False,2017-06-01,303721852.23,68.232,2017-06-07,67.9049,model_decay,-1.43
EW,Unknown,2017-06-02,735,39.2659,92,36.1247,36.1247,32.16,30.0,30.81,2,,738,False,2017-06-01,138317532.68,39.1867,2017-06-07,39.1275,model_decay,-0.35
MLM,Unknown,2017-06-02,735,213.6991,17,196.6032,196.6032,209.81,30.0,192.34,1,,738,False,2017-06-01,116406853.95,212.0628,2017-06-07,211.2522,model_decay,-1.15
VRTX,Unknown,2017-06-02,735,128.5684,28,118.283,118.283,95.0,30.0,88.9,2,,738,False,2017-06-01,201511249.0,129.9,2017-06-07,128.1417,model_decay,-0.33
REGN,Unknown,2017-07-05,757,486.5515,17,447.6273,447.6273,393.43,70.0,358.99,2,,760,False,2017-07-03,552368363.62,492.9287,2017-07-10,493.0402,model_decay,1.33
WMB,Unknown,2017-07-05,757,19.1394,443,17.6083,17.6083,18.47,70.0,17.2,1,,760,False,2017-07-03,117570720.65,18.8777,2017-07-10,18.8837,model_decay,-1.34
EW,Unknown,2017-07-05,757,39.3293,92,36.1829,36.1829,32.16,30.0,30.81,3,,760,False,2017-07-03,126705559.25,39.86,2017-07-10,39.2874,model_decay,-0.11
TROW,Unknown,2017-07-05,757,53.4914,68,49.2121,49.2121,51.07,30.0,47.04,1,,760,False,2017-07-03,76043753.18,53.5233,2017-07-10,53.981,model_decay,0.92
REGN,Unknown,2017-08-02,777,467.3904,18,429.9992,429.9992,393.43,70.0,358.99,3,,780,False,2017-08-01,366432952.41,472.9141,2017-08-07,464.4056,model_decay,-0.64
WMB,Unknown,2017-08-02,777,19.6126,433,18.0436,18.0436,18.47,70.0,17.2,2,,780,False,2017-08-01,92634873.49,19.6801,2017-08-07,19.1944,model_decay,-2.13
CHTR,Unknown,2017-08-02,730,386.7764,9,355.8343,355.8343,355.0,30.0,329.04,1,,733,False,2017-08-01,584666366.6,385.54,2017-08-07,384.2653,model_decay,-0.65
TROW,Unknown,2017-08-02,777,59.3962,61,54.6445,54.6445,51.07,30.0,47.04,2,,780,False,2017-08-01,106367062.59,58.7115,2017-08-07,58.8445,model_decay,-0.93
WMB,Unknown,2017-09-05,800,18.7845,450,17.2817,17.2817,18.47,70.0,17.2,3,,803,False,2017-09-01,72685118.62,18.7533,2017-09-08,18.6469,model_decay,-0.73
CHTR,Unknown,2017-09-05,753,392.6523,9,361.2401,361.2401,355.0,30.0,329.04,2,,756,False,2017-09-01,644365386.3,393.32,2017-09-08,394.2354,model_decay,0.4
QRVO,Unknown,2017-09-05,673,73.0029,49,67.1627,67.1627,70.27,30.0,64.7,1,,676,False,2017-09-01,72897739.65,73.38,2017-09-08,73.2167,model_decay,0.29
AMAT,Unknown,2017-10-03,820,47.5248,76,43.7228,43.7228,44.13,30.0,41.45,1,,823,False,2017-10-02,511980143.67,47.1408,2017-10-06,46.5122,model_decay,-2.13
CHTR,Unknown,2017-10-03,773,364.3039,9,335.1596,335.1596,355.0,30.0,329.04,3,,776,False,2017-10-02,812707931.55,369.51,2017-10-06,370.0496,model_decay,1.58
DLR,Unknown,2017-10-03,820,87.7854,41,81.39,81.39,86.96,30.0,81.39,1,,823,False,2017-10-02,202965295.72,86.3414,2017-10-06,87.4397,model_decay,-0.39
PRGO,Unknown,2017-10-03,820,67.47,53,62.0724,62.0724,62.07,30.0,59.17,1,,823,False,2017-10-02,104962421.61,67.0605,2017-10-06,67.7469,model_decay,0.41
QRVO,Unknown,2017-10-03,693,71.5915,50,65.8642,65.8642,70.27,30.0,64.7,2,,696,False,2017-10-02,78731537.65,71.39,2017-10-06,71.5684,model_decay,-0.03
TJX,Unknown,2017-10-03,820,32.5898,111,30.14,30.14,32.28,30.0,30.14,1,,823,False,2017-10-02,212094886.16,32.6945,2017-10-06,32.5202,model_decay,-0.21
SO,Unknown,2017-11-02,842,36.7255,230,33.7874,33.7874,34.66,70.0,33.4,1,,845,False,2017-11-01,139720886.26,37.2981,2017-11-07,36.1903,model_decay,-1.46
AMAT,Unknown,2017-11-02,842,50.7198,71,46.6622,46.6622,44.13,30.0,41.45,2,,845,False,2017-11-01,473813076.27,51.1601,2017-11-07,51.218,model_decay,0.98
CB,Unknown,2017-11-02,842,130.7686,27,120.78,120.78,126.06,30.0,120.78,1,,845,False,2017-11-01,180440179.53,128.6215,2017-11-07,128.975,model_decay,-1.37
PRGO,Unknown,2017-11-02,842,63.4073,57,59.17,59.17,62.07,30.0,59.17,2,,845,False,2017-11-01,79468412.01,63.1885,2017-11-07,64.7021,model_decay,2.04
QRVO,Unknown,2017-11-02,715,71.8017,50,66.0576,66.0576,70.27,30.0,64.7,3,,718,False,2017-11-01,76552216.1,74.3,2017-11-07,77.5024,model_decay,7.94
JEF,Unknown,2017-12-04,863,18.7862,451,17.48,17.48,18.23,70.0,17.48,1,,866,False,2017-12-01,29113751.47,18.4459,2017-12-07,18.1551,model_decay,-3.36
SO,Unknown,2017-12-04,863,36.4241,232,33.5102,33.5102,34.66,70.0,33.4,2,,866,False,2017-12-01,147661000.62,35.651,2017-12-07,36.1956,model_decay,-0.63
SYY,Unknown,2017-12-04,863,46.37,182,42.6604,42.6604,42.03,70.0,39.67,1,,866,False,2017-12-01,115394028.11,47.4721,2017-12-07,47.4804,model_decay,2.39
AMAT,Unknown,2017-12-04,863,47.4689,76,43.6714,43.6714,44.13,30.0,41.45,3,,866,False,2017-12-01,579734937.87,45.3356,2017-12-07,47.0374,model_decay,-0.91
CB,Unknown,2017-12-04,863,132.304,6,121.7197,121.7197,126.06,30.0,120.78,2,,866,False,2017-12-01,161610729.58,129.9658,2017-12-07,129.6723,model_decay,-1.99
PRGO,Unknown,2017-12-04,863,68.568,1,63.0826,63.0826,62.07,30.0,59.17,3,,866,False,2017-12-01,91837832.24,67.222,2017-12-07,64.2289,model_decay,-6.33
PRU,Unknown,2018-01-03,883,76.5448,130,71.19,71.19,75.1,100.0,71.19,1,,886,False,2018-01-02,120686630.26,76.6209,2018-01-08,78.0621,model_decay,1.98
JEF,Unknown,2018-01-03,883,18.7814,450,17.48,17.48,18.23,70.0,17.48,2,,886,False,2018-01-02,41843812.56,18.7275,2018-01-08,18.8279,model_decay,0.25
SYY,Unknown,2018-01-03,883,48.5333,174,44.6506,44.6506,42.03,70.0,39.67,2,,886,False,2018-01-02,126540081.35,48.3493,2018-01-08,49.2786,model_decay,1.54
ESRX,Unknown,2018-01-03,882,75.2352,40,69.2163,69.2163,62.9,30.0,60.63,1,,885,False,2018-01-02,294562255.87,75.66,2018-01-08,75.8541,model_decay,0.82
JEF,Unknown,2018-02-02,904,18.9077,447,17.48,17.48,18.23,70.0,17.48,3,,907,False,2018-02-01,30154216.62,18.4468,2018-02-05,17.4625,stop,-7.64
PRU,Unknown,2018-02-02,904,79.4802,125,73.1218,73.1218,75.1,100.0,71.19,2,,907,False,2018-02-01,159439251.48,77.8417,2018-02-06,71.3945,stop,-10.17
SYY,Unknown,2018-02-02,904,49.6984,60,45.7226,45.7226,42.03,70.0,39.67,3,,907,False,2018-02-01,115443876.3,49.0793,2018-02-06,45.2154,stop,-9.02
AES,Unknown,2018-02-02,904,8.2875,1,7.6245,7.6245,7.91,30.0,7.57,1,,907,False,2018-02-01,95508216.44,8.1115,2018-02-06,7.5787,stop,-8.55
ESRX,Unknown,2018-02-02,903,77.6876,109,71.4726,71.4726,62.76,70.0,59.47,1,,906,False,2018-02-01,348121888.87,76.5,2018-02-07,75.3046,model_decay,-3.07
BKNG,Unknown,2018-03-02,923,78.5248,124,72.2429,72.2429,77.75,100.0,70.5,1,,926,False,2018-03-01,1132623908.79,79.6595,2018-03-07,80.801,model_decay,2.9
ESRX,Unknown,2018-03-02,922,73.7837,112,67.881,67.881,62.76,70.0,59.47,2,,925,False,2018-03-01,334410210.0,74.77,2018-03-07,73.6762,model_decay,-0.15
HUM,Unknown,2018-03-02,923,249.5573,33,229.5927,229.5927,243.22,70.0,224.22,1,,926,False,2018-03-01,271027345.04,250.3845,2018-03-07,251.5156,model_decay,0.78
TRIP,Unknown,2018-03-02,923,34.9834,91,32.1848,32.1848,33.94,35.0,30.31,1,,926,False,2018-03-01,176236535.18,35.2953,2018-03-07,37.179,model_decay,6.28
BKNG,Unknown,2018-04-03,944,80.3747,122,73.9447,73.9447,77.75,100.0,70.5,2,,947,False,2018-04-02,935015434.88,80.9826,2018-04-06,81.1884,model_decay,1.01
ADM,Unknown,2018-04-03,944,33.3459,295,30.6782,30.6782,32.87,85.0,30.57,1,,947,False,2018-04-02,134037282.16,33.8224,2018-04-06,34.6348,model_decay,3.87
ESRX,Unknown,2018-04-03,943,68.2482,122,62.7883,62.7883,62.76,70.0,59.47,3,,946,False,2018-04-02,580387954.39,69.01,2018-04-06,68.6213,model_decay,0.55
HUM,Unknown,2018-04-03,944,261.593,6,240.6656,240.6656,243.22,70.0,224.22,2,,947,False,2018-04-02,292252266.36,262.6334,2018-04-06,266.5413,model_decay,1.89
TRIP,Unknown,2018-04-03,944,35.1972,2,32.3814,32.3814,33.94,35.0,30.31,2,,947,False,2018-04-02,72616374.06,35.5799,2018-04-06,36.335,model_decay,3.23
BKNG,Unknown,2018-05-02,965,85.3253,116,78.4993,78.4993,77.75,100.0,70.5,3,,968,False,2018-05-01,682004486.64,84.2041,2018-05-07,85.6882,model_decay,0.43
ADM,Unknown,2018-05-02,965,35.4658,278,32.6286,32.6286,32.87,85.0,30.57,2,,968,False,2018-05-01,145138458.26,34.85,2018-05-07,34.3449,model_decay,-3.16
HUM,Unknown,2018-05-02,965,268.043,31,246.5995,246.5995,243.22,70.0,224.22,3,,968,False,2018-05-01,175157077.9,267.4684,2018-05-07,267.5073,model_decay,-0.2
CMG,Unknown,2018-05-02,965,8.5031,180,7.8228,7.8228,6.89,30.0,6.15,1,,968,False,2018-05-01,485371117.05,8.4244,2018-05-07,8.4238,model_decay,-0.93
CTAS,Unknown,2018-06-04,987,42.635,231,39.2242,39.2242,41.06,100.0,37.32,1,,990,False,2018-06-01,68562139.04,43.0114,2018-06-07,43.8862,model_decay,2.93
CMG,Unknown,2018-06-04,987,8.842,406,8.1347,8.1347,6.89,30.0,6.15,2,,990,False,2018-06-01,280019185.75,8.8766,2018-06-07,9.0891,model_decay,2.79
IDXX,Unknown,2018-06-04,858,216.1059,16,198.8174,198.8174,202.26,30.0,189.42,1,,861,False,2018-06-01,114915166.95,218.81,2018-06-07,219.9099,model_decay,1.76
VRSK,Unknown,2018-06-04,987,101.5456,35,99.0,99.0,101.35,30.0,99.0,1,,990,False,2018-06-01,85713149.25,102.6991,2018-06-07,104.0876,model_decay,2.5
