attempt,edge_rank,fill_date,fill_idx,pattern_stop,pivot,positive_relative_ma50_slope,relative_ma50_missing_reason,relative_ma50_period,relative_ma50_signal_date,relative_ma50_slope_pct,relative_ma50_slope_sessions,sector,signal_date,spy_ma50_20_sessions_ago,spy_ma50_slope_pct,spy_ma50_value,stock_ma50_20_sessions_ago,stock_ma50_slope_pct,stock_ma50_value,stock_signal_close,symbol
1,70.0,2024-04-08,1072,95.0,103.11,True,,50,2024-04-05,5.010983467673435,20,Unknown,2024-04-05,475.95226199999996,3.4883212720186796,492.555006,133.55141799999998,8.499304739692114,144.90236000000002,157.8439,TGT
1,30.0,2024-04-23,1083,35.62,38.53,True,,50,2024-04-22,7.342321210544056,20,Unknown,2024-04-22,485.208806,2.2915062262905517,496.327396,38.544286,9.633827436834608,42.257576,47.5866,FCX
1,30.0,2024-05-06,1092,433.27,463.11,True,,50,2024-05-03,0.801030335321995,20,Unknown,2024-05-03,492.555006,1.0332839861544318,497.644498,439.505482,1.8343143214764268,447.567394,451.877,NOC
1,35.0,2024-05-22,1104,141.5,146.55,True,,50,2024-05-21,1.7444889425555665,20,Unknown,2024-05-21,496.44429199999996,0.9847469451819357,501.333012,139.43008799999998,2.7292358877375023,143.23546399999998,146.73,PNC
1,30.0,2024-05-30,1109,97.61,101.17,True,,50,2024-05-29,1.79347837124062,20,Unknown,2024-05-29,497.257912,1.1153757167366996,502.80420599999997,100.077072,2.9088540879773195,102.988168,106.4022,PRU
1,30.0,2024-05-31,1110,80.84,87.22,True,,50,2024-05-30,0.4036105046014926,20,Unknown,2024-05-30,497.35779199999996,1.1220871754232142,502.93858,85.081338,1.5256976800247068,86.37942199999999,89.819,STX
1,30.0,2024-06-04,1112,100.3,114.25,True,,50,2024-06-03,13.365131927408447,20,Unknown,2024-06-03,497.644498,1.1127063641322543,503.18182,104.84299999999999,14.477838291540701,120.022,147.82,MRNA
1,30.0,2024-06-12,1118,97.0,114.25,True,,50,2024-06-11,14.740897111718908,20,Unknown,2024-06-11,499.09148,1.1166966825400415,504.664818,108.029,15.85759379425895,125.15979999999999,148.39,MRNA
1,30.0,2024-07-03,1132,44.13,46.37,True,,50,2024-07-02,1.155211648562915,20,Unknown,2024-07-02,503.18182,2.198192295580159,514.2427240000001,44.133185999999995,3.353403944143074,45.61315,47.9414,ROL
1,70.0,2024-07-09,1135,944.5,989.7,True,,50,2024-07-08,2.159561518893005,20,Unknown,2024-07-08,503.920494,2.6511114668021474,517.279988,940.3707159999999,4.8106729856951524,985.608876,1043.6302,REGN
1,90.0,2024-08-01,1152,695.19,763.12,True,,50,2024-07-31,4.8845588827211905,20,Unknown,2024-07-31,514.2427240000001,3.0690985527682457,530.02534,734.1289019999999,7.953657435489436,792.5189999999999,850.0587,MPWR
1,100.0,2024-08-09,1158,717.87,779.15,True,,50,2024-08-08,1.4017799868981884,20,Unknown,2024-08-08,520.341582,1.8554242701287693,529.996126,749.0698179999999,3.2572042570269577,773.468552,819.4227,BLK
1,70.0,2024-08-13,1160,207.58,234.37,True,,50,2024-08-12,0.2795407163027841,20,Unknown,2024-08-12,522.733228,1.4676074886901924,530.4049,217.95781200000002,1.7471482049929765,221.765858,229.7564,STE
1,46.7,2024-08-15,730,112.54,118.93,True,,50,2024-08-14,3.121697629593112,20,Unknown,2024-08-14,524.85789,1.1834708248360304,531.06943,116.20205,4.305168454429142,121.20474399999999,128.7005,BX
1,42.0,2024-08-19,1164,85.96,92.83,True,,50,2024-08-16,3.082413345689794,20,Unknown,2024-08-16,526.25021,1.0929994688268163,532.002122,89.20689200000001,4.17541281451661,92.93164800000001,99.0435,CCI
1,30.0,2024-08-20,1165,114.2,126.62,True,,50,2024-08-19,8.725141826834081,20,Unknown,2024-08-19,527.01458,1.0452447065126602,532.5231719999999,117.2318,9.770386533346741,128.6858,149.38,MHK
1,33.3,2024-08-21,1166,56.75,64.3,True,,50,2024-08-20,3.2137810529444755,20,Unknown,2024-08-20,527.703916,1.011018838071287,533.039102,60.1922,4.2247998910157625,62.73519999999999,64.38,INCY
1,70.0,2024-09-04,1175,164.18,173.75,True,,50,2024-09-03,6.165890015925224,20,Unknown,2024-09-03,530.165172,1.1368385398201841,536.192294,173.321436,7.302728555745408,185.97863,210.0351,CBOE
1,30.0,2024-09-04,1175,519.05,558.22,True,,50,2024-09-03,3.270521442974772,20,Unknown,2024-09-03,530.165172,1.1368385398201841,536.192294,515.3832699999999,4.407359982794956,538.098066,566.1108,PH
1,30.0,2024-09-24,1189,102.08,109.68,True,,50,2024-09-23,2.7206837633550585,20,Unknown,2024-09-23,534.41044,0.6929097418082009,538.113422,106.734384,3.4135935051632593,110.37786200000001,110.8591,SJM
1,66.7,2024-09-25,1190,35.11,38.71,True,,50,2024-09-24,4.768978224924125,20,Unknown,2024-09-24,534.802838,0.6611221461020111,538.338538,38.768159999999995,5.430100371026136,40.873310000000004,41.9861,USB
1,30.0,2024-09-27,1192,42.69,49.05,True,,50,2024-09-26,0.5636773495217628,20,Unknown,2024-09-26,535.457046,0.625867569590266,538.808298,46.137644,1.1895449191120289,46.686472,47.5776,SYF
1,30.0,2024-09-30,1193,200.76,212.4,True,,50,2024-09-27,4.613564983949825,20,Unknown,2024-09-27,535.6841459999999,0.6582050311416232,539.210046,205.42774,5.271770015091448,216.257418,229.5539,TRV
1,80.0,2024-10-01,1194,438.52,455.34,True,,50,2024-09-30,3.7472140867109927,20,Unknown,2024-09-30,536.044396,0.6872520312664498,539.728372,467.903,4.4344661179774425,488.652,506.76,IT
1,100.0,2024-10-04,852,114.3,122.74,True,,50,2024-10-03,4.66348923859965,20,Unknown,2024-10-03,536.4460839999999,0.8335491922427885,540.917626,114.42481400000001,5.497038430842438,120.71479,123.4299,RVTY
1,30.0,2024-10-04,1197,76.04,82.39,True,,50,2024-10-03,3.3332088567521456,20,Unknown,2024-10-03,536.4460839999999,0.8335491922427885,540.917626,76.054092,4.166758048994934,79.223082,81.8581,STT
1,30.0,2024-10-07,746,67.12,74.48,True,,50,2024-10-04,0.9387786999221825,20,Unknown,2024-10-04,536.345466,0.9847962432481872,541.627376,69.506,1.9235749431703697,70.843,74.28,UBER
1,30.0,2024-10-14,1203,200.76,212.4,True,,50,2024-10-11,3.3163193076158004,20,Unknown,2024-10-11,537.015992,1.4321331421355499,544.706776,210.713998,4.74845244975135,220.719652,230.0109,TRV
1,70.0,2024-12-31,1257,212.11,264.86,True,,50,2024-12-30,23.76479776863367,20,Unknown,2024-12-30,570.45565,1.8643931390634805,581.091186,272.6438,25.62919090769715,342.5202,417.41,TSLA
1,30.0,2025-01-24,1272,68.87,77.73,True,,50,2025-01-23,0.12510083473451505,20,Unknown,2025-01-23,579.479072,0.9819478001787285,585.169254,72.612528,1.1070486349132436,73.416384,76.2313,TECH
1,100.0,2025-01-27,1273,91.78,101.29,True,,50,2025-01-24,11.071182614846919,20,Unknown,2025-01-24,579.814414,0.9635155430958164,585.401016,87.728,12.034698157942735,98.2858,105.0,UAL
1,43.3,2025-02-27,1295,1155.4,1232.82,True,,50,2025-02-26,1.3924181067545005,20,Unknown,2025-02-26,585.641708,0.45260471783201695,588.29235,1200.0375119999999,1.8450228245865175,1222.178478,1247.0514,TDG
1,46.7,2025-02-28,1296,442.68,476.65,True,,50,2025-02-27,3.4060735854489543,20,Unknown,2025-02-27,585.771942,0.37235651686438054,587.953102,430.153306,3.778430102313335,446.406348,471.46,DE
1,70.0,2025-03-12,1186,29.27,31.31,True,,50,2025-03-11,1.1759270999785576,20,Unknown,2025-03-11,587.810882,-0.5170176485436384,584.771796,30.436352000000003,0.6589094514349192,30.6369,31.7192,KDP
1,30.0,2025-03-13,1305,122.79,130.86,True,,50,2025-03-12,6.136079314363519,20,Unknown,2025-03-12,587.942132,-0.6812639853474578,583.936694,133.880426,5.454815329016061,141.183356,146.7624,MMM
1,70.0,2025-03-17,1307,101.38,107.61,True,,50,2025-03-14,1.9188478594822644,20,Unknown,2025-03-14,588.251634,-0.9641642576380782,582.579922,103.948994,0.9546836018441862,104.941378,107.3483,CHD
1,70.0,2025-03-18,1308,56.42,59.82,True,,50,2025-03-17,6.612552411061023,20,Unknown,2025-03-17,588.410804,-1.0542141574953146,582.207694,57.358402,5.558338253565709,60.546576,66.0565,VTR
1,63.0,2025-04-23,1333,111.08,120.35,True,,50,2025-04-22,8.358649721174382,20,Unknown,2025-04-22,579.94746,-3.976147770351479,556.887892,121.482068,4.3825019508229035,126.806022,130.364,DTE
1,35.0,2025-04-24,1334,206.13,220.51,True,,50,2025-04-23,8.183998503077973,20,Unknown,2025-04-23,579.882592,-4.195376501317705,555.554334,203.39676200000002,3.988622001760267,211.50949,217.6943,SBAC
1,70.0,2025-04-29,1337,111.08,120.35,True,,50,2025-04-28,8.560654028193692,20,Unknown,2025-04-28,578.703928,-4.5617796463272136,552.30473,122.798306,3.9988743818664796,127.708856,130.2584,DTE
1,34.0,2025-05-20,1352,216.13,230.43,True,,50,2025-05-19,2.4965954374296273,20,Unknown,2025-05-19,558.302356,-2.103660834273813,546.5575680000001,223.269214,0.3929346031558145,224.14651600000002,227.5019,WM
1,30.0,2025-06-02,1360,60.24,71.55,True,,50,2025-05-30,2.3143419411734145,20,Unknown,2025-05-30,549.123704,0.3400173743000501,550.99082,68.048436,2.6543593154734646,69.854686,75.2033,KLAC
1,35.0,2025-06-12,1368,200.64,218.44,True,,50,2025-06-11,3.2557184142995466,20,Unknown,2025-06-11,545.266262,1.964998157175546,555.980734,209.550736,5.2207165714750925,220.490786,242.7349,LHX
1,30.0,2025-06-12,1368,200.64,218.44,True,,50,2025-06-11,3.2557184142995466,20,Unknown,2025-06-11,545.266262,1.964998157175546,555.980734,209.550736,5.2207165714750925,220.490786,242.7349,LHX
1,30.0,2025-07-14,1388,33.7,35.73,True,,50,2025-07-11,7.157566918660384,20,Unknown,2025-07-11,555.980734,5.580989790196567,587.009962,29.929152,12.738556708856951,33.741693999999995,35.2159,MOS
1,30.0,2025-08-25,1418,323.52,346.32,True,,50,2025-08-22,4.786078977040664,20,Unknown,2025-08-22,599.756334,3.055143724417908,618.079752,371.423324,7.841222701458572,400.547454,431.7833,CAT
1,30.0,2025-08-25,1418,323.52,346.32,True,,50,2025-08-22,4.786078977040664,20,Unknown,2025-08-22,599.756334,3.055143724417908,618.079752,371.423324,7.841222701458572,400.547454,431.7833,CAT
1,30.0,2025-08-25,1418,323.52,346.32,True,,50,2025-08-22,4.786078977040664,20,Unknown,2025-08-22,599.756334,3.055143724417908,618.079752,371.423324,7.841222701458572,400.547454,431.7833,CAT
1,30.0,2025-10-27,1462,71.85,77.82,True,,50,2025-10-24,0.7191532045516702,20,Unknown,2025-10-24,637.5323539999999,2.1887820927751767,651.486548,73.194132,2.907935297326847,75.32257,76.634,OMC
1,30.0,2025-10-30,1465,49.9,57.34,True,,50,2025-10-29,3.360515489462923,20,Unknown,2025-10-29,639.879154,2.243231071096896,654.233122,53.720952,5.603746560559819,56.731337999999994,61.7389,TECH
1,70.0,2025-11-03,1467,256.7,276.22,True,,50,2025-10-31,2.5569684728217412,20,Unknown,2025-10-31,641.333254,2.2951902007563696,656.0530719999999,250.078384,4.852158673578111,262.212584,281.1928,WST
1,100.0,2025-11-10,1472,93.5,100.54,True,,50,2025-11-07,0.11035938071735085,20,Unknown,2025-11-07,644.724364,2.242863277305873,659.1846499999999,95.386044,2.353222658023224,97.63069,99.7953,C
1,70.0,2025-11-17,1477,258.72,295.52,True,,50,2025-11-14,7.377416272557923,20,Unknown,2025-11-14,648.260622,2.2214787558081817,662.661594,256.207844,9.598895028366105,280.800966,301.7362,IBM
1,30.0,2025-11-25,1483,161.62,172.56,True,,50,2025-11-24,4.319792989703086,20,Unknown,2025-11-24,652.350966,1.7392809379238372,663.697182,156.13012999999998,6.059073927626923,165.59017,171.8265,VLO
1,30.0,2026-01-07,1511,144.82,157.18,True,,50,2026-01-06,7.399074932425354,20,Unknown,2026-01-06,666.9700320000001,1.11319634223086,674.394718,157.506376,8.512271274656214,170.913746,184.0606,JKHY
1,100.0,2026-01-13,1515,1029.89,1084.8,True,,50,2026-01-12,9.576460623164195,20,Unknown,2026-01-12,668.621944,0.9807446582997592,675.179418,926.4703999999999,10.557205281463954,1024.279782,1077.3442,LLY
1,30.0,2026-01-22,1521,97.63,103.45,True,,50,2026-01-21,3.6634411759100427,20,Unknown,2026-01-21,669.582012,1.0577100150653385,676.6642479999999,97.777,4.721151190975381,102.3932,104.67,INCY
1,100.0,2026-02-02,715,176.66,194.79,True,,50,2026-01-30,1.675053671186788,20,Unknown,2026-01-30,673.2453380000001,0.90190420301135,679.317366,184.44857199999998,2.576957874198138,189.201734,203.1595,WSM
1,70.0,2026-02-02,1528,38.27,44.31,True,,50,2026-01-30,15.71840188593565,20,Unknown,2026-01-30,673.2453380000001,0.90190420301135,679.317366,43.616080000000004,16.620306088947,50.865206,59.9521,FCX
1,30.0,2026-02-02,1528,39.84,44.31,True,,50,2026-01-30,15.71840188593565,20,Unknown,2026-01-30,673.2453380000001,0.90190420301135,679.317366,43.616080000000004,16.620306088947,50.865206,59.9521,FCX
1,43.3,2026-02-04,1530,23.09,25.18,True,,50,2026-02-03,1.1449739645019053,20,Unknown,2026-02-03,673.956464,0.990634611674257,680.6329099999999,23.827962000000003,2.1356085761761623,24.336834,24.9157,PFE
1,30.0,2026-02-04,1530,80.75,93.3,True,,50,2026-02-03,13.377646486164373,20,Unknown,2026-02-03,673.956464,0.990634611674257,680.6329099999999,90.74659600000001,14.368281097838631,103.785322,116.6311,NEM
1,70.0,2026-02-09,1533,84.54,90.76,True,,50,2026-02-06,4.581418323377573,20,Unknown,2026-02-06,674.804822,1.099446796780601,682.223942,85.3708,5.680865120158174,90.22059999999999,95.08,AKAM
1,85.0,2026-02-23,1542,457.74,485.0,True,,50,2026-02-20,2.364492972106791,20,Unknown,2026-02-20,677.061874,0.9525082193595713,683.510944,447.0122,3.317001191466362,461.8396,476.9,VRTX
1,58.8,2026-02-23,1542,210.16,218.11,True,,50,2026-02-20,0.31059842121692327,20,Unknown,2026-02-20,677.061874,0.9525082193595713,683.510944,210.92819200000002,1.2631066405764946,213.59243999999998,218.2411,RSG
1,72.5,2026-02-24,1543,206.02,216.83,True,,50,2026-02-23,2.40170508771127,20,Unknown,2026-02-23,677.2567879999999,0.9274564849396594,683.5380499999999,214.60802800000002,3.3291615726509294,221.75267599999998,228.656,WM
1,30.0,2026-02-24,980,288.82,334.7,True,,50,2026-02-23,4.468744583223505,20,Unknown,2026-02-23,677.2567879999999,0.9274564849396594,683.5380499999999,305.4964,5.3962010681631645,321.9816,332.57,CPAY
1,70.0,2026-02-25,1544,903.14,997.29,True,,50,2026-02-24,9.520913866854274,20,Unknown,2026-02-24,677.490392,0.8979581218917065,683.573972,950.220236,10.41887198874598,1049.222466,1209.4031,MPWR
1,56.7,2026-02-27,983,288.82,334.7,True,,50,2026-02-26,4.275078329494031,20,Unknown,2026-02-26,678.2758839999999,0.8267467755052937,683.883508,307.4782,5.101825104999325,323.1652,334.12,CPAY
1,70.0,2026-03-03,1548,73.02,78.12,True,,50,2026-03-02,8.363197071996332,20,Unknown,2026-03-02,679.317366,0.7212949712815053,684.2172479999999,82.428164,9.084492043277837,89.91634400000001,98.2454,HAS
1,70.0,2026-03-03,1548,73.02,78.12,True,,50,2026-03-02,8.363197071996332,20,Unknown,2026-03-02,679.317366,0.7212949712815053,684.2172479999999,82.428164,9.084492043277837,89.91634400000001,98.2454,HAS
1,70.0,2026-03-03,1548,73.02,78.12,True,,50,2026-03-02,8.363197071996332,20,Unknown,2026-03-02,679.317366,0.7212949712815053,684.2172479999999,82.428164,9.084492043277837,89.91634400000001,98.2454,HAS
1,100.0,2026-03-04,1549,450.44,478.69,True,,50,2026-03-03,10.31890157789388,20,Unknown,2026-03-03,680.058918,0.6433766081426651,684.434258,484.64769,10.962278186036546,537.776118,615.8181,DE
1,73.8,2026-03-04,1549,86.42,91.18,True,,50,2026-03-03,5.437563021988456,20,Unknown,2026-03-03,680.058918,0.6433766081426651,684.434258,88.131018,6.080939630131121,93.49021199999999,98.5074,TXT
1,35.0,2026-03-04,1549,60.25,65.35,True,,50,2026-03-03,7.088219776430282,20,Unknown,2026-03-03,680.058918,0.6433766081426651,684.434258,67.18785799999999,7.731596384572947,72.38255199999999,78.2813,IFF
1,30.0,2026-03-04,1549,450.44,478.69,True,,50,2026-03-03,10.31890157789388,20,Unknown,2026-03-03,680.058918,0.6433766081426651,684.434258,484.64769,10.962278186036546,537.776118,615.8181,DE
1,35.0,2026-03-05,1550,454.4,485.0,True,,50,2026-03-04,2.4395051176466787,20,Unknown,2026-03-04,680.6329099999999,0.5896397222403094,684.646192,453.68580000000003,3.029144839886988,467.4286,477.89,VRTX
