cash,date,equity,excess_return,exposure_matched_excess_return,exposure_matched_spy_return,gross_exposure_pct,portfolio_return,positions,spy_return
10940.04,2016-07-05,99456.61,-0.00543392,-0.00543392,0.0,89.0002,-0.00543392,9,0.0
899.55,2016-07-06,100715.08,0.00665603,0.00731573,0.00533771,99.1068,0.01265345,10,0.00599742
899.55,2016-07-07,100460.63,-0.0019066,-0.00191213,-0.00061432,99.1046,-0.00252645,10,-0.00061985
899.55,2016-07-08,101976.57,0.00019925,0.00033259,0.01475738,99.1179,0.01508996,10,0.01489071
899.55,2016-07-11,102636.3,0.00294282,0.00297393,0.00349548,99.1236,0.00646941,10,0.00352659
899.55,2016-07-12,103843.98,0.00450273,0.00456639,0.00720019,99.1337,0.01176658,10,0.00726385
899.55,2016-07-13,103843.46,0.00013477,0.00013356,-0.00013861,99.1337,-5.05e-06,10,-0.00013982
899.55,2016-07-14,104351.79,-0.00068789,-0.00063953,0.00553469,99.138,0.00489517,10,0.00558306
899.55,2016-07-15,104708.95,0.0047639,0.00475233,-0.0013296,99.1409,0.00342273,10,-0.00134116
899.55,2016-07-18,104489.15,-0.00478563,-0.00476255,0.00266339,99.1391,-0.00209916,10,0.00268647
899.55,2016-07-19,103649.31,-0.00702154,-0.00703028,-0.00100731,99.1321,-0.00803759,10,-0.00101605
899.55,2016-07-20,104202.21,0.00117089,0.00120702,0.00412724,99.1367,0.00533426,10,0.00416337
899.55,2016-07-21,104769.53,0.00922177,0.00918916,-0.0037447,99.1414,0.00544447,10,-0.00377731
899.55,2016-07-22,105764.11,0.00500824,0.00504674,0.00444631,99.1495,0.00949305,10,0.00448481
899.55,2016-07-25,105869.65,0.00371393,0.00369083,-0.00269295,99.1503,0.00099787,10,-0.00271605
899.55,2016-07-26,106198.74,0.00264672,0.00265064,0.00045775,99.153,0.00310839,10,0.00046168
899.55,2016-07-27,106585.9,0.00470671,0.00469772,-0.00105205,99.156,0.00364567,10,-0.00106104
899.55,2016-07-28,106452.69,-0.0024047,-0.00239495,0.00114513,99.155,-0.00124982,10,0.00115488
899.55,2016-07-29,106425.0,-0.00187452,-0.00186088,0.00160078,99.1548,-0.00026009,10,0.00161443
899.55,2016-08-01,106327.24,-8.968e-05,-9.669e-05,-0.00082189,99.154,-0.00091857,10,-0.00082889
899.55,2016-08-02,105861.12,0.00202383,0.00196962,-0.00635352,99.1503,-0.0043839,10,-0.00640773
899.55,2016-08-03,106516.98,0.00327247,0.00329731,0.00289823,99.1555,0.00619554,10,0.00292307
899.55,2016-08-04,106567.82,-0.00058606,-0.00057708,0.00105431,99.1559,0.00047723,10,0.00106329
899.55,2016-08-05,106806.38,-0.00594083,-0.00587179,0.00811037,99.1578,0.00223859,10,0.00817942
899.55,2016-08-08,106735.0,-7.264e-05,-7.766e-05,-0.00059063,99.1572,-0.00066829,10,-0.00059565
899.55,2016-08-09,106803.15,4.254e-05,4.757e-05,0.00059098,99.1577,0.00063854,10,0.000596
899.55,2016-08-10,106288.19,-0.00234702,-0.00236786,-0.00245375,99.1537,-0.00482161,10,-0.00247459
899.55,2016-08-11,107026.16,0.00230257,0.00234185,0.00460125,99.1595,0.00694309,10,0.00464052
899.55,2016-08-12,106649.74,-0.00264779,-0.00265509,-0.00086196,99.1565,-0.00351706,10,-0.00086927
899.55,2016-08-15,106889.21,-0.00063821,-0.00061388,0.00285927,99.1584,0.00224539,10,0.0028836
899.55,2016-08-16,105868.81,-0.00438895,-0.00443235,-0.00511403,99.1503,-0.00954639,10,-0.00515744
899.55,2016-08-17,106307.62,0.00226401,0.00227999,0.00186486,99.1538,0.00414485,10,0.00188085
899.55,2016-08-18,106499.33,-0.00044115,-0.00042216,0.00222551,99.1553,0.00180335,10,0.0022445
899.55,2016-08-19,105821.06,-0.00490656,-0.00491891,-0.00144988,99.1499,-0.00636879,10,-0.00146223
899.55,2016-08-22,106036.33,0.00208,0.00207961,-4.527e-05,99.1517,0.00203434,10,-4.566e-05
899.55,2016-08-23,106244.24,-5.222e-05,-3.515e-05,0.00199585,99.1533,0.00196071,10,0.00201293
899.55,2016-08-24,104348.1,-0.01273226,-0.01277557,-0.00507139,99.1379,-0.01784695,10,-0.00511469
899.55,2016-08-25,104249.65,-0.00025482,-0.00026075,-0.00068276,99.1371,-0.00094352,10,-0.0006887
899.55,2016-08-26,103850.61,-0.00194463,-0.00196087,-0.00186684,99.1338,-0.00382772,10,-0.00188309
899.55,2016-08-29,104398.26,0.00034936,0.00039201,0.00488143,99.1383,0.00527344,10,0.00492408
