start,end,observations,total_return_pct,cagr_pct,sharpe,max_drawdown_pct,positive_months_pct
2022-01-01,2023-12-31,436,2.002602792295849,1.1526224590633127,0.4667462264232032,-3.0963085687243597,42.857142857142854
2024-01-01,2026-03-31,563,-1.7713072789813489,-0.7967557144268445,-0.18425967589836612,-6.811592522927901,37.03703703703704
