symbol,sector,entry_date,entry_idx,entry_price,shares,stop,initial_stop,pivot,edge_rank,pattern_stop,attempt,diagnostic_exit_idx,model_exit_idx,entry_day_stop,signal_date,entry_adv_dollars,highest_close,exit_date,exit_price,exit_reason,net_return_pct
VLO,Unknown,2016-11-09,595,40.0769,90,36.8708,36.8708,37.76,30.0,35.89,2,,635.0,False,2016-11-08,216460947.26,42.2866,2017-01-09,45.5201,model_decay,13.58
KEY,Unknown,2017-01-05,633,12.338,688,11.351,11.351,8.4,70.0,7.9,1,,635.0,False,2017-01-04,150115624.75,12.2055,2017-01-09,12.1666,model_decay,-1.39
EMN,Unknown,2016-12-29,629,55.0147,66,50.6135,50.6135,49.68,30.0,45.47,2,,637.0,False,2016-12-28,74115949.56,54.7856,2017-01-11,56.2309,model_decay,2.21
AXP,Unknown,2017-01-05,633,66.9149,54,61.5618,61.5618,59.5,30.0,56.96,1,,637.0,False,2017-01-04,245899859.07,66.25,2017-01-11,67.37,model_decay,0.68
EMN,Unknown,2017-01-12,638,57.1568,63,52.5843,52.5843,49.68,30.0,45.47,3,,644.0,False,2017-01-11,62521767.74,56.8168,2017-01-23,55.7309,model_decay,-2.49
KEY,Unknown,2017-01-19,642,12.1375,695,11.1665,11.1665,8.4,70.0,7.9,2,,644.0,False,2017-01-18,134981227.31,11.9117,2017-01-23,11.9132,model_decay,-1.85
HRB,Unknown,2017-01-13,639,16.4328,221,15.1182,15.1182,16.23,30.0,14.3,1,,648.0,False,2017-01-12,35101446.58,16.4371,2017-01-27,15.8546,model_decay,-3.52
HAS,Unknown,2017-02-16,662,71.3227,32,65.6168,65.6168,60.89,30.0,58.81,1,,671.0,False,2017-02-15,157474559.47,71.0621,2017-03-02,71.1656,model_decay,-0.22
ULTA,Unknown,2017-03-03,672,277.6574,7,255.4448,255.4448,273.99,30.0,248.55,1,,675.0,False,2017-03-02,136030578.6,278.15,2017-03-08,270.2295,model_decay,-2.68
NTAP,Unknown,2017-03-01,670,33.233,5,30.5744,30.5744,29.32,30.0,27.58,1,,677.0,False,2017-02-28,100060938.08,33.982,2017-03-10,33.1745,model_decay,-0.18
HAS,Unknown,2017-03-08,675,70.8346,28,65.1678,65.1678,60.89,30.0,58.81,2,,679.0,False,2017-03-07,113258918.68,70.8729,2017-03-14,71.1656,model_decay,0.47
KEY,Unknown,2017-01-31,650,12.0774,698,11.1112,11.1112,8.4,70.0,7.9,3,,,False,2017-01-30,150694045.33,11.9985,2017-03-22,11.1001,stop,-8.09
NTAP,Unknown,2017-03-17,682,33.4149,1,30.7417,30.7417,29.32,30.0,27.58,2,,686.0,False,2017-03-16,112813985.44,33.2314,2017-03-23,32.3299,model_decay,-3.25
HUM,Unknown,2017-01-06,634,184.7097,19,169.9329,169.9329,163.24,30.0,151.88,2,,,False,2017-01-05,260508275.99,185.6572,2017-04-04,193.9845,timeout,5.02
TDC,Unknown,2017-03-31,692,31.3013,115,28.9,28.9,31.13,30.0,28.9,1,,694.0,False,2017-03-30,42096416.2,31.12,2017-04-04,30.3796,model_decay,-2.94
RF,Unknown,2017-01-12,638,10.1787,833,9.3644,9.3644,7.06,70.0,6.56,1,,,False,2017-01-11,168623947.47,10.1544,2017-04-10,10.1735,timeout,-0.05
VRSN,Unknown,2017-03-14,679,84.6911,25,77.9158,77.9158,81.64,70.0,73.49,1,,699.0,False,2017-03-13,99847716.88,84.8429,2017-04-11,85.6339,model_decay,1.11
DOV,Unknown,2017-01-31,650,54.4253,66,50.0712,50.0712,49.88,30.0,48.0,1,,,False,2017-01-30,86754984.46,54.0235,2017-04-27,56.4655,timeout,3.75
QRVO,Unknown,2017-04-18,576,68.8988,52,63.3869,63.3869,56.97,30.0,52.82,1,,583.0,False,2017-04-17,99728616.05,69.54,2017-04-27,71.2287,model_decay,3.38
MAR,Unknown,2017-02-03,653,78.0967,51,71.849,71.849,64.84,33.3,60.42,1,,,False,2017-02-02,169031464.94,78.6446,2017-05-02,88.4941,timeout,13.31
VRTX,Unknown,2017-05-01,712,119.099,30,109.5711,109.5711,95.0,30.0,88.9,1,,717.0,False,2017-04-28,229614187.95,120.62,2017-05-08,114.4454,model_decay,-3.91
MLM,Unknown,2017-05-03,714,222.9662,16,205.1289,205.1289,209.81,30.0,192.34,1,,717.0,False,2017-05-02,134542283.62,223.2761,2017-05-08,221.0834,model_decay,-0.84
VRTX,Unknown,2017-05-10,719,116.6665,31,107.3332,107.3332,95.0,30.0,88.9,2,,721.0,False,2017-05-09,203628784.25,115.35,2017-05-12,115.0049,model_decay,-1.42
EW,Unknown,2017-05-05,716,36.9036,98,33.9513,33.9513,32.16,30.0,30.81,1,,726.0,False,2017-05-04,192316759.25,36.86,2017-05-19,37.4658,model_decay,1.52
EW,Unknown,2017-05-23,728,38.038,95,34.995,34.995,32.16,30.0,30.81,2,,767.0,False,2017-05-22,199210730.81,37.8467,2017-07-19,38.961,model_decay,2.43
REGN,Unknown,2017-07-27,773,512.0565,16,471.092,471.092,393.43,70.0,358.99,1,,780.0,False,2017-07-26,364608075.2,504.2452,2017-08-01,470.6209,stop,-8.09
NTAP,Unknown,2017-05-12,721,31.7661,113,29.2248,29.2248,29.32,30.0,27.58,3,,,False,2017-05-11,66223916.38,31.5439,2017-08-08,33.9997,timeout,7.03
VRTX,Unknown,2017-05-15,722,114.7546,31,105.5743,105.5743,95.0,30.0,88.9,3,,,False,2017-05-12,199455809.9,116.23,2017-08-09,152.867,timeout,33.21
CHTR,Unknown,2017-09-13,759,381.8615,9,351.3126,351.3126,355.0,30.0,329.04,1,,762.0,False,2017-09-12,610985309.55,385.13,2017-09-18,369.8298,model_decay,-3.15
DLR,Unknown,2017-09-01,799,87.18,41,81.39,81.39,86.96,30.0,81.39,1,,810.0,False,2017-08-31,73244730.75,86.5707,2017-09-19,86.7807,model_decay,-0.46
EW,Unknown,2017-07-20,768,39.763,92,36.582,36.582,32.16,30.0,30.81,3,,,False,2017-07-19,118419099.38,39.8067,2017-09-21,36.5454,stop,-8.09
QRVO,Unknown,2017-09-20,684,74.3743,48,68.4244,68.4244,70.27,30.0,64.7,1,,686.0,False,2017-09-19,62070621.1,70.32,2017-09-22,70.3096,model_decay,-5.47
DLR,Unknown,2017-10-02,819,88.0302,41,81.39,81.39,86.96,30.0,81.39,2,,821.0,False,2017-09-29,199484758.04,87.7941,2017-10-04,86.0182,model_decay,-2.29
DLR,Unknown,2017-10-09,824,87.6964,41,81.39,81.39,86.96,30.0,81.39,3,,826.0,False,2017-10-06,205274764.27,88.1646,2017-10-11,88.654,model_decay,1.09
QRVO,Unknown,2017-10-09,697,72.7227,49,66.9048,66.9048,70.27,30.0,64.7,2,,708.0,False,2017-10-06,71781369.35,72.66,2017-10-24,70.0399,model_decay,-3.69
QRVO,Unknown,2017-10-25,709,71.8718,50,66.1221,66.1221,70.27,30.0,64.7,3,,711.0,False,2017-10-24,62872728.65,71.78,2017-10-27,72.6673,model_decay,1.11
PRGO,Unknown,2017-10-16,829,68.2639,53,62.8028,62.8028,62.07,30.0,59.17,1,,841.0,False,2017-10-13,70106594.11,67.6748,2017-10-31,62.74,stop,-8.09
CB,Unknown,2017-11-10,848,130.3805,27,120.78,120.78,126.06,30.0,120.78,1,,851.0,False,2017-11-09,205954288.21,130.4226,2017-11-15,129.3452,model_decay,-0.79
AMAT,Unknown,2017-12-07,866,47.1316,76,43.3611,43.3611,44.13,30.0,41.45,1,,869.0,False,2017-12-06,662294161.12,47.6401,2017-12-12,46.8645,model_decay,-0.57
AMAT,Unknown,2017-12-19,874,48.1892,74,44.3341,44.3341,44.13,30.0,41.45,2,,876.0,False,2017-12-18,645663427.9,48.2413,2017-12-21,48.3933,model_decay,0.42
CB,Unknown,2017-11-30,861,131.9762,27,121.4181,121.4181,126.06,30.0,120.78,2,,877.0,False,2017-11-29,163924292.1,131.0775,2017-12-22,125.5315,model_decay,-4.88
SO,Unknown,2017-12-06,865,35.7788,235,33.4,33.4,34.66,70.0,33.4,1,,,False,2017-12-05,148344070.96,36.0477,2018-01-02,33.3666,stop,-6.74
JEF,Unknown,2018-01-22,895,19.5258,428,17.9637,17.9637,18.23,70.0,17.48,1,,899.0,False,2018-01-19,34735730.76,19.5835,2018-01-26,19.3116,model_decay,-1.1
PRU,Unknown,2018-01-23,896,82.5683,119,75.9628,75.9628,75.1,100.0,71.19,1,,907.0,False,2018-01-22,134437104.05,82.3995,2018-02-05,75.8868,stop,-8.09
SYY,Unknown,2018-01-23,896,50.9592,153,46.8825,46.8825,42.03,70.0,39.67,1,,905.0,False,2018-01-22,102809625.99,50.812,2018-02-05,48.5413,model_decay,-4.74
STT,Unknown,2018-02-16,914,79.7077,44,74.37,74.37,77.64,30.0,74.37,1,,917.0,False,2018-02-15,158528127.06,80.795,2018-02-22,80.7451,model_decay,1.3
TRIP,Unknown,2018-02-22,917,37.9388,109,34.9037,34.9037,33.94,35.0,30.31,1,,921.0,False,2018-02-21,165713548.82,37.0383,2018-02-28,35.6154,model_decay,-6.12
CB,Unknown,2018-01-17,892,127.0036,28,120.78,120.78,126.06,30.0,120.78,3,,,False,2018-01-16,205330865.75,127.76,2018-03-01,120.6592,stop,-5.0
ESRX,Unknown,2018-02-12,909,72.1721,114,66.3983,66.3983,62.76,70.0,59.47,1,,922.0,False,2018-02-09,360633445.36,72.89,2018-03-02,73.6363,model_decay,2.03
TRIP,Unknown,2018-03-06,925,37.2891,110,34.3059,34.3059,33.94,35.0,30.31,2,,928.0,False,2018-03-05,180596872.28,37.6875,2018-03-09,37.8541,model_decay,1.52
STT,Unknown,2018-03-12,929,85.0917,1,78.2844,78.2844,77.64,30.0,74.37,2,,932.0,False,2018-03-09,153836873.34,84.1025,2018-03-15,81.8336,model_decay,-3.83
ADM,Unknown,2018-03-09,928,34.1467,238,31.415,31.415,32.87,85.0,30.57,1,,933.0,False,2018-03-08,130351421.53,33.9636,2018-03-16,33.9688,model_decay,-0.52
BKNG,Unknown,2018-03-06,925,81.3588,119,74.8501,74.8501,77.75,100.0,70.5,1,,935.0,False,2018-03-05,1178658265.74,81.6852,2018-03-20,83.7142,model_decay,2.9
TRIP,Unknown,2018-03-19,934,38.7844,106,35.6817,35.6817,33.94,35.0,30.31,3,,949.0,False,2018-03-16,98935674.11,37.9899,2018-03-22,35.646,stop,-8.09
HUM,Unknown,2018-03-07,926,252.0192,32,231.8576,231.8576,243.22,70.0,224.22,1,,940.0,False,2018-03-06,261242905.68,253.6235,2018-03-27,249.8561,model_decay,-0.86
BKNG,Unknown,2018-03-22,937,83.6245,115,76.9346,76.9346,77.75,100.0,70.5,2,,940.0,False,2018-03-21,1128988895.96,82.7933,2018-03-27,83.6351,model_decay,0.01
HUM,Unknown,2018-04-02,943,262.5146,31,241.5134,241.5134,243.22,70.0,224.22,2,,945.0,False,2018-03-29,258271424.32,260.9878,2018-04-04,260.5596,model_decay,-0.74
BKNG,Unknown,2018-03-29,942,80.7538,120,74.2935,74.2935,77.75,100.0,70.5,3,,946.0,False,2018-03-28,1004820630.79,81.4847,2018-04-05,81.2913,model_decay,0.67
IDXX,Unknown,2018-03-06,796,191.3311,18,176.0246,176.0246,165.77,30.0,154.88,1,,819.0,False,2018-03-05,124587124.8,190.59,2018-04-09,186.1836,model_decay,-2.69
HUM,Unknown,2018-04-24,959,274.1018,29,252.1737,252.1737,243.22,70.0,224.22,3,,963.0,False,2018-04-23,243214568.23,273.3073,2018-04-30,276.3313,model_decay,0.81
CMG,Unknown,2018-04-27,962,8.414,419,7.7409,7.7409,6.89,30.0,6.15,1,,984.0,False,2018-04-26,392730051.3,8.547,2018-05-30,8.6701,model_decay,3.04
ADM,Unknown,2018-04-18,955,35.9448,269,33.0692,33.0692,32.87,85.0,30.57,2,,,False,2018-04-17,127305682.13,35.8069,2018-07-13,37.5037,timeout,4.34
CMG,Unknown,2018-05-31,985,8.7503,401,8.0503,8.0503,6.89,30.0,6.15,2,,,False,2018-05-30,290523265.35,8.6036,2018-08-24,10.4004,timeout,18.86
CTAS,Unknown,2018-06-29,1006,42.8194,226,39.3938,39.3938,41.06,100.0,37.32,1,,,False,2018-06-28,72659240.84,42.6108,2018-09-25,48.7946,timeout,13.95
