symbol,sector,entry_date,entry_idx,entry_price,shares,stop,initial_stop,pivot,edge_rank,pattern_stop,attempt,diagnostic_exit_idx,model_exit_idx,entry_day_stop,signal_date,entry_adv_dollars,highest_close,exit_date,exit_price,exit_reason,net_return_pct
IVZ,Unknown,2017-03-17,682,21.4266,167,19.7125,19.7125,20.63,30.0,19.53,1,,685.0,False,2017-03-16,66494985.56,20.4305,2017-03-22,19.6912,model_decay,-8.1
QRVO,Unknown,2017-03-14,552,67.5174,1,62.1161,62.1161,56.97,30.0,52.82,1,,559.0,False,2017-03-13,85694835.3,67.85,2017-03-23,66.3835,model_decay,-1.68
HAS,Unknown,2017-02-07,655,68.6853,52,63.1905,63.1905,60.89,30.0,58.81,1,,687.0,False,2017-02-06,127302648.27,69.1262,2017-03-24,72.7142,model_decay,5.87
VRSN,Unknown,2017-03-09,676,83.7642,41,77.063,77.063,81.64,70.0,73.49,1,,698.0,False,2017-03-08,99745758.96,83.582,2017-04-10,86.2145,model_decay,2.93
NTAP,Unknown,2017-03-31,692,33.0986,108,30.4507,30.4507,29.32,30.0,27.58,1,,700.0,False,2017-03-30,93913680.88,33.0655,2017-04-12,32.2656,model_decay,-2.52
MAR,Unknown,2017-01-20,643,78.1888,50,71.9337,71.9337,64.84,33.3,60.42,3,,,False,2017-01-19,181125134.67,77.6598,2017-04-18,84.4994,timeout,8.07
RF,Unknown,2017-01-27,648,10.3265,634,9.5004,9.5004,7.06,70.0,6.56,2,,,False,2017-01-26,156314334.81,10.2318,2017-04-18,9.4909,stop,-8.09
QRVO,Unknown,2017-03-29,563,68.1881,52,62.7331,62.7331,56.97,30.0,52.82,2,,576.0,False,2017-03-28,88268258.85,67.85,2017-04-18,68.7612,model_decay,0.84
DOV,Unknown,2017-02-14,660,54.8079,65,50.4232,50.4232,49.88,30.0,48.0,3,,,False,2017-02-13,80784877.08,55.4132,2017-05-11,55.6838,timeout,1.6
VRTX,Unknown,2017-05-23,728,119.0589,29,109.5342,109.5342,95.0,30.0,88.9,1,,742.0,False,2017-05-22,195445338.75,116.59,2017-06-13,122.2576,model_decay,2.69
REGN,Unknown,2017-06-02,735,463.3398,18,426.2726,426.2726,393.43,70.0,358.99,1,,746.0,False,2017-06-01,406831851.43,476.4944,2017-06-19,458.7083,model_decay,-1.0
ADI,Unknown,2017-06-26,751,69.569,41,64.0035,64.0035,67.52,30.0,62.95,1,,756.0,False,2017-06-23,405373675.63,68.3291,2017-07-03,66.3122,model_decay,-4.68
REGN,Unknown,2017-06-21,748,492.9351,16,453.5003,453.5003,393.43,70.0,358.99,2,,758.0,False,2017-06-20,441319566.54,517.7438,2017-07-06,487.2439,model_decay,-1.15
VRSN,Unknown,2017-04-13,701,86.6829,95,79.7483,79.7483,81.64,70.0,73.49,2,,,False,2017-04-12,61431019.27,86.3697,2017-07-11,93.723,timeout,8.12
EW,Unknown,2017-06-20,747,39.6463,89,36.4746,36.4746,32.16,30.0,30.81,1,,765.0,False,2017-06-19,126125326.58,39.29,2017-07-17,39.1441,model_decay,-1.27
NTAP,Unknown,2017-05-02,713,31.925,111,29.371,29.371,29.32,30.0,27.58,2,,,False,2017-05-01,85568074.75,31.8534,2017-07-27,35.3226,timeout,10.64
ADI,Unknown,2017-07-13,763,68.1852,52,62.95,62.95,67.52,30.0,62.95,2,,776.0,False,2017-07-12,236180683.28,68.0747,2017-08-01,67.1255,model_decay,-1.55
REGN,Unknown,2017-07-21,769,514.7271,16,473.5489,473.5489,393.43,70.0,358.99,3,,777.0,False,2017-07-20,474443387.81,511.6936,2017-08-01,473.0754,stop,-8.09
WMB,Unknown,2017-07-31,775,19.9239,358,18.33,18.33,18.47,70.0,17.2,1,,779.0,False,2017-07-28,93286244.28,19.7672,2017-08-04,19.3435,model_decay,-2.91
TROW,Unknown,2017-07-14,764,56.2019,63,51.7058,51.7058,51.07,30.0,47.04,2,,780.0,False,2017-07-13,88329732.82,57.02,2017-08-07,58.8445,model_decay,4.7
ADI,Unknown,2017-08-15,786,67.8542,52,62.95,62.95,67.52,30.0,62.95,3,,791.0,False,2017-08-14,144293096.24,67.8118,2017-08-22,66.185,model_decay,-2.46
TROW,Unknown,2017-08-17,788,59.7519,59,54.9717,54.9717,51.07,30.0,47.04,3,,791.0,False,2017-08-16,91998491.84,58.7115,2017-08-22,58.6243,model_decay,-1.89
CHTR,Unknown,2017-08-10,736,399.0887,8,367.1616,367.1616,355.0,30.0,329.04,1,,758.0,False,2017-08-09,676506097.45,398.68,2017-09-12,380.5391,model_decay,-4.65
VRTX,Unknown,2017-06-21,748,126.8467,28,116.699,116.699,95.0,30.0,88.9,2,,,False,2017-06-20,244504865.25,134.83,2017-09-15,153.7061,timeout,21.17
EW,Unknown,2017-07-21,769,39.7097,91,36.5329,36.5329,32.16,30.0,30.81,2,,,False,2017-07-20,122072502.22,39.3367,2017-09-21,36.4964,stop,-8.09
QRVO,Unknown,2017-08-31,671,73.2632,48,67.4021,67.4021,70.27,30.0,64.7,1,,686.0,False,2017-08-30,78794120.1,73.22,2017-09-22,70.3096,model_decay,-4.03
TJX,Unknown,2017-09-13,806,32.6606,109,30.14,30.14,32.28,30.0,30.14,1,,813.0,False,2017-09-12,272053776.85,32.5483,2017-09-22,32.1441,model_decay,-1.58
TJX,Unknown,2017-09-27,816,32.7405,108,30.14,30.14,32.28,30.0,30.14,2,,827.0,False,2017-09-26,221086694.38,32.8451,2017-10-12,32.0468,model_decay,-2.12
CHTR,Unknown,2017-10-03,773,364.3039,9,335.1596,335.1596,355.0,30.0,329.04,2,,781.0,False,2017-10-02,812707931.55,369.51,2017-10-13,354.2654,model_decay,-2.76
QRVO,Unknown,2017-10-06,696,71.7116,49,65.9747,65.9747,70.27,30.0,64.7,2,,707.0,False,2017-10-05,72105914.45,72.69,2017-10-23,70.0099,model_decay,-2.37
DLR,Unknown,2017-10-02,819,88.0302,40,81.39,81.39,86.96,30.0,81.39,1,,836.0,False,2017-09-29,199484758.04,87.7941,2017-10-25,89.5942,model_decay,1.78
PRGO,Unknown,2017-10-06,823,67.8825,52,62.4519,62.4519,62.07,30.0,59.17,1,,837.0,False,2017-10-05,97252265.74,67.5037,2017-10-26,66.341,model_decay,-2.27
SO,Unknown,2017-10-09,824,34.7552,105,33.4,33.4,34.66,70.0,33.4,1,,846.0,False,2017-10-06,169419666.11,34.7766,2017-11-08,36.2043,model_decay,4.17
AMAT,Unknown,2017-10-30,839,51.4298,68,47.3154,47.3154,44.13,30.0,41.45,1,,849.0,False,2017-10-27,492095314.78,50.8328,2017-11-13,51.2362,model_decay,-0.38
WMB,Unknown,2017-09-01,799,18.5603,449,17.2,17.2,18.47,70.0,17.2,2,,,False,2017-08-31,72857063.03,18.6973,2017-11-15,17.1828,stop,-7.42
QRVO,Unknown,2017-10-26,710,72.2021,49,66.426,66.426,70.27,30.0,64.7,3,,726.0,False,2017-10-25,64455476.6,71.56,2017-11-17,77.962,model_decay,7.98
CB,Unknown,2017-11-10,848,130.3805,27,120.78,120.78,126.06,30.0,120.78,1,,855.0,False,2017-11-09,205954288.21,130.4226,2017-11-21,128.6996,model_decay,-1.29
AMAT,Unknown,2017-11-17,853,55.0344,64,50.6316,50.6316,44.13,30.0,41.45,2,,862.0,False,2017-11-16,476227116.54,51.3693,2017-11-29,50.581,stop,-8.09
DLR,Unknown,2017-11-07,845,90.1816,39,82.9671,82.9671,86.96,30.0,81.39,2,,,False,2017-11-06,106816851.13,90.425,2017-12-04,82.8841,stop,-8.09
CB,Unknown,2017-11-29,860,131.3293,26,120.823,120.823,126.06,30.0,120.78,2,,864.0,False,2017-11-28,168493256.16,131.5342,2017-12-05,130.3869,model_decay,-0.72
PRGO,Unknown,2017-11-10,848,69.2679,51,63.7265,63.7265,62.07,30.0,59.17,2,,,False,2017-11-09,100532136.15,68.1879,2017-12-06,63.6628,stop,-8.09
SO,Unknown,2017-11-29,860,36.3602,226,33.4514,33.4514,34.66,70.0,33.4,2,,865.0,False,2017-11-28,148034157.92,36.1893,2017-12-06,35.7074,model_decay,-1.8
SYY,Unknown,2017-11-28,859,43.9673,186,40.4499,40.4499,42.03,70.0,39.67,1,,877.0,False,2017-11-27,109655378.89,44.9202,2017-12-22,48.3886,model_decay,10.06
SO,Unknown,2017-12-11,868,36.346,226,33.4383,33.4383,34.66,70.0,33.4,3,,,False,2017-12-08,150026707.49,36.6073,2018-01-02,33.4049,stop,-8.09
JEF,Unknown,2017-12-22,877,18.5847,440,17.48,17.48,18.23,70.0,17.48,1,,899.0,False,2017-12-21,43990258.88,18.3907,2018-01-26,19.3116,model_decay,3.91
ESRX,Unknown,2018-01-25,897,81.2311,3,74.7327,74.7327,62.76,70.0,59.47,1,,902.0,False,2018-01-24,268568680.96,80.8,2018-01-30,74.658,stop,-8.09
PRU,Unknown,2018-01-05,885,77.5941,124,71.3866,71.3866,75.1,100.0,71.19,1,,903.0,False,2018-01-04,121409530.99,78.0739,2018-02-01,78.5923,model_decay,1.29
SYY,Unknown,2018-01-08,886,49.3772,156,45.427,45.427,42.03,70.0,39.67,2,,904.0,False,2018-01-05,122608245.34,49.4001,2018-02-02,49.5992,model_decay,0.45
AMAT,Unknown,2017-12-19,874,48.1892,73,44.3341,44.3341,44.13,30.0,41.45,3,,,False,2017-12-18,645663427.9,48.2413,2018-02-05,44.2898,stop,-8.09
TRIP,Unknown,2018-02-07,907,36.0606,113,33.1758,33.1758,33.94,35.0,30.31,1,,922.0,False,2018-02-06,105906153.65,36.5048,2018-02-09,33.1426,stop,-8.09
CHTR,Unknown,2018-02-26,872,365.6853,12,336.4305,336.4305,361.28,70.0,328.5,1,,876.0,False,2018-02-23,585375546.2,358.02,2018-03-02,336.5231,model_decay,-7.97
STT,Unknown,2018-02-16,914,79.7077,43,74.37,74.37,77.64,30.0,74.37,1,,925.0,False,2018-02-15,158528127.06,80.795,2018-03-06,82.0421,model_decay,2.93
HUM,Unknown,2018-02-23,918,249.6502,32,229.6782,229.6782,243.22,70.0,224.22,1,,926.0,False,2018-02-22,284266801.08,251.6745,2018-03-07,251.5156,model_decay,0.75
IDXX,Unknown,2018-02-21,787,183.5434,19,168.8599,168.8599,165.77,30.0,154.88,1,,807.0,False,2018-02-20,125209533.0,183.94,2018-03-21,200.2895,model_decay,9.12
ADM,Unknown,2018-02-16,914,33.5579,286,30.8733,30.8733,32.87,85.0,30.57,1,,937.0,False,2018-02-15,141419201.05,33.8303,2018-03-22,33.2636,model_decay,-0.88
STT,Unknown,2018-03-12,929,85.0917,41,78.2844,78.2844,77.64,30.0,74.37,2,,939.0,False,2018-03-09,153836873.34,84.1025,2018-03-23,78.2061,stop,-8.09
TRIP,Unknown,2018-03-13,930,38.4551,106,35.3787,35.3787,33.94,35.0,30.31,2,,939.0,False,2018-03-12,141283604.38,37.5986,2018-03-23,35.3433,stop,-8.09
HUM,Unknown,2018-03-21,936,254.388,32,234.037,234.037,243.22,70.0,224.22,2,,940.0,False,2018-03-20,254318255.56,251.3219,2018-03-27,249.8561,model_decay,-1.78
TRIP,Unknown,2018-04-17,954,37.0398,6,34.0766,34.0766,33.94,35.0,30.31,3,,962.0,False,2018-04-16,58076855.82,37.3318,2018-04-25,34.0425,stop,-8.09
ADM,Unknown,2018-04-05,946,34.7749,275,31.9929,31.9929,32.87,85.0,30.57,2,,961.0,False,2018-04-04,139640396.16,34.85,2018-04-26,35.9122,model_decay,3.27
BKNG,Unknown,2018-04-12,951,82.1174,3,75.548,75.548,77.75,100.0,70.5,1,,961.0,False,2018-04-11,773547315.2,81.697,2018-04-26,82.0926,model_decay,-0.03
ADM,Unknown,2018-04-30,963,36.2353,13,33.3365,33.3365,32.87,85.0,30.57,3,,966.0,False,2018-04-27,136480110.66,35.5951,2018-05-03,34.7054,model_decay,-4.22
BKNG,Unknown,2018-04-30,963,84.0465,115,77.3227,77.3227,77.75,100.0,70.5,2,,973.0,False,2018-04-27,677641477.29,85.3079,2018-05-14,80.8684,model_decay,-3.78
CTAS,Unknown,2018-06-01,986,42.1464,229,38.7747,38.7747,41.06,100.0,37.32,1,,1000.0,False,2018-05-31,69068223.82,42.4934,2018-06-21,43.7274,model_decay,3.75
HUM,Unknown,2018-04-03,944,261.593,30,240.6656,240.6656,243.22,70.0,224.22,3,,,False,2018-04-02,292252266.36,262.6334,2018-06-27,275.1238,timeout,5.17
CMG,Unknown,2018-06-19,998,9.2953,90,8.5517,8.5517,6.89,30.0,6.15,1,,1004.0,False,2018-06-18,271051187.1,9.3844,2018-06-27,9.1908,model_decay,-1.12
ESRX,Unknown,2018-04-11,949,69.3293,116,63.7829,63.7829,62.76,70.0,59.47,3,,,False,2018-04-10,390890835.24,69.72,2018-07-06,80.1697,timeout,15.64
IDXX,Unknown,2018-04-11,821,191.4513,16,176.1352,176.1352,165.77,30.0,154.88,2,,,False,2018-04-10,97549091.3,192.41,2018-07-06,221.9578,timeout,15.93
