symbol,sector,entry_date,entry_idx,entry_price,shares,stop,initial_stop,pivot,edge_rank,pattern_stop,attempt,diagnostic_exit_idx,model_exit_idx,entry_day_stop,signal_date,entry_adv_dollars,highest_close,exit_date,exit_price,exit_reason,net_return_pct
KEY,Unknown,2016-11-16,600,11.0876,325,10.2006,10.2006,8.4,30.0,7.9,1,,633.0,False,2016-11-15,200991979.18,11.1164,2017-01-05,12.3134,model_decay,11.06
HRB,Unknown,2016-12-28,628,16.2598,203,14.9591,14.9591,16.23,30.0,14.3,1,,633.0,False,2016-12-27,56309830.77,16.0916,2017-01-05,16.0963,model_decay,-1.01
VLO,Unknown,2016-12-22,625,47.0439,78,43.2804,43.2804,37.76,30.0,35.89,2,,636.0,False,2016-12-21,255689336.76,47.2859,2017-01-10,45.5889,model_decay,-3.09
HRB,Unknown,2017-01-19,642,16.3567,225,15.0482,15.0482,16.23,30.0,14.3,2,,645.0,False,2017-01-18,30120441.89,16.0778,2017-01-24,15.8202,model_decay,-3.28
HAS,Unknown,2017-01-25,646,62.3459,59,58.81,58.81,60.89,30.0,58.81,1,,653.0,False,2017-01-24,83320466.16,62.7538,2017-01-26,58.6157,stop,-5.98
DOV,Unknown,2017-01-13,639,55.5033,66,51.0631,51.0631,49.88,30.0,48.0,2,,654.0,False,2017-01-12,64391524.59,55.3437,2017-02-06,54.4832,model_decay,-1.84
AXP,Unknown,2016-11-10,596,60.7041,59,56.96,56.96,59.5,30.0,56.96,1,,,False,2016-11-09,334095302.52,61.4054,2017-02-08,68.1344,timeout,12.24
HAS,Unknown,2017-02-14,660,71.6578,51,65.9252,65.9252,60.89,30.0,58.81,2,,675.0,False,2017-02-13,157518597.77,71.1786,2017-03-08,70.693,model_decay,-1.35
QRVO,Unknown,2017-02-13,532,66.5365,55,61.2136,61.2136,56.97,30.0,52.82,1,,549.0,False,2017-02-10,138865841.8,66.53,2017-03-09,66.2237,model_decay,-0.47
IVZ,Unknown,2017-02-21,664,21.4462,147,19.7305,19.7305,20.63,30.0,19.53,1,,677.0,False,2017-02-17,66303013.39,21.6865,2017-03-10,21.2008,model_decay,-1.14
RF,Unknown,2017-02-14,660,10.6788,344,9.8245,9.8245,7.06,30.0,6.56,2,,,False,2017-02-13,155679450.61,10.9003,2017-03-22,9.8147,stop,-8.09
NTAP,Unknown,2017-02-17,663,31.8726,115,29.3228,29.3228,29.32,30.0,27.58,1,,686.0,False,2017-02-16,89452661.26,31.7381,2017-03-23,32.3299,model_decay,1.43
HAS,Unknown,2017-03-23,686,72.2333,51,66.4546,66.4546,60.89,30.0,58.81,3,,697.0,False,2017-03-22,78199818.53,72.7288,2017-04-07,70.3004,model_decay,-2.68
MAR,Unknown,2017-01-30,649,79.0733,51,72.7474,72.7474,64.84,33.3,60.42,2,,,False,2017-01-27,177769052.42,78.4697,2017-04-26,87.2395,timeout,10.33
QRVO,Unknown,2017-04-13,574,68.4484,53,62.9725,62.9725,56.97,30.0,52.82,2,,587.0,False,2017-04-12,104003262.85,68.48,2017-05-03,67.8321,model_decay,-0.9
VRSN,Unknown,2017-02-13,659,81.802,105,75.2579,75.2579,81.64,70.0,73.49,1,,,False,2017-02-10,55106620.82,81.6612,2017-05-10,87.6611,timeout,7.16
VRTX,Unknown,2017-04-07,697,114.4643,32,105.3072,105.3072,95.0,30.0,88.9,1,,721.0,False,2017-04-06,247588485.7,115.88,2017-05-12,115.0049,model_decay,0.47
MLM,Unknown,2017-05-08,717,221.526,16,203.8039,203.8039,209.81,30.0,192.34,1,,728.0,False,2017-05-05,136586171.53,218.9034,2017-05-23,216.5937,model_decay,-2.23
ADI,Unknown,2017-06-01,734,72.8333,51,67.0066,67.0066,67.52,30.0,62.95,1,,740.0,False,2017-05-31,274306455.74,69.3283,2017-06-05,66.9396,stop,-8.09
EW,Unknown,2017-04-27,710,36.323,102,33.4171,33.4171,32.16,30.0,30.81,1,,747.0,False,2017-04-26,177359292.86,36.5567,2017-06-20,39.5671,model_decay,8.93
REGN,Unknown,2017-05-08,717,424.6802,8,390.7057,390.7057,393.43,30.0,358.99,1,,762.0,False,2017-05-05,380366071.54,419.9118,2017-07-12,491.6432,model_decay,15.77
IVZ,Unknown,2017-04-27,710,21.4135,173,19.7004,19.7004,20.63,30.0,19.53,2,,,False,2017-04-26,56127696.79,21.6669,2017-07-24,23.7718,timeout,11.01
GT,Unknown,2017-07-17,765,33.5588,111,30.8741,30.8741,33.4,30.0,30.58,1,,,False,2017-07-14,75211717.35,33.5438,2017-07-28,29.3845,stop,-12.44
REGN,Unknown,2017-07-28,774,503.3596,17,463.0908,463.0908,393.43,70.0,358.99,2,,778.0,False,2017-07-27,364966296.4,504.5428,2017-08-03,493.5257,model_decay,-1.95
WMB,Unknown,2017-07-12,762,19.1892,455,17.654,17.654,18.47,70.0,17.2,1,,782.0,False,2017-07-11,117458015.1,19.1514,2017-08-09,18.9707,model_decay,-1.14
TROW,Unknown,2017-06-15,744,51.5493,71,47.4254,47.4254,51.07,30.0,47.04,1,,790.0,False,2017-06-14,87828163.44,52.0592,2017-08-21,58.454,model_decay,13.39
VRTX,Unknown,2017-06-02,735,128.5684,28,118.283,118.283,95.0,30.0,88.9,2,,,False,2017-06-01,201511249.0,129.9,2017-08-28,154.4854,timeout,20.16
CHTR,Unknown,2017-08-01,729,393.2328,9,361.7742,361.7742,355.0,30.0,329.04,1,,749.0,False,2017-07-31,553659981.55,387.42,2017-08-29,386.2134,model_decay,-1.79
DLR,Unknown,2017-09-01,799,87.18,43,81.39,81.39,86.96,30.0,81.39,1,,813.0,False,2017-08-31,73244730.75,86.5707,2017-09-22,86.181,model_decay,-1.15
QRVO,Unknown,2017-09-07,675,73.4834,51,67.6047,67.6047,70.27,30.0,64.7,1,,687.0,False,2017-09-06,69314068.05,73.22,2017-09-25,70.5694,model_decay,-3.97
SO,Unknown,2017-09-20,811,35.0707,201,33.4,33.4,34.66,70.0,33.4,1,,817.0,False,2017-09-19,161984247.73,34.6365,2017-09-28,33.8812,model_decay,-3.39
PRGO,Unknown,2017-09-14,807,69.0811,54,63.5546,63.5546,62.07,30.0,59.17,1,,820.0,False,2017-09-13,98483225.51,69.0976,2017-10-03,67.3352,model_decay,-2.53
TJX,Unknown,2017-09-07,802,32.5854,115,30.14,30.14,32.28,30.0,30.14,1,,825.0,False,2017-09-06,301289718.5,32.2959,2017-10-10,32.3432,model_decay,-0.74
WMB,Unknown,2017-09-14,807,19.1245,457,17.5945,17.5945,18.47,70.0,17.2,2,,,False,2017-09-13,69430025.13,19.1054,2017-10-25,17.5769,stop,-8.09
QRVO,Unknown,2017-10-18,704,72.3423,31,66.5549,66.5549,70.27,30.0,64.7,2,,709.0,False,2017-10-17,71064575.65,72.02,2017-10-25,71.7282,model_decay,-0.85
PRGO,Unknown,2017-10-17,830,67.7113,55,62.2944,62.2944,62.07,30.0,59.17,2,,838.0,False,2017-10-16,69991782.84,68.8721,2017-10-27,65.0283,model_decay,-3.96
DLR,Unknown,2017-10-16,829,90.1446,41,82.933,82.933,86.96,30.0,81.39,2,,840.0,False,2017-10-13,128888735.34,90.2249,2017-10-31,87.1731,model_decay,-3.3
CB,Unknown,2017-10-30,839,131.6743,28,121.1404,121.1404,126.06,30.0,120.78,1,,846.0,False,2017-10-27,177235388.54,131.7496,2017-11-08,130.559,model_decay,-0.85
SO,Unknown,2017-10-18,831,35.7789,243,33.4,33.4,34.66,70.0,33.4,2,,850.0,False,2017-10-17,151754455.07,35.9113,2017-11-14,36.1833,model_decay,1.13
AMAT,Unknown,2017-10-03,820,47.5248,78,43.7228,43.7228,44.13,30.0,41.45,1,,853.0,False,2017-10-02,511980143.67,47.1408,2017-11-17,54.9244,model_decay,15.57
SWKS,Unknown,2017-11-09,847,91.2124,111,83.9154,83.9154,88.27,100.0,82.36,1,,856.0,False,2017-11-08,219191289.23,90.6401,2017-11-22,90.0536,model_decay,-1.27
QRVO,Unknown,2017-11-09,720,80.5605,45,74.1156,74.1156,70.27,30.0,64.7,3,,,False,2017-11-08,109896812.5,79.47,2017-12-01,74.0415,stop,-8.09
JEF,Unknown,2017-12-13,870,18.2897,473,17.48,17.48,18.23,70.0,17.48,1,,873.0,False,2017-12-12,36417222.67,17.8995,2017-12-18,18.12,model_decay,-0.93
PRU,Unknown,2017-12-18,873,77.6272,131,71.4171,71.4171,75.1,100.0,71.19,1,,880.0,False,2017-12-15,131652854.18,77.0389,2017-12-28,76.6106,model_decay,-1.31
SYY,Unknown,2017-12-05,864,47.32,182,43.5344,43.5344,42.03,70.0,39.67,1,,883.0,False,2017-12-04,113609578.85,47.2727,2018-01-03,48.4363,model_decay,2.36
JEF,Unknown,2018-01-04,884,18.7954,460,17.48,17.48,18.23,70.0,17.48,2,,903.0,False,2018-01-03,39929996.26,18.8327,2018-02-01,18.947,model_decay,0.81
PRU,Unknown,2018-01-16,891,81.4725,125,74.9547,74.9547,75.1,100.0,71.19,2,,906.0,False,2018-01-12,134866405.53,80.9996,2018-02-05,74.8797,stop,-8.09
ESRX,Unknown,2017-12-26,877,74.8047,49,68.8204,68.8204,62.9,30.0,60.63,1,,905.0,False,2017-12-22,341992645.71,74.99,2018-02-06,73.6862,model_decay,-1.5
SYY,Unknown,2018-01-18,893,49.9875,92,45.9885,45.9885,42.03,70.0,39.67,2,,907.0,False,2018-01-17,104106948.45,49.9136,2018-02-06,45.2154,stop,-9.55
AES,Unknown,2018-01-24,897,8.2236,13,7.57,7.57,7.91,30.0,7.57,1,,908.0,False,2018-01-23,68339158.63,8.0495,2018-02-06,7.5624,stop,-8.04
PRGO,Unknown,2017-11-29,860,67.7891,54,62.366,62.366,62.07,30.0,59.17,3,,,False,2017-11-28,98467976.48,68.2035,2018-02-27,66.1432,timeout,-2.43
TRIP,Unknown,2018-02-20,915,38.464,110,35.3869,35.3869,33.94,35.0,30.31,1,,926.0,False,2018-02-16,161869000.45,37.9276,2018-02-27,35.3515,stop,-8.09
HUM,Unknown,2018-03-08,927,249.9382,34,229.9431,229.9431,243.22,70.0,224.22,1,,932.0,False,2018-03-07,253629946.85,250.1247,2018-03-15,251.4507,model_decay,0.61
STT,Unknown,2018-03-08,927,81.9356,44,75.3807,75.3807,77.64,30.0,74.37,2,,938.0,False,2018-03-07,150309838.7,82.0546,2018-03-23,78.6529,model_decay,-4.01
ADM,Unknown,2018-03-20,935,33.8719,297,31.1622,31.1622,32.87,85.0,30.57,1,,940.0,False,2018-03-19,144640740.55,33.7048,2018-03-27,33.6711,model_decay,-0.59
BKNG,Unknown,2018-03-05,924,79.1985,126,72.8626,72.8626,77.75,100.0,70.5,1,,942.0,False,2018-03-02,1163036822.29,81.1819,2018-03-29,80.5924,model_decay,1.76
IDXX,Unknown,2018-03-06,796,191.3311,19,176.0246,176.0246,165.77,30.0,154.88,2,,813.0,False,2018-03-05,124587124.8,190.59,2018-03-29,189.5103,model_decay,-0.95
ESRX,Unknown,2018-04-24,958,75.7056,112,69.6492,69.6492,62.76,70.0,59.17,2,,,False,2018-04-23,293397896.57,75.49,2018-05-04,69.5796,stop,-8.09
CTAS,Unknown,2018-05-16,975,42.1418,195,38.7705,38.7705,41.06,100.0,37.32,1,,1005.0,False,2018-05-15,63521888.04,41.9385,2018-06-28,42.4325,model_decay,0.69
IDXX,Unknown,2018-06-12,864,221.3912,1,203.6799,203.6799,202.26,30.0,189.42,2,,877.0,False,2018-06-11,104637274.05,222.34,2018-06-29,217.7221,model_decay,-1.66
CMG,Unknown,2018-05-01,964,8.4743,367,7.7963,7.7963,6.89,30.0,6.15,1,,1007.0,False,2018-04-30,474189395.9,8.5202,2018-07-02,8.551,model_decay,0.91
HUM,Unknown,2018-04-11,950,265.2694,32,244.0479,244.0479,243.22,70.0,224.22,2,,,False,2018-04-10,282386659.3,262.4568,2018-07-06,285.6427,timeout,7.68
ADM,Unknown,2018-04-16,953,35.7249,280,32.8669,32.8669,32.87,85.0,30.57,2,,,False,2018-04-13,142201403.04,35.6657,2018-07-11,37.8985,timeout,6.08
SRE,Unknown,2018-06-26,1003,44.5581,1,40.9935,40.9935,41.89,30.0,39.57,1,,,False,2018-06-25,283515105.38,44.5367,2018-09-20,44.8093,timeout,0.56
