date,equity,cash,positions,gross_exposure_pct,portfolio_return,spy_return,excess_return,exposure_matched_spy_return,exposure_matched_excess_return
2016-07-20,100007.22,96423.64,1,3.5833,7.224e-05,0.0,7.224e-05,0.0,7.224e-05
2016-07-21,99945.89,92790.8,2,7.159,-0.00061332,-0.00377731,0.00316399,-0.00013535,-0.00047797
2016-07-22,99946.65,92790.8,2,7.1597,7.63e-06,0.00448481,-0.00447719,0.00032107,-0.00031344
2016-07-25,99918.95,89184.02,3,10.7436,-0.00027718,-0.00271605,0.00243887,-0.00019446,-8.272e-05
2016-07-26,100154.91,89184.02,3,10.9539,0.00236155,0.00046168,0.00189988,4.96e-05,0.00231195
2016-07-27,100183.75,89184.02,3,10.9796,0.00028799,-0.00106104,0.00134903,-0.00011623,0.00040422
2016-07-28,100216.0,89184.02,3,11.0082,0.00032182,0.00115488,-0.00083306,0.0001268,0.00019502
2016-07-29,100161.84,89184.02,3,10.9601,-0.00054039,0.00161443,-0.00215482,0.00017772,-0.00071811
2016-08-01,100060.48,89184.02,3,10.8699,-0.00101199,-0.00082889,-0.0001831,-9.085e-05,-0.00092114
2016-08-02,99773.81,89184.02,3,10.6138,-0.00286498,-0.00640773,0.00354275,-0.00069651,-0.00216847
2016-08-03,99803.41,92498.94,2,7.3189,0.00029673,0.00292307,-0.00262634,0.00031025,-1.352e-05
2016-08-04,99837.14,92498.94,2,7.3502,0.00033797,0.00106329,-0.00072532,7.782e-05,0.00026015
2016-08-05,99925.19,92498.94,2,7.4318,0.00088196,0.00817942,-0.00729746,0.0006012,0.00028076
2016-08-08,99943.7,92498.94,2,7.449,0.00018522,-0.00059565,0.00078086,-4.427e-05,0.00022949
2016-08-09,99938.94,92498.94,2,7.4445,-4.768e-05,0.000596,-0.00064368,4.44e-05,-9.208e-05
2016-08-10,99764.4,92498.94,2,7.2826,-0.00174644,-0.00247459,0.00072815,-0.00018422,-0.00156222
2016-08-11,99782.18,92498.94,2,7.2991,0.0001782,0.00464052,-0.00446232,0.00033795,-0.00015976
2016-08-12,99782.92,92498.94,2,7.2998,7.47e-06,-0.00086927,0.00087674,-6.345e-05,7.092e-05
2016-08-15,99830.67,96046.53,1,3.7906,0.00047853,0.0028836,-0.00240507,0.0002105,0.00026803
2016-08-16,99836.97,96046.53,1,3.7966,6.311e-05,-0.00515744,0.00522054,-0.0001955,0.0002586
2016-08-17,99842.36,96046.53,1,3.8018,5.402e-05,0.00188085,-0.00182683,7.141e-05,-1.739e-05
2016-08-18,99796.05,96046.53,1,3.7572,-0.00046391,0.0022445,-0.00270841,8.533e-05,-0.00054924
2016-08-19,99816.73,96046.53,1,3.7771,0.00020729,-0.00146223,0.00166951,-5.494e-05,0.00026223
2016-08-22,99805.49,96046.53,1,3.7663,-0.00011265,-4.566e-05,-6.699e-05,-1.72e-06,-0.00011093
2016-08-23,99824.38,96046.53,1,3.7845,0.00018926,0.00201293,-0.00182367,7.581e-05,0.00011344
