symbol,sector,entry_date,entry_idx,entry_price,shares,stop,initial_stop,pivot,edge_rank,pattern_stop,attempt,diagnostic_exit_idx,model_exit_idx,entry_day_stop,signal_date,entry_adv_dollars,highest_close,exit_date,exit_price,exit_reason,net_return_pct
AXP,Unknown,2016-11-15,599,63.2378,57,58.1788,58.1788,59.5,30.0,56.96,1,,610.0,False,2016-11-14,368545491.66,63.4724,2016-12-01,63.3914,model_decay,0.24
SWKS,Unknown,2016-11-18,602,62.9781,1,58.04,58.04,62.73,30.0,58.04,2,,,False,2016-11-17,153183175.78,63.2305,2016-12-01,57.982,stop,-7.93
AVGO,Unknown,2016-11-23,605,13.5738,17,12.51,12.51,13.35,30.0,12.51,3,,612.0,False,2016-11-22,336073845.07,13.6156,2016-12-01,12.4975,stop,-7.93
VLO,Unknown,2016-10-24,583,38.2413,94,35.89,35.89,37.76,30.0,35.89,1,,611.0,False,2016-10-21,212791955.0,38.2849,2016-12-02,41.6982,model_decay,9.04
LRCX,Unknown,2016-09-09,552,8.0988,448,7.4509,7.4509,7.34,30.0,7.09,3,,,False,2016-09-08,166082442.43,7.9632,2016-12-05,8.8778,timeout,9.62
HUM,Unknown,2016-11-11,597,178.6388,20,164.3477,164.3477,163.24,30.0,151.88,1,,616.0,False,2016-11-10,198592158.72,177.7976,2016-12-09,189.6916,model_decay,6.19
MAR,Unknown,2016-11-11,597,67.1294,60,61.759,61.759,64.84,33.3,60.42,1,,626.0,False,2016-11-10,202799584.77,67.2824,2016-12-23,76.9845,model_decay,14.68
RF,Unknown,2016-11-16,600,9.2627,919,8.5216,8.5216,7.06,70.0,6.56,1,,626.0,False,2016-11-15,190192766.67,9.0293,2016-12-23,10.2357,model_decay,10.5
KEY,Unknown,2016-11-16,600,11.0876,281,10.2006,10.2006,8.4,30.0,7.9,1,,626.0,False,2016-11-15,200991979.18,11.1164,2016-12-23,12.26,model_decay,10.57
VLO,Unknown,2016-12-06,613,44.2406,83,40.7013,40.7013,37.76,30.0,35.89,2,,626.0,False,2016-12-05,254570475.77,44.5335,2016-12-23,47.0874,model_decay,6.43
DOV,Unknown,2016-12-15,620,52.2969,71,48.1132,48.1132,49.88,30.0,48.0,1,,626.0,False,2016-12-14,90910266.25,52.8284,2016-12-23,52.5604,model_decay,0.5
EMN,Unknown,2016-12-16,621,56.0603,66,51.5755,51.5755,49.68,30.0,45.47,1,,626.0,False,2016-12-15,83361156.03,55.1555,2016-12-23,55.0134,model_decay,-1.87
AXP,Unknown,2016-12-20,623,65.754,56,60.4937,60.4937,59.5,30.0,56.96,2,,626.0,False,2016-12-19,260585561.65,65.7409,2016-12-23,65.3951,model_decay,-0.55
EMN,Unknown,2016-12-28,628,55.828,66,51.3617,51.3617,49.68,30.0,45.47,2,,630.0,False,2016-12-27,77025779.89,54.8291,2016-12-30,54.9047,model_decay,-1.65
HRB,Unknown,2016-12-28,628,16.2598,228,14.9591,14.9591,16.23,30.0,14.3,2,,632.0,False,2016-12-27,56309830.77,16.0916,2017-01-04,15.8202,model_decay,-2.7
VLO,Unknown,2016-12-28,628,47.6225,77,43.8127,43.8127,37.76,30.0,35.89,3,,635.0,False,2016-12-27,248817831.54,47.2515,2017-01-09,45.5201,model_decay,-4.41
HUM,Unknown,2017-01-09,635,185.2164,19,170.3991,170.3991,163.24,30.0,151.88,2,,637.0,False,2017-01-06,243918780.48,186.8169,2017-01-11,184.6044,model_decay,-0.33
RF,Unknown,2017-01-17,640,10.2209,844,9.4032,9.4032,7.06,70.0,6.56,2,,642.0,False,2017-01-13,161908756.6,9.697,2017-01-19,9.8982,model_decay,-3.16
HRB,Unknown,2017-01-06,634,16.4259,225,15.1118,15.1118,16.23,30.0,14.3,3,,644.0,False,2017-01-05,53063683.26,16.5822,2017-01-23,15.9582,model_decay,-2.85
HUM,Unknown,2017-01-13,639,189.1255,19,173.9955,173.9955,163.24,30.0,151.88,3,,647.0,False,2017-01-12,254821477.9,187.0196,2017-01-23,173.8215,stop,-8.09
HAS,Unknown,2017-01-25,646,62.3459,59,58.81,58.81,60.89,30.0,58.81,1,,668.0,False,2017-01-24,83320466.16,62.7538,2017-01-26,58.6157,stop,-5.98
RF,Unknown,2017-01-25,646,10.1787,843,9.3644,9.3644,7.06,70.0,6.56,3,,650.0,False,2017-01-24,151276387.15,10.2881,2017-01-31,10.1232,model_decay,-0.55
DOV,Unknown,2017-01-25,646,56.3241,65,51.8181,51.8181,49.88,30.0,48.0,2,,651.0,False,2017-01-24,72781402.41,56.6014,2017-02-01,54.3582,model_decay,-3.49
DOV,Unknown,2017-02-06,654,54.5922,67,50.2249,50.2249,49.88,30.0,48.0,3,,656.0,False,2017-02-03,94006906.34,54.2042,2017-02-08,53.7543,model_decay,-1.53
EMN,Unknown,2017-01-30,649,55.9079,65,51.4352,51.4352,49.68,30.0,45.47,3,,673.0,False,2017-01-27,83363336.47,56.309,2017-03-06,57.6804,model_decay,3.17
QRVO,Unknown,2017-02-13,532,66.5365,55,61.2136,61.2136,56.97,30.0,52.82,1,,546.0,False,2017-02-10,138865841.8,66.53,2017-03-06,65.8141,model_decay,-1.09
IVZ,Unknown,2017-02-13,659,20.7919,176,19.53,19.53,20.63,30.0,19.53,1,,675.0,False,2017-02-10,70267847.99,20.823,2017-03-08,21.0963,model_decay,1.46
TDC,Unknown,2017-03-06,673,31.2212,117,28.9,28.9,31.13,30.0,28.9,2,,676.0,False,2017-03-03,61240024.65,31.26,2017-03-09,31.1188,model_decay,-0.33
HAS,Unknown,2017-03-10,677,71.308,51,65.6034,65.6034,60.89,30.0,58.81,3,,679.0,False,2017-03-09,88665106.54,70.9384,2017-03-14,71.1656,model_decay,-0.2
KEY,Unknown,2017-02-21,664,12.7658,256,11.7445,11.7445,8.4,70.0,7.9,2,,,False,2017-02-17,125308764.66,12.7263,2017-03-21,11.7328,stop,-8.09
QRVO,Unknown,2017-03-10,550,66.9168,54,61.5635,61.5635,56.97,30.0,52.82,2,,559.0,False,2017-03-09,86994049.1,67.11,2017-03-23,66.3835,model_decay,-0.8
GRMN,Unknown,2017-03-21,684,41.9662,87,38.6089,38.6089,41.75,30.0,38.34,1,,687.0,False,2017-03-20,74251116.35,40.9622,2017-03-24,40.9133,model_decay,-2.51
NTAP,Unknown,2017-04-03,693,33.1144,111,30.4652,30.4652,29.32,30.0,27.58,2,,700.0,False,2017-03-31,97183214.12,32.9074,2017-04-12,32.2656,model_decay,-2.56
MAR,Unknown,2017-01-19,642,77.1294,53,70.959,70.959,64.84,33.3,60.42,2,,,False,2017-01-18,179905492.95,77.7978,2017-04-17,84.7946,timeout,9.94
VRSN,Unknown,2017-02-13,659,81.802,104,75.2579,75.2579,81.64,70.0,73.49,1,,702.0,False,2017-02-10,55106620.82,81.6612,2017-04-17,86.6278,model_decay,5.9
QRVO,Unknown,2017-03-28,562,68.1781,54,62.7239,62.7239,56.97,30.0,52.82,3,,582.0,False,2017-03-27,89382427.6,68.25,2017-04-26,71.2287,model_decay,4.47
TDC,Unknown,2017-04-20,705,31.4814,117,28.9629,28.9629,31.13,30.0,28.9,3,,714.0,False,2017-04-19,33233230.7,31.94,2017-04-27,28.9339,stop,-8.09
VRTX,Unknown,2017-04-13,701,114.8147,32,105.6295,105.6295,95.0,30.0,88.9,1,,711.0,False,2017-04-12,269315653.45,113.8,2017-04-28,119.3805,model_decay,3.98
AXP,Unknown,2017-02-03,653,67.9187,53,62.4852,62.4852,59.5,30.0,56.96,3,,,False,2017-02-02,340255403.1,68.6424,2017-05-02,69.8347,timeout,2.82
EW,Unknown,2017-05-11,720,36.6433,101,33.7118,33.7118,32.16,30.0,30.81,1,,734.0,False,2017-05-10,192862745.06,36.75,2017-06-01,38.4748,model_decay,5.0
MLM,Unknown,2017-06-02,735,213.6991,17,196.6032,196.6032,209.81,30.0,192.34,1,,737.0,False,2017-06-01,116406853.95,212.0628,2017-06-06,212.3089,model_decay,-0.65
ULTA,Unknown,2017-03-13,678,286.7565,12,263.816,263.816,273.99,30.0,248.55,2,,,False,2017-03-10,239163427.55,286.91,2017-06-07,307.6221,timeout,7.28
EW,Unknown,2017-06-02,735,39.2659,95,36.1247,36.1247,32.16,30.0,30.81,2,,743.0,False,2017-06-01,138317532.68,39.1867,2017-06-14,38.4748,model_decay,-2.01
VRTX,Unknown,2017-05-22,727,118.6886,31,109.1935,109.1935,95.0,30.0,88.9,2,,746.0,False,2017-05-19,197971773.75,118.94,2017-06-19,123.866,model_decay,4.36
REGN,Unknown,2017-05-03,714,399.1056,9,367.1772,367.1772,393.43,30.0,358.99,1,,747.0,False,2017-05-02,330738292.28,403.6957,2017-06-20,473.531,model_decay,18.65
ADI,Unknown,2017-06-26,751,69.569,53,64.0035,64.0035,67.52,30.0,62.95,1,,753.0,False,2017-06-23,405373675.63,68.3291,2017-06-28,66.5494,model_decay,-4.34
TROW,Unknown,2017-06-12,741,51.7166,72,47.5792,47.5792,51.07,30.0,47.04,1,,756.0,False,2017-06-09,87810521.78,52.1303,2017-07-03,53.1432,model_decay,2.76
EW,Unknown,2017-06-20,747,39.6463,94,36.4746,36.4746,32.16,30.0,30.81,3,,760.0,False,2017-06-19,126125326.58,39.29,2017-07-10,39.2874,model_decay,-0.91
REGN,Unknown,2017-06-21,748,492.9351,17,453.5003,453.5003,393.43,70.0,358.99,2,,760.0,False,2017-06-20,441319566.54,517.7438,2017-07-10,493.0402,model_decay,0.02
IVZ,Unknown,2017-04-25,708,21.1516,174,19.53,19.53,20.63,30.0,19.53,2,,,False,2017-04-24,56234546.2,21.0454,2017-07-20,23.9432,timeout,13.2
ADI,Unknown,2017-07-18,766,68.7286,54,63.2303,63.2303,67.52,30.0,62.95,2,,771.0,False,2017-07-17,214206075.28,68.8125,2017-07-25,66.7527,model_decay,-2.87
WMB,Unknown,2017-06-29,754,18.5665,214,17.2,17.2,18.47,70.0,17.2,1,,773.0,False,2017-06-28,109023697.87,18.5356,2017-07-27,19.6107,model_decay,5.62
REGN,Unknown,2017-08-01,776,483.0965,18,444.4488,444.4488,393.43,70.0,358.99,3,,778.0,False,2017-07-31,351019948.97,468.1335,2017-08-03,493.5257,model_decay,2.16
NTAP,Unknown,2017-05-10,719,31.9568,115,29.4003,29.4003,29.32,30.0,27.58,3,,,False,2017-05-09,68514396.97,32.0916,2017-08-04,34.3263,timeout,7.41
TROW,Unknown,2017-07-17,765,57.1197,65,52.5501,52.5501,51.07,30.0,47.04,2,,779.0,False,2017-07-14,91581345.4,56.9702,2017-08-04,59.0077,model_decay,3.31
WMB,Unknown,2017-08-04,779,19.3823,455,17.8317,17.8317,18.47,70.0,17.2,2,,785.0,False,2017-08-03,89493616.07,19.2696,2017-08-14,18.7718,model_decay,-3.15
CHTR,Unknown,2017-08-15,739,401.451,9,369.335,369.335,355.0,30.0,329.04,1,,747.0,False,2017-08-14,763098896.7,397.73,2017-08-25,391.0286,model_decay,-2.6
CHTR,Unknown,2017-09-01,752,399.3289,9,367.3826,367.3826,355.0,30.0,329.04,2,,754.0,False,2017-08-31,633441515.75,392.48,2017-09-06,393.1864,model_decay,-1.54
CHTR,Unknown,2017-09-07,755,404.444,9,372.0885,372.0885,355.0,30.0,329.04,3,,759.0,False,2017-09-06,639030960.75,395.64,2017-09-13,381.0985,model_decay,-5.77
VRTX,Unknown,2017-06-22,749,134.7846,27,124.0019,124.0019,95.0,30.0,88.9,3,,,False,2017-06-21,255503106.95,135.53,2017-09-18,153.4364,timeout,13.84
DLR,Unknown,2017-09-01,799,87.18,43,81.39,81.39,86.96,30.0,81.39,1,,810.0,False,2017-08-31,73244730.75,86.5707,2017-09-19,86.7807,model_decay,-0.46
TJX,Unknown,2017-09-13,806,32.6606,115,30.14,30.14,32.28,30.0,30.14,1,,812.0,False,2017-09-12,272053776.85,32.5483,2017-09-21,32.0955,model_decay,-1.73
QRVO,Unknown,2017-09-01,672,73.4634,51,67.5863,67.5863,70.27,30.0,64.7,1,,686.0,False,2017-08-31,73538731.15,73.26,2017-09-22,70.3096,model_decay,-4.29
SO,Unknown,2017-09-20,811,35.0707,249,33.4,33.4,34.66,70.0,33.4,1,,814.0,False,2017-09-19,161984247.73,34.6365,2017-09-25,34.147,model_decay,-2.63
PRGO,Unknown,2017-09-13,806,68.8243,54,63.3183,63.3183,62.07,30.0,59.17,1,,816.0,False,2017-09-12,96921496.43,69.2064,2017-09-27,65.7663,model_decay,-4.44
TJX,Unknown,2017-10-04,821,32.6474,114,30.14,30.14,32.28,30.0,30.14,2,,826.0,False,2017-10-03,208093260.03,32.6192,2017-10-11,32.06,model_decay,-1.8
QRVO,Unknown,2017-10-05,695,72.3122,51,66.5273,66.5273,70.27,30.0,64.7,2,,706.0,False,2017-10-04,76727835.55,71.7,2017-10-20,70.0599,model_decay,-3.11
PRGO,Unknown,2017-10-03,820,67.47,55,62.0724,62.0724,62.07,30.0,59.17,2,,836.0,False,2017-10-02,104962421.61,67.0605,2017-10-25,66.9391,model_decay,-0.79
DLR,Unknown,2017-10-02,819,88.0302,42,81.39,81.39,86.96,30.0,81.39,2,,839.0,False,2017-09-29,199484758.04,87.7941,2017-10-30,86.2921,model_decay,-1.97
CB,Unknown,2017-10-30,839,131.6743,28,121.1404,121.1404,126.06,30.0,120.78,1,,842.0,False,2017-10-27,177235388.54,131.7496,2017-11-02,130.5074,model_decay,-0.89
AMAT,Unknown,2017-10-03,820,47.5248,78,43.7228,43.7228,44.13,30.0,41.45,1,,843.0,False,2017-10-02,511980143.67,47.1408,2017-11-03,51.1362,model_decay,7.6
SO,Unknown,2017-10-09,824,34.7552,102,33.4,33.4,34.66,70.0,33.4,2,,846.0,False,2017-10-06,169419666.11,34.7766,2017-11-08,36.2043,model_decay,4.17
EQT,Unknown,2017-11-10,848,32.9207,132,30.37,30.37,32.48,56.7,30.37,1,,,False,2017-11-09,239474804.58,32.5681,2017-11-14,30.3396,stop,-7.84
WMB,Unknown,2017-09-01,799,18.5603,475,17.2,17.2,18.47,70.0,17.2,3,,,False,2017-08-31,72857063.03,18.6973,2017-11-15,17.1828,stop,-7.42
SO,Unknown,2017-11-15,851,36.6975,235,33.7617,33.7617,34.66,70.0,33.4,3,,853.0,False,2017-11-14,154268328.76,36.3666,2017-11-17,36.3513,model_decay,-0.94
SYY,Unknown,2017-11-15,851,43.8077,96,40.3031,40.3031,42.03,70.0,39.67,1,,854.0,False,2017-11-14,110206862.13,43.1419,2017-11-20,43.7201,model_decay,-0.2
AMAT,Unknown,2017-11-16,852,51.3024,1,47.1982,47.1982,44.13,30.0,41.45,2,,855.0,False,2017-11-15,452324633.77,52.5969,2017-11-21,52.6897,model_decay,2.7
SWKS,Unknown,2017-11-09,847,91.2124,112,83.9154,83.9154,88.27,100.0,82.36,1,,858.0,False,2017-11-08,219191289.23,90.6401,2017-11-27,89.2445,model_decay,-2.16
CB,Unknown,2017-11-24,857,128.6122,28,120.78,120.78,126.06,30.0,120.78,3,,859.0,False,2017-11-22,185924881.81,128.3372,2017-11-28,128.9233,model_decay,0.24
DLR,Unknown,2017-11-07,845,90.1816,41,82.9671,82.9671,86.96,30.0,81.39,3,,,False,2017-11-06,106816851.13,90.425,2017-12-04,82.8841,stop,-8.09
QRVO,Unknown,2017-11-03,716,74.4243,50,68.4704,68.4704,70.27,30.0,64.7,3,,,False,2017-11-02,83532669.1,73.84,2017-12-06,68.4019,stop,-8.09
JEF,Unknown,2017-11-29,860,18.7092,462,17.48,17.48,18.23,70.0,17.48,1,,865.0,False,2017-11-28,25520180.17,18.6137,2017-12-06,18.1341,model_decay,-3.07
SYY,Unknown,2017-11-21,855,43.8077,197,40.3031,40.3031,42.03,70.0,39.67,2,,878.0,False,2017-11-20,113268290.9,43.5805,2017-12-26,48.4922,model_decay,10.69
JEF,Unknown,2018-01-09,887,19.2308,449,17.6923,17.6923,18.23,70.0,17.48,2,,898.0,False,2018-01-08,37936307.33,19.366,2018-01-25,19.3676,model_decay,0.71
ESRX,Unknown,2018-01-03,882,75.2352,49,69.2163,69.2163,62.9,30.0,60.63,1,,899.0,False,2018-01-02,294562255.87,75.66,2018-01-29,81.1588,model_decay,7.87
PRU,Unknown,2018-01-11,889,81.4592,125,74.9424,74.9424,75.1,100.0,71.19,1,,900.0,False,2018-01-10,135296168.45,82.081,2018-01-29,83.4107,model_decay,2.4
APA,Unknown,2018-01-25,898,38.8894,95,35.7782,35.7782,37.06,30.0,31.87,1,,902.0,False,2018-01-24,138142648.25,37.8922,2018-01-30,35.7424,stop,-8.09
PM,Unknown,2018-01-29,900,71.067,52,66.88,66.88,70.7,30.0,66.88,1,,,False,2018-01-26,333604648.33,70.3354,2018-02-02,66.8131,stop,-5.99
SYY,Unknown,2018-01-11,889,49.3692,165,45.4197,45.4197,42.03,70.0,39.67,3,,905.0,False,2018-01-10,115341565.57,49.1114,2018-02-05,48.5413,model_decay,-1.68
STT,Unknown,2018-01-25,898,87.2344,42,80.2557,80.2557,77.64,30.0,74.37,1,,907.0,False,2018-01-24,128533987.35,85.2617,2018-02-05,80.1754,stop,-8.09
ESRX,Unknown,2018-01-31,901,80.08,108,73.6736,73.6736,62.76,70.0,59.47,2,,910.0,False,2018-01-30,331240437.11,79.18,2018-02-06,73.5999,stop,-8.09
AIG,Unknown,2018-01-31,902,51.1465,72,47.26,47.26,48.62,30.0,47.26,1,,,False,2018-01-30,302929385.18,51.296,2018-02-08,47.2127,stop,-7.69
TRIP,Unknown,2018-02-07,907,36.0606,118,33.1758,33.1758,33.94,35.0,30.31,1,,918.0,False,2018-02-06,105906153.65,36.5048,2018-02-09,33.1426,stop,-8.09
HUM,Unknown,2018-02-07,907,244.3181,34,224.7726,224.7726,243.22,70.0,224.22,1,,910.0,False,2018-02-06,301946916.62,245.8373,2018-02-12,247.0191,model_decay,1.11
STT,Unknown,2018-02-20,915,80.4426,45,74.37,74.37,77.64,30.0,74.37,2,,918.0,False,2018-02-16,158725007.75,80.2077,2018-02-23,79.6797,model_decay,-0.95
CHTR,Unknown,2018-02-26,872,365.6853,10,336.4305,336.4305,361.28,70.0,328.5,1,,875.0,False,2018-02-23,585375546.2,358.02,2018-03-01,342.3773,model_decay,-6.37
ESRX,Unknown,2018-02-15,912,75.2652,112,69.244,69.244,62.76,70.0,59.47,3,,923.0,False,2018-02-14,359592964.18,74.07,2018-03-05,74.2257,model_decay,-1.38
ADM,Unknown,2018-02-21,916,33.3694,187,30.6999,30.6999,32.87,85.0,30.57,1,,924.0,False,2018-02-20,133627465.78,33.038,2018-03-05,32.8247,model_decay,-1.63
STT,Unknown,2018-02-26,919,81.2238,1,74.7259,74.7259,77.64,30.0,74.37,3,,924.0,False,2018-02-23,137717032.12,82.5492,2018-03-05,80.0194,model_decay,-1.48
ADM,Unknown,2018-03-09,928,34.1467,245,31.415,31.415,32.87,85.0,30.57,2,,936.0,False,2018-03-08,130351421.53,33.9636,2018-03-21,33.4987,model_decay,-1.9
HUM,Unknown,2018-02-15,913,249.8453,33,229.8577,229.8577,243.22,70.0,224.22,2,,938.0,False,2018-02-14,315291185.22,248.2037,2018-03-23,246.1476,model_decay,-1.48
BKNG,Unknown,2018-03-08,927,83.8245,119,77.1186,77.1186,77.75,100.0,70.5,1,,938.0,False,2018-03-07,1193029615.47,84.2143,2018-03-23,82.806,model_decay,-1.22
IDXX,Unknown,2018-02-20,786,182.6124,19,168.0034,168.0034,165.77,30.0,154.88,2,,810.0,False,2018-02-16,125326120.3,183.16,2018-03-26,192.7371,model_decay,5.54
TRIP,Unknown,2018-04-12,951,36.0694,117,33.1839,33.1839,33.94,35.0,30.31,3,,953.0,False,2018-04-11,66767824.72,36.2024,2018-04-16,36.2461,model_decay,0.49
ADM,Unknown,2018-04-05,946,34.7749,285,31.9929,31.9929,32.87,85.0,30.57,3,,965.0,False,2018-04-04,139640396.16,34.85,2018-05-02,35.395,model_decay,1.78
CMG,Unknown,2018-05-11,972,8.4514,18,7.7753,7.7753,6.89,30.0,6.15,1,,974.0,False,2018-05-10,517848757.4,8.498,2018-05-15,8.4863,model_decay,0.41
CTAS,Unknown,2018-05-10,971,41.425,190,38.111,38.111,41.06,100.0,37.32,1,,984.0,False,2018-05-09,65229125.43,41.8948,2018-05-30,41.6873,model_decay,0.63
CMG,Unknown,2018-05-17,976,8.8991,21,8.1872,8.1872,6.89,30.0,6.15,2,,987.0,False,2018-05-16,539111384.0,8.7716,2018-06-04,8.8244,model_decay,-0.84
CTAS,Unknown,2018-05-31,985,42.2294,187,38.851,38.851,41.06,100.0,37.32,2,,1001.0,False,2018-05-30,62278552.94,41.9615,2018-06-22,43.8034,model_decay,3.73
BKNG,Unknown,2018-05-09,970,85.6677,116,78.8143,78.8143,77.75,100.0,70.5,2,,,False,2018-05-08,677825999.01,85.5268,2018-06-27,78.7355,stop,-8.09
CMG,Unknown,2018-06-06,989,9.0883,51,8.3612,8.3612,6.89,30.0,6.15,3,,1004.0,False,2018-06-05,282000140.6,9.0764,2018-06-27,9.1908,model_decay,1.13
ESRX,Unknown,2018-04-13,951,71.9719,117,66.2141,66.2141,62.76,70.0,59.17,3,,,False,2018-04-12,351463348.33,71.62,2018-07-10,79.8301,timeout,10.92
IDXX,Unknown,2018-04-13,823,194.9548,18,179.3584,179.3584,165.77,30.0,154.88,3,,,False,2018-04-12,94256614.8,191.78,2018-07-10,236.6431,timeout,21.38
SRE,Unknown,2018-06-26,1003,44.5581,81,40.9935,40.9935,41.89,30.0,39.57,1,,,False,2018-06-25,283515105.38,44.5367,2018-09-20,44.8093,timeout,0.56
