symbol,sector,entry_date,entry_idx,entry_price,shares,stop,initial_stop,pivot,edge_rank,pattern_stop,attempt,diagnostic_exit_idx,model_exit_idx,entry_day_stop,signal_date,entry_adv_dollars,highest_close,exit_date,exit_price,exit_reason,net_return_pct
CAT,Unknown,2016-09-23,562,67.1271,54,61.7569,61.7569,62.59,30.0,58.34,2,,,False,2016-09-22,258756349.9,66.2008,2016-12-19,74.3985,timeout,10.83
APA,Unknown,2016-12-12,617,53.1831,143,48.9285,48.9285,50.13,85.0,45.19,1,,630.0,False,2016-12-09,174296741.57,51.9935,2016-12-30,49.6706,model_decay,-6.6
MAR,Unknown,2016-11-16,600,71.0204,57,65.3388,65.3388,64.84,33.3,60.42,1,,632.0,False,2016-11-15,229908645.89,71.1145,2017-01-04,76.0742,model_decay,7.12
VLO,Unknown,2016-12-23,626,47.1816,76,43.4071,43.4071,37.76,30.0,35.89,2,,634.0,False,2016-12-22,253759795.71,47.4511,2017-01-06,46.5375,model_decay,-1.37
AXP,Unknown,2016-11-10,596,60.7041,60,56.96,56.96,59.5,30.0,56.96,1,,644.0,False,2016-11-09,334095302.52,61.4054,2017-01-23,66.7109,model_decay,9.9
HRB,Unknown,2017-01-18,641,16.5503,223,15.2263,15.2263,16.23,30.0,14.3,2,,645.0,False,2017-01-17,33742572.36,16.3473,2017-01-24,15.8202,model_decay,-4.41
DOV,Unknown,2017-01-09,635,53.994,68,49.6745,49.6745,49.88,30.0,48.0,2,,650.0,False,2017-01-06,62522160.25,53.3078,2017-01-31,54.3165,model_decay,0.6
EMN,Unknown,2017-01-06,634,56.3653,65,51.8561,51.8561,49.68,30.0,45.47,1,,651.0,False,2017-01-05,66456236.33,56.2219,2017-02-01,56.3832,model_decay,0.03
KEY,Unknown,2016-11-16,600,11.0876,287,10.2006,10.2006,8.4,30.0,7.9,1,,656.0,False,2016-11-15,200991979.18,11.1164,2017-02-08,11.9598,model_decay,7.87
RF,Unknown,2016-11-16,600,9.2627,923,8.5216,8.5216,7.06,70.0,6.56,1,,657.0,False,2016-11-15,190192766.67,9.0293,2017-02-09,10.1864,model_decay,9.97
QRVO,Unknown,2017-02-14,533,66.5565,55,61.232,61.232,56.97,30.0,52.82,1,,541.0,False,2017-02-13,137795297.25,66.44,2017-02-27,66.2137,model_decay,-0.52
IVZ,Unknown,2017-02-16,662,21.407,114,19.6944,19.6944,20.63,30.0,19.53,1,,669.0,False,2017-02-15,69410052.42,21.294,2017-02-28,21.2139,model_decay,-0.9
ULTA,Unknown,2017-03-06,673,280.5202,13,258.0786,258.0786,273.99,30.0,248.55,2,,675.0,False,2017-03-03,136175390.35,275.59,2017-03-08,270.2295,model_decay,-3.67
KEY,Unknown,2017-02-16,662,12.7658,676,11.7445,11.7445,8.4,70.0,7.9,2,,,False,2017-02-15,134558057.86,12.6796,2017-03-21,11.7328,stop,-8.09
RF,Unknown,2017-02-16,662,11.0028,1,10.1226,10.1226,7.06,30.0,6.56,2,,,False,2017-02-15,147592081.26,10.9707,2017-03-21,10.1125,stop,-8.09
VRSN,Unknown,2017-02-13,659,81.802,105,75.2579,75.2579,81.64,70.0,73.49,1,,689.0,False,2017-02-10,55106620.82,81.6612,2017-03-28,85.4961,model_decay,4.52
HUM,Unknown,2017-01-09,635,185.2164,19,170.3991,170.3991,163.24,30.0,151.88,2,,,False,2017-01-06,243918780.48,186.8169,2017-04-05,194.8149,timeout,5.18
HAS,Unknown,2017-02-07,655,68.6853,53,63.1905,63.1905,60.89,30.0,58.81,1,,696.0,False,2017-02-06,127302648.27,69.1262,2017-04-06,70.155,model_decay,2.14
QRVO,Unknown,2017-03-08,548,66.6666,55,61.3333,61.3333,56.97,30.0,52.82,2,,574.0,False,2017-03-07,90030420.35,66.4,2017-04-13,68.3116,model_decay,2.47
VRTX,Unknown,2017-04-05,695,112.4623,32,103.4654,103.4654,95.0,30.0,88.9,1,,710.0,False,2017-04-04,227207335.75,114.11,2017-04-27,115.884,model_decay,3.04
TDC,Unknown,2017-04-21,706,31.9119,115,29.3589,29.3589,31.13,30.0,28.9,1,,712.0,False,2017-04-20,35560206.0,31.06,2017-04-27,29.3295,stop,-8.09
VRTX,Unknown,2017-05-02,713,120.9408,30,111.2656,111.2656,95.0,30.0,88.9,2,,718.0,False,2017-05-01,226754359.75,118.47,2017-05-09,115.3845,model_decay,-4.59
MLM,Unknown,2017-05-03,714,222.9662,16,205.1289,205.1289,209.81,30.0,192.34,1,,722.0,False,2017-05-02,134542283.62,223.2761,2017-05-15,215.9311,model_decay,-3.16
REGN,Unknown,2017-05-03,714,399.1056,9,367.1772,367.1772,393.43,30.0,358.99,1,,733.0,False,2017-05-02,330738292.28,403.6957,2017-05-31,446.1845,model_decay,11.8
ADI,Unknown,2017-06-01,734,72.8333,50,67.0066,67.0066,67.52,30.0,62.95,1,,738.0,False,2017-05-31,274306455.74,69.3283,2017-06-05,66.9396,stop,-8.09
ULTA,Unknown,2017-03-13,678,286.7565,8,263.816,263.816,273.99,30.0,248.55,3,,,False,2017-03-10,239163427.55,286.91,2017-06-07,307.6221,timeout,7.28
EW,Unknown,2017-04-27,710,36.323,101,33.4171,33.4171,32.16,30.0,30.81,1,,742.0,False,2017-04-26,177359292.86,36.5567,2017-06-13,38.1618,model_decay,5.06
VRTX,Unknown,2017-05-22,727,118.6886,31,109.1935,109.1935,95.0,30.0,88.9,3,,747.0,False,2017-05-19,197971773.75,118.94,2017-06-20,125.4145,model_decay,5.67
REGN,Unknown,2017-06-02,735,463.3398,18,426.2726,426.2726,393.43,70.0,358.99,2,,747.0,False,2017-06-01,406831851.43,476.4944,2017-06-20,473.531,model_decay,2.2
REGN,Unknown,2017-06-21,748,492.9351,17,453.5003,453.5003,393.43,70.0,358.99,3,,754.0,False,2017-06-20,441319566.54,517.7438,2017-06-29,505.7523,model_decay,2.6
IVZ,Unknown,2017-04-27,710,21.4135,171,19.7004,19.7004,20.63,30.0,19.53,2,,,False,2017-04-26,56127696.79,21.6669,2017-07-24,23.7718,timeout,11.01
ADI,Unknown,2017-06-26,751,69.569,53,64.0035,64.0035,67.52,30.0,62.95,2,,771.0,False,2017-06-23,405373675.63,68.3291,2017-07-25,66.7527,model_decay,-4.05
GT,Unknown,2017-07-18,766,33.4479,112,30.7721,30.7721,33.4,30.0,30.58,1,,774.0,False,2017-07-17,71586751.95,32.9803,2017-07-28,29.3845,model_decay,-12.15
WMB,Unknown,2017-06-29,754,18.5665,467,17.2,17.2,18.47,70.0,17.2,1,,779.0,False,2017-06-28,109023697.87,18.5356,2017-08-04,19.3435,model_decay,4.19
TROW,Unknown,2017-06-12,741,51.7166,71,47.5792,47.5792,51.07,30.0,47.04,1,,784.0,False,2017-06-09,87810521.78,52.1303,2017-08-11,59.0504,model_decay,14.18
CHTR,Unknown,2017-08-01,729,393.2328,9,361.7742,361.7742,355.0,30.0,329.04,1,,743.0,False,2017-07-31,553659981.55,387.42,2017-08-21,392.3573,model_decay,-0.22
DLR,Unknown,2017-09-07,802,88.321,42,81.39,81.39,86.96,30.0,81.39,1,,808.0,False,2017-09-06,76339183.5,89.3065,2017-09-15,89.4314,model_decay,1.26
PRGO,Unknown,2017-09-13,806,68.8243,54,63.3183,63.3183,62.07,30.0,59.17,1,,811.0,False,2017-09-12,96921496.43,69.2064,2017-09-20,66.2944,model_decay,-3.68
TJX,Unknown,2017-09-13,806,32.6606,114,30.14,30.14,32.28,30.0,30.14,1,,811.0,False,2017-09-12,272053776.85,32.5483,2017-09-20,32.2105,model_decay,-1.38
EW,Unknown,2017-07-20,768,39.763,94,36.582,36.582,32.16,30.0,30.81,2,,,False,2017-07-19,118419099.38,39.8067,2017-09-21,36.5454,stop,-8.09
QRVO,Unknown,2017-09-18,682,75.5755,49,69.5295,69.5295,70.27,30.0,64.7,1,,686.0,False,2017-09-15,63299071.95,74.35,2017-09-21,69.46,stop,-8.09
PRGO,Unknown,2017-10-13,828,68.0926,54,62.6452,62.6452,62.07,30.0,59.17,2,,834.0,False,2017-10-12,79346620.57,68.2501,2017-10-23,68.1197,model_decay,0.04
QRVO,Unknown,2017-10-31,713,76.5264,48,70.4043,70.4043,70.27,30.0,64.7,2,,716.0,False,2017-10-30,67757280.2,75.81,2017-11-03,74.2756,model_decay,-2.94
EQT,Unknown,2017-11-10,848,32.9207,213,30.37,30.37,32.48,56.7,30.37,1,,850.0,False,2017-11-09,239474804.58,32.5681,2017-11-14,32.1611,model_decay,-2.31
PRGO,Unknown,2017-11-10,848,69.2679,53,63.7265,63.7265,62.07,30.0,59.17,3,,855.0,False,2017-11-09,100532136.15,68.1879,2017-11-21,66.4886,model_decay,-4.01
AMAT,Unknown,2017-10-17,830,50.0371,74,46.0341,46.0341,44.13,30.0,41.45,1,,862.0,False,2017-10-16,533507822.65,50.1326,2017-12-01,47.3195,model_decay,-5.43
DLR,Unknown,2017-10-20,833,91.9918,40,84.6325,84.6325,86.96,30.0,81.39,2,,,False,2017-10-19,113935632.76,91.4478,2017-12-04,84.5479,stop,-8.09
SO,Unknown,2017-10-11,826,35.1199,246,33.4,33.4,34.66,70.0,33.4,1,,864.0,False,2017-10-10,162189046.91,35.358,2017-12-05,35.5375,model_decay,1.19
JEF,Unknown,2017-11-30,861,18.7512,315,17.48,17.48,18.23,70.0,17.48,1,,865.0,False,2017-11-29,26488239.97,18.39,2017-12-06,18.1341,model_decay,-3.29
PRU,Unknown,2017-12-19,874,77.7003,130,71.4843,71.4843,75.1,100.0,71.19,1,,881.0,False,2017-12-18,134908196.17,77.5298,2017-12-29,76.6305,model_decay,-1.38
SO,Unknown,2017-12-08,867,36.3177,238,33.4123,33.4123,34.66,70.0,33.4,2,,,False,2017-12-07,147979899.06,36.1681,2018-01-02,33.3789,stop,-8.09
SYY,Unknown,2017-11-20,854,43.8077,197,40.3031,40.3031,42.03,70.0,39.67,1,,890.0,False,2017-11-17,112633275.68,43.8357,2018-01-12,49.1985,model_decay,12.31
JEF,Unknown,2018-01-05,885,18.8937,454,17.48,17.48,18.23,70.0,17.48,2,,898.0,False,2018-01-04,38637159.32,18.8608,2018-01-25,19.3676,model_decay,2.51
APA,Unknown,2018-01-25,898,38.8894,95,35.7782,35.7782,37.06,30.0,31.87,1,,905.0,False,2018-01-24,138142648.25,37.8922,2018-01-30,35.7424,stop,-8.09
PRU,Unknown,2018-01-08,886,78.2183,129,71.9609,71.9609,75.1,100.0,71.19,2,,903.0,False,2018-01-05,123264127.23,78.0274,2018-02-01,78.5923,model_decay,0.48
SYY,Unknown,2018-01-19,894,50.2044,104,46.188,46.188,42.03,70.0,39.67,2,,904.0,False,2018-01-18,102840342.09,50.7078,2018-02-02,49.5992,model_decay,-1.21
AMAT,Unknown,2017-12-19,874,48.1892,64,44.3341,44.3341,44.13,30.0,41.45,2,,,False,2017-12-18,645663427.9,48.2413,2018-02-05,44.2898,stop,-8.09
AES,Unknown,2018-01-19,894,8.368,5,7.6985,7.6985,7.91,30.0,7.57,1,,907.0,False,2018-01-18,60141525.84,8.475,2018-02-05,7.6908,stop,-8.09
STT,Unknown,2018-01-25,898,87.2344,42,80.2557,80.2557,77.64,30.0,74.37,1,,909.0,False,2018-01-24,128533987.35,85.2617,2018-02-05,80.1754,stop,-8.09
IDXX,Unknown,2018-01-18,764,178.8787,20,164.5684,164.5684,165.77,30.0,154.88,1,,778.0,False,2018-01-17,70360034.8,179.0,2018-02-07,179.4004,model_decay,0.29
TRIP,Unknown,2018-02-07,907,36.0606,118,33.1758,33.1758,33.94,35.0,30.31,1,,911.0,False,2018-02-06,105906153.65,36.5048,2018-02-09,33.1426,stop,-8.09
ADM,Unknown,2018-02-16,914,33.5579,298,30.8733,30.8733,32.87,85.0,30.57,1,,918.0,False,2018-02-15,141419201.05,33.8303,2018-02-23,32.817,model_decay,-2.21
CB,Unknown,2018-01-10,888,126.1455,1,120.78,120.78,126.06,30.0,120.78,2,,,False,2018-01-09,207234631.42,125.8116,2018-03-01,120.6592,stop,-4.35
TRIP,Unknown,2018-02-16,914,37.7874,112,34.7645,34.7645,33.94,35.0,30.31,2,,924.0,False,2018-02-15,156921869.53,38.5234,2018-03-02,34.7297,stop,-8.09
STT,Unknown,2018-02-20,915,80.4426,45,74.37,74.37,77.64,30.0,74.37,2,,924.0,False,2018-02-16,158725007.75,80.2077,2018-03-05,80.0194,model_decay,-0.53
IDXX,Unknown,2018-02-22,788,184.3341,19,169.5874,169.5874,165.77,30.0,154.88,2,,795.0,False,2018-02-21,124532354.3,183.86,2018-03-05,184.1856,model_decay,-0.08
ESRX,Unknown,2018-03-09,927,80.08,106,73.6736,73.6736,62.76,70.0,59.47,2,,932.0,False,2018-03-08,469069011.45,80.75,2018-03-16,76.7732,model_decay,-4.13
BKNG,Unknown,2018-03-06,925,81.3588,122,74.8501,74.8501,77.75,100.0,70.5,1,,936.0,False,2018-03-05,1178658265.74,81.6852,2018-03-21,83.8257,model_decay,3.03
HUM,Unknown,2018-03-07,926,252.0192,33,231.8576,231.8576,243.22,70.0,224.22,1,,939.0,False,2018-03-06,261242905.68,253.6235,2018-03-26,243.867,model_decay,-3.23
IDXX,Unknown,2018-03-12,800,203.6434,15,187.352,187.352,165.77,30.0,154.88,3,,810.0,False,2018-03-09,110029844.65,204.35,2018-03-26,192.7371,model_decay,-5.36
ADM,Unknown,2018-04-05,946,34.7749,285,31.9929,31.9929,32.87,85.0,30.57,2,,951.0,False,2018-04-04,139640396.16,34.85,2018-04-12,34.7367,model_decay,-0.11
MGM,Unknown,2018-04-18,687,34.951,103,32.1549,32.1549,34.48,30.0,31.95,1,,,False,2018-04-17,289964999.63,35.0026,2018-04-26,32.0001,stop,-8.44
STT,Unknown,2018-04-19,956,79.2107,45,74.37,74.37,77.64,30.0,74.37,3,,,False,2018-04-18,123223499.99,80.8546,2018-05-03,74.2956,stop,-6.21
ESRX,Unknown,2018-04-25,959,75.2352,57,69.2163,69.2163,62.76,70.0,59.17,2,,,False,2018-04-24,275161079.01,76.52,2018-05-07,69.1471,stop,-8.09
BKNG,Unknown,2018-04-17,954,83.1152,119,76.466,76.466,77.75,100.0,70.5,2,,973.0,False,2018-04-16,721494963.42,84.6933,2018-05-14,80.8684,model_decay,-2.7
CTAS,Unknown,2018-05-10,971,41.425,182,38.111,38.111,41.06,100.0,37.32,1,,984.0,False,2018-05-09,65229125.43,41.8948,2018-05-30,41.6873,model_decay,0.63
VRSK,Unknown,2018-06-05,988,103.0492,34,99.0,99.0,101.35,30.0,99.0,1,,993.0,False,2018-06-04,82870471.54,103.6499,2018-06-12,103.7077,model_decay,0.64
HUM,Unknown,2018-04-03,944,261.593,32,240.6656,240.6656,243.22,70.0,224.22,2,,,False,2018-04-02,292252266.36,262.6334,2018-06-27,275.1238,timeout,5.17
IDXX,Unknown,2018-06-13,865,222.9627,16,205.1257,205.1257,202.26,30.0,189.42,1,,875.0,False,2018-06-12,106621442.75,222.58,2018-06-27,218.0917,model_decay,-2.18
CMG,Unknown,2018-04-27,962,8.414,429,7.7409,7.7409,6.89,30.0,6.15,1,,1007.0,False,2018-04-26,392730051.3,8.547,2018-07-02,8.551,model_decay,1.63
